position,solved,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition
7_3,wrong,a7b511d6,reset,logs/10_medium_full_dec19,1,7.71,1.5112E+12,1.5112E+12,67,TRUE,1,10,medium,full
4_3,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,1.887,1.5112E+12,1.5112E+12,68,FALSE,2,10,medium,full
4_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.104,1.5112E+12,1.5112E+12,69,FALSE,3,10,medium,full
3_6,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,4.107,1.5112E+12,1.5112E+12,70,FALSE,4,10,medium,full
5_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,4.346,1.5112E+12,1.5112E+12,71,FALSE,5,10,medium,full
4_1,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,1.594,1.5112E+12,1.5112E+12,72,FALSE,6,10,medium,full
3_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,3.02,1.5112E+12,1.5112E+12,73,FALSE,7,10,medium,full
2_6,wrong,a7b511d6,undo,logs/10_medium_full_dec19,1,1.785,1.5112E+12,1.5112E+12,74,FALSE,5,10,medium,full
3_6,wrong,a7b511d6,reset,logs/10_medium_full_dec19,1,2.494,1.5112E+12,1.5112E+12,75,TRUE,1,10,medium,full
4_3,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,2.416,1.5112E+12,1.5112E+12,76,FALSE,2,10,medium,full
4_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.225,1.5112E+12,1.5112E+12,77,FALSE,3,10,medium,full
3_5,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,6.443,1.5112E+12,1.5112E+12,78,FALSE,4,10,medium,full
5_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,5.982,1.5112E+12,1.5112E+12,79,FALSE,5,10,medium,full
4_1,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,1.277,1.5112E+12,1.5112E+12,80,FALSE,6,10,medium,full
3_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.312,1.5112E+12,1.5112E+12,81,FALSE,7,10,medium,full
3_6,wrong,a7b511d6,reset,logs/10_medium_full_dec19,1,1.7,1.5112E+12,1.5112E+12,82,TRUE,1,10,medium,full
4_3,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,4.145,1.5112E+12,1.5112E+12,83,FALSE,2,10,medium,full
4_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.107,1.5112E+12,1.5112E+12,84,FALSE,3,10,medium,full
5_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,5.695,1.5112E+12,1.5112E+12,85,FALSE,4,10,medium,full
3_5,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.201,1.5112E+12,1.5112E+12,86,FALSE,5,10,medium,full
3_6,wrong,a7b511d6,reset,logs/10_medium_full_dec19,1,2.05,1.5112E+12,1.5112E+12,87,TRUE,1,10,medium,full
4_3,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,1.751,1.5112E+12,1.5112E+12,88,FALSE,2,10,medium,full
4_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,0.95,1.5112E+12,1.5112E+12,89,FALSE,3,10,medium,full
3_5,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,1.387,1.5112E+12,1.5112E+12,90,FALSE,4,10,medium,full
3_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,4.957,1.5112E+12,1.5112E+12,91,FALSE,5,10,medium,full
5_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,2.68,1.5112E+12,1.5112E+12,92,FALSE,6,10,medium,full
3_6,wrong,a7b511d6,reset,logs/10_medium_full_dec19,1,1.26,1.5112E+12,1.5112E+12,93,TRUE,1,10,medium,full
4_3,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,3.407,1.5112E+12,1.5112E+12,94,FALSE,2,10,medium,full
4_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,1.386,1.5112E+12,1.5112E+12,95,FALSE,3,10,medium,full
3_5,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,9.573,1.5112E+12,1.5112E+12,96,FALSE,4,10,medium,full
5_2,wrong,a7b511d6,click,logs/10_medium_full_dec19,1,6.805,1.5112E+12,1.5112E+12,97,FALSE,5,10,medium,full
1_5,wrong,a7b511d6,click,logs/10_medium_full_dec19,2,2.199,1.5112E+12,1.5112E+12,98,FALSE,6,10,medium,full
7_3,wrong,b0d5043d,,logs/10_medium_full_dec19,1,52.623,1.5112E+12,1.5112E+12,1,TRUE,1,10,medium,full
7_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,6.939,1.5112E+12,1.5112E+12,2,FALSE,2,10,medium,full
8_4,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,11.658,1.5112E+12,1.5112E+12,3,FALSE,3,10,medium,full
4_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,4.028,1.5112E+12,1.5112E+12,4,FALSE,4,10,medium,full
4_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,1.265,1.5112E+12,1.5112E+12,5,FALSE,5,10,medium,full
6_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,7.89,1.5112E+12,1.5112E+12,6,FALSE,6,10,medium,full
7_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,5.61,1.5112E+12,1.5112E+12,7,FALSE,7,10,medium,full
3_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,1.11,1.5112E+12,1.5112E+12,8,FALSE,8,10,medium,full
7_7,wrong,b0d5043d,undo,logs/10_medium_full_dec19,2,2.396,1.5112E+12,1.5112E+12,9,FALSE,8,10,medium,full
6_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,8.373,1.5112E+12,1.5112E+12,10,FALSE,9,10,medium,full
4_3,wrong,b0d5043d,reset,logs/10_medium_full_dec19,1,1.671,1.5112E+12,1.5112E+12,11,TRUE,1,10,medium,full
5_4,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,7.85,1.5112E+12,1.5112E+12,12,FALSE,2,10,medium,full
5_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,2.942,1.5112E+12,1.5112E+12,13,FALSE,3,10,medium,full
5_3,wrong,b0d5043d,undo,logs/10_medium_full_dec19,2,0.497,1.5112E+12,1.5112E+12,14,FALSE,2,10,medium,full
2_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,3.173,1.5112E+12,1.5112E+12,15,FALSE,3,10,medium,full
3_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,9.265,1.5112E+12,1.5112E+12,16,FALSE,4,10,medium,full
1_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,2.993,1.5112E+12,1.5112E+12,17,FALSE,5,10,medium,full
0_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,1.133,1.5112E+12,1.5112E+12,18,FALSE,6,10,medium,full
3_5,wrong,b0d5043d,reset,logs/10_medium_full_dec19,1,5.458,1.5112E+12,1.5112E+12,19,TRUE,1,10,medium,full
3_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,0.567,1.5112E+12,1.5112E+12,20,FALSE,2,10,medium,full
3_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,0.869,1.5112E+12,1.5112E+12,21,FALSE,3,10,medium,full
3_7,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,3.114,1.5112E+12,1.5112E+12,22,FALSE,4,10,medium,full
6_4,wrong,b0d5043d,undo,logs/10_medium_full_dec19,1,1.359,1.5112E+12,1.5112E+12,23,TRUE,1,10,medium,full
7_3,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,2.185,1.5112E+12,1.5112E+12,24,FALSE,2,10,medium,full
8_4,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,1.831,1.5112E+12,1.5112E+12,25,FALSE,3,10,medium,full
5_4,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,2.275,1.5112E+12,1.5112E+12,26,FALSE,4,10,medium,full
7_3,wrong,b0d5043d,undo,logs/10_medium_full_dec19,1,1.905,1.5112E+12,1.5112E+12,27,TRUE,1,10,medium,full
7_6,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,3.302,1.5112E+12,1.5112E+12,28,FALSE,2,10,medium,full
7_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,1.232,1.5112E+12,1.5112E+12,29,FALSE,3,10,medium,full
7_0,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,0.725,1.5112E+12,1.5112E+12,30,FALSE,4,10,medium,full
5_2,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,1.432,1.5112E+12,1.5112E+12,31,FALSE,5,10,medium,full
4_0,wrong,b0d5043d,click,logs/10_medium_full_dec19,2,0.319,1.5112E+12,1.5112E+12,32,FALSE,6,10,medium,full
4_1,wrong,b0d5043d,click,logs/10_medium_full_dec19,1,0.691,1.5112E+12,1.5112E+12,33,FALSE,7,10,medium,full
3_2,wrong,b3dbd892,,logs/10_medium_full_dec19,1,0,1.51361E+12,1.51361E+12,1,TRUE,1,10,medium,full
6_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,2,8.745,1.51361E+12,1.51361E+12,2,FALSE,2,10,medium,full
5_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,1,0.592,1.51361E+12,1.51361E+12,3,FALSE,3,10,medium,full
5_2,wrong,b3dbd892,reset,logs/10_medium_full_dec19,1,1.078,1.51361E+12,1.51361E+12,4,TRUE,1,10,medium,full
4_1,wrong,b3dbd892,click,logs/10_medium_full_dec19,2,2.313,1.51361E+12,1.51361E+12,5,FALSE,2,10,medium,full
4_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,1,2.257,1.51361E+12,1.51361E+12,6,FALSE,3,10,medium,full
3_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,2,3.335,1.51361E+12,1.51361E+12,7,FALSE,4,10,medium,full
7_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,1,5.88,1.51361E+12,1.51361E+12,8,FALSE,5,10,medium,full
6_2,wrong,b3dbd892,click,logs/10_medium_full_dec19,2,0.839,1.51361E+12,1.51361E+12,9,FALSE,6,10,medium,full
7_3,wrong,b3dbd892,click,logs/10_medium_full_dec19,1,2.953,1.51361E+12,1.51361E+12,10,FALSE,7,10,medium,full
7_3,wrong,b9bbc96c,,logs/10_medium_full_dec19,1,0.001,1.51361E+12,1.51361E+12,1,TRUE,1,10,medium,full
7_6,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,15.472,1.51361E+12,1.51361E+12,2,FALSE,2,10,medium,full
4_3,wrong,b9bbc96c,undo,logs/10_medium_full_dec19,2,2.781,1.51361E+12,1.51361E+12,3,FALSE,2,10,medium,full
4_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,4.917,1.51361E+12,1.51361E+12,4,FALSE,3,10,medium,full
7_6,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,7.503,1.51361E+12,1.51361E+12,5,FALSE,4,10,medium,full
5_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,5.271,1.51361E+12,1.51361E+12,6,FALSE,5,10,medium,full
4_1,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,1.076,1.51361E+12,1.51361E+12,7,FALSE,6,10,medium,full
5_3,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,3.402,1.51361E+12,1.51361E+12,8,FALSE,7,10,medium,full
8_3,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,0.767,1.51361E+12,1.51361E+12,9,FALSE,8,10,medium,full
3_2,wrong,b9bbc96c,reset,logs/10_medium_full_dec19,1,3.564,1.51361E+12,1.51361E+12,10,TRUE,1,10,medium,full
4_3,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,2.451,1.51361E+12,1.51361E+12,11,FALSE,2,10,medium,full
4_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,0.897,1.51361E+12,1.51361E+12,12,FALSE,3,10,medium,full
3_1,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,8.472,1.51361E+12,1.51361E+12,13,FALSE,4,10,medium,full
5_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,3.169,1.51361E+12,1.51361E+12,14,FALSE,5,10,medium,full
6_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,2,17.07,1.51361E+12,1.51361E+12,15,FALSE,6,10,medium,full
1_2,wrong,b9bbc96c,click,logs/10_medium_full_dec19,1,1.369,1.51361E+12,1.51361E+12,16,FALSE,7,10,medium,full
3_2,solvedCorrect,bca124ea,,logs/10_medium_full_dec19,1,0.001,1.51193E+12,1.51193E+12,1,TRUE,1,10,medium,full
3_5,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,2,20.249,1.51193E+12,1.51193E+12,2,FALSE,2,10,medium,full
5_2,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,1,1.192,1.51193E+12,1.51193E+12,3,FALSE,3,10,medium,full
4_1,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,2,1.184,1.51193E+12,1.51193E+12,4,FALSE,4,10,medium,full
4_2,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,1,0.769,1.51193E+12,1.51193E+12,5,FALSE,5,10,medium,full
6_2,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,2,1.464,1.51193E+12,1.51193E+12,6,FALSE,6,10,medium,full
1_2,solvedCorrect,bca124ea,click,logs/10_medium_full_dec19,1,1.1,1.51193E+12,1.51193E+12,7,FALSE,7,10,medium,full
4_3,solvedCorrect,bfabcc7d,,logs/10_medium_full_dec19,1,0.001,1.51361E+12,1.51361E+12,1,TRUE,1,10,medium,full
4_3,solvedCorrect,bfabcc7d,undo,logs/10_medium_full_dec19,1,36.633,1.51361E+12,1.51361E+12,2,TRUE,1,10,medium,full
5_3,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,2,6.818,1.51361E+12,1.51361E+12,3,FALSE,2,10,medium,full
3_5,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,1,1.56,1.51361E+12,1.51361E+12,4,FALSE,3,10,medium,full
3_2,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,2,1.683,1.51361E+12,1.51361E+12,5,FALSE,4,10,medium,full
7_6,solvedCorrect,bfabcc7d,undo,logs/10_medium_full_dec19,1,22.18,1.51361E+12,1.51361E+12,6,TRUE,1,10,medium,full
3_6,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,2,9.121,1.51361E+12,1.51361E+12,7,FALSE,2,10,medium,full
7_7,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,1,3.33,1.51361E+12,1.51361E+12,8,FALSE,3,10,medium,full
6_6,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,2,4.902,1.51361E+12,1.51361E+12,9,FALSE,4,10,medium,full
7_8,solvedCorrect,bfabcc7d,click,logs/10_medium_full_dec19,1,1.675,1.51361E+12,1.51361E+12,10,FALSE,5,10,medium,full
7_3,wrong,c6c100be,,logs/10_medium_full_dec19,1,0,1.51192E+12,1.51192E+12,1,TRUE,1,10,medium,full
7_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,7.072,1.51192E+12,1.51192E+12,2,FALSE,2,10,medium,full
8_3,wrong,c6c100be,click,logs/10_medium_full_dec19,1,9.377,1.51192E+12,1.51192E+12,3,FALSE,3,10,medium,full
5_3,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.401,1.51192E+12,1.51192E+12,4,FALSE,4,10,medium,full
5_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,11.88,1.51192E+12,1.51192E+12,5,FALSE,5,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.735,1.51192E+12,1.51192E+12,6,FALSE,6,10,medium,full
7_6,wrong,c6c100be,click,logs/10_medium_full_dec19,1,3.201,1.51192E+12,1.51192E+12,7,FALSE,7,10,medium,full
7_3,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,6.391,1.51192E+12,1.51192E+12,8,TRUE,1,10,medium,full
7_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.552,1.51192E+12,1.51192E+12,9,FALSE,2,10,medium,full
7_6,wrong,c6c100be,click,logs/10_medium_full_dec19,1,3.624,1.51192E+12,1.51192E+12,10,FALSE,3,10,medium,full
7_7,wrong,c6c100be,click,logs/10_medium_full_dec19,2,4.816,1.51192E+12,1.51192E+12,11,FALSE,4,10,medium,full
8_3,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.776,1.51192E+12,1.51192E+12,12,FALSE,5,10,medium,full
5_3,wrong,c6c100be,click,logs/10_medium_full_dec19,2,7.912,1.51192E+12,1.51192E+12,13,FALSE,6,10,medium,full
7_6,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,10.493,1.51192E+12,1.51192E+12,14,TRUE,1,10,medium,full
7_7,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.264,1.51192E+12,1.51192E+12,15,FALSE,2,10,medium,full
7_3,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.768,1.51192E+12,1.51192E+12,16,FALSE,3,10,medium,full
7_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.81,1.51192E+12,1.51192E+12,17,FALSE,4,10,medium,full
5_3,wrong,c6c100be,click,logs/10_medium_full_dec19,1,5.599,1.51192E+12,1.51192E+12,18,FALSE,5,10,medium,full
4_3,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.696,1.51192E+12,1.51192E+12,19,FALSE,6,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.448,1.51192E+12,1.51192E+12,20,FALSE,7,10,medium,full
6_4,wrong,c6c100be,click,logs/10_medium_full_dec19,2,12.6,1.51192E+12,1.51192E+12,21,FALSE,8,10,medium,full
8_6,wrong,c6c100be,click,logs/10_medium_full_dec19,1,9.904,1.51192E+12,1.51192E+12,22,FALSE,9,10,medium,full
6_4,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,16.758,1.51192E+12,1.51192E+12,23,TRUE,1,10,medium,full
7_6,wrong,c6c100be,click,logs/10_medium_full_dec19,2,4.288,1.51192E+12,1.51192E+12,24,FALSE,2,10,medium,full
5_3,wrong,c6c100be,click,logs/10_medium_full_dec19,1,2.864,1.51192E+12,1.51192E+12,25,FALSE,3,10,medium,full
8_6,wrong,c6c100be,click,logs/10_medium_full_dec19,2,4.384,1.51192E+12,1.51192E+12,26,FALSE,4,10,medium,full
6_6,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.496,1.51192E+12,1.51192E+12,27,FALSE,5,10,medium,full
7_3,wrong,c6c100be,click,logs/10_medium_full_dec19,2,6.352,1.51192E+12,1.51192E+12,28,FALSE,6,10,medium,full
4_3,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,8.518,1.51192E+12,1.51192E+12,29,TRUE,1,10,medium,full
5_3,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.384,1.51192E+12,1.51192E+12,30,FALSE,2,10,medium,full
5_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,4.072,1.51192E+12,1.51192E+12,31,FALSE,3,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.024,1.51192E+12,1.51192E+12,32,FALSE,4,10,medium,full
6_1,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.12,1.51192E+12,1.51192E+12,33,FALSE,5,10,medium,full
7_0,wrong,c6c100be,click,logs/10_medium_full_dec19,2,5.113,1.51192E+12,1.51192E+12,34,FALSE,6,10,medium,full
6_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.567,1.51192E+12,1.51192E+12,35,FALSE,7,10,medium,full
6_0,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.856,1.51192E+12,1.51192E+12,36,FALSE,8,10,medium,full
3_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,7.069,1.51192E+12,1.51192E+12,37,TRUE,1,10,medium,full
3_5,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.104,1.51192E+12,1.51192E+12,38,FALSE,2,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,5.585,1.51192E+12,1.51192E+12,39,FALSE,3,10,medium,full
5_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,2.463,1.51192E+12,1.51192E+12,40,FALSE,4,10,medium,full
1_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,2.577,1.51192E+12,1.51192E+12,41,FALSE,5,10,medium,full
0_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.873,1.51192E+12,1.51192E+12,42,FALSE,6,10,medium,full
3_1,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.535,1.51192E+12,1.51192E+12,43,FALSE,7,10,medium,full
3_0,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.152,1.51192E+12,1.51192E+12,44,FALSE,8,10,medium,full
5_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,3.005,1.51192E+12,1.51192E+12,45,TRUE,1,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,0.849,1.51192E+12,1.51192E+12,46,FALSE,2,10,medium,full
3_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.576,1.51192E+12,1.51192E+12,47,FALSE,3,10,medium,full
3_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.92,1.51192E+12,1.51192E+12,48,FALSE,4,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.96,1.51192E+12,1.51192E+12,49,FALSE,5,10,medium,full
3_5,wrong,c6c100be,undo,logs/10_medium_full_dec19,2,8.181,1.51192E+12,1.51192E+12,50,FALSE,4,10,medium,full
3_1,wrong,c6c100be,click,logs/10_medium_full_dec19,1,6.888,1.51192E+12,1.51192E+12,51,FALSE,5,10,medium,full
5_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,0.782,1.51192E+12,1.51192E+12,52,TRUE,1,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.623,1.51192E+12,1.51192E+12,53,FALSE,2,10,medium,full
3_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,5.345,1.51192E+12,1.51192E+12,54,FALSE,3,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,6.528,1.51192E+12,1.51192E+12,55,FALSE,4,10,medium,full
3_1,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.64,1.51192E+12,1.51192E+12,56,FALSE,5,10,medium,full
5_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,1.63,1.51192E+12,1.51192E+12,57,TRUE,1,10,medium,full
5_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,1.765,1.51192E+12,1.51192E+12,58,TRUE,1,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,3.457,1.51192E+12,1.51192E+12,59,FALSE,2,10,medium,full
3_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,4.456,1.51192E+12,1.51192E+12,60,FALSE,3,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,4.672,1.51192E+12,1.51192E+12,61,FALSE,4,10,medium,full
3_1,wrong,c6c100be,undo,logs/10_medium_full_dec19,2,0.717,1.51192E+12,1.51192E+12,62,FALSE,4,10,medium,full
3_1,wrong,c6c100be,undo,logs/10_medium_full_dec19,2,1.428,1.51192E+12,1.51192E+12,63,FALSE,4,10,medium,full
3_5,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.591,1.51192E+12,1.51192E+12,64,FALSE,5,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,4.305,1.51192E+12,1.51192E+12,65,FALSE,6,10,medium,full
3_6,wrong,c6c100be,undo,logs/10_medium_full_dec19,2,0.788,1.51192E+12,1.51192E+12,66,FALSE,6,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.656,1.51192E+12,1.51192E+12,67,FALSE,7,10,medium,full
5_2,wrong,c6c100be,undo,logs/10_medium_full_dec19,1,4.743,1.51192E+12,1.51192E+12,68,TRUE,1,10,medium,full
4_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.408,1.51192E+12,1.51192E+12,69,FALSE,2,10,medium,full
3_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,15.039,1.51192E+12,1.51192E+12,70,FALSE,3,10,medium,full
3_1,wrong,c6c100be,click,logs/10_medium_full_dec19,2,1.826,1.51192E+12,1.51192E+12,71,FALSE,4,10,medium,full
4_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,0.896,1.51192E+12,1.51192E+12,72,FALSE,5,10,medium,full
6_2,wrong,c6c100be,click,logs/10_medium_full_dec19,2,2.059,1.51192E+12,1.51192E+12,73,FALSE,6,10,medium,full
1_2,wrong,c6c100be,click,logs/10_medium_full_dec19,1,1.012,1.51192E+12,1.51192E+12,74,FALSE,7,10,medium,full
5_3,wrong,e0a10efa,,logs/10_medium_full_dec19,1,0.004,1.51192E+12,1.51192E+12,1,TRUE,1,10,medium,full
3_5,wrong,e0a10efa,reset,logs/10_medium_full_dec19,1,29.05,1.51192E+12,1.51192E+12,2,TRUE,1,10,medium,full
3_6,wrong,e0a10efa,click,logs/10_medium_full_dec19,2,9.155,1.51192E+12,1.51192E+12,3,FALSE,2,10,medium,full
5_2,wrong,e0a10efa,reset,logs/10_medium_full_dec19,1,2.269,1.51192E+12,1.51192E+12,4,TRUE,1,10,medium,full
4_1,wrong,e0a10efa,click,logs/10_medium_full_dec19,2,2.42,1.51192E+12,1.51192E+12,5,FALSE,2,10,medium,full
4_3,wrong,e0a10efa,click,logs/10_medium_full_dec19,1,5.683,1.51192E+12,1.51192E+12,6,FALSE,3,10,medium,full
5_8,wrong,e0a10efa,click,logs/10_medium_full_dec19,2,19.127,1.51192E+12,1.51192E+12,7,FALSE,4,10,medium,full
5_3,wrong,e0a10efa,click,logs/10_medium_full_dec19,1,4.825,1.51192E+12,1.51192E+12,8,FALSE,5,10,medium,full
6_4,wrong,e3a4effd,,logs/10_medium_full_dec19,1,0,1.51119E+12,1.51119E+12,1,TRUE,1,10,medium,full
4_3,wrong,e3a4effd,click,logs/10_medium_full_dec19,2,7.305,1.51119E+12,1.51119E+12,2,FALSE,2,10,medium,full
5_2,wrong,e3a4effd,click,logs/10_medium_full_dec19,1,4.159,1.51119E+12,1.51119E+12,3,FALSE,3,10,medium,full
4_1,wrong,e3a4effd,click,logs/10_medium_full_dec19,2,1.369,1.51119E+12,1.51119E+12,4,FALSE,4,10,medium,full
4_2,wrong,e3a4effd,click,logs/10_medium_full_dec19,1,1.073,1.51119E+12,1.51119E+12,5,FALSE,5,10,medium,full
3_5,wrong,e3a4effd,reset,logs/10_medium_full_dec19,1,15.453,1.51119E+12,1.51119E+12,6,TRUE,1,10,medium,full
3_6,wrong,e3a4effd,click,logs/10_medium_full_dec19,2,5.672,1.51119E+12,1.51119E+12,7,FALSE,2,10,medium,full
3_2,wrong,e3a4effd,click,logs/10_medium_full_dec19,1,2.055,1.51119E+12,1.51119E+12,8,FALSE,3,10,medium,full
3_1,wrong,e3a4effd,click,logs/10_medium_full_dec19,2,2.721,1.51119E+12,1.51119E+12,9,FALSE,4,10,medium,full
5_2,wrong,e3a4effd,click,logs/10_medium_full_dec19,1,2.271,1.51119E+12,1.51119E+12,10,FALSE,5,10,medium,full
4_1,wrong,e3a4effd,click,logs/10_medium_full_dec19,2,1.145,1.51119E+12,1.51119E+12,11,FALSE,6,10,medium,full
