,board,counts,path,path_length,probability
4515,10_hard_pruned,2.0,"[[7 3 1]
 [8 4 2]
 [4 0 1]]",3,0.00961538461538
4516,10_hard_pruned,1.0,"[[3 0 1]
 [6 3 2]
 [4 3 1]]",3,0.00480769230769
4517,10_hard_pruned,15.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]]",3,0.0721153846154
4518,10_hard_pruned,2.0,"[[4 0 1]
 [4 3 2]
 [7 3 1]]",3,0.00961538461538
4519,10_hard_pruned,1.0,"[[6 1 1]
 [7 1 2]
 [2 3 1]]",3,0.00480769230769
4520,10_hard_pruned,1.0,"[[4 3 1]
 [2 3 2]
 [5 3 1]]",3,0.00480769230769
4521,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [8 3 1]]",3,0.00480769230769
4522,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [2 7 1]]",3,0.00480769230769
4523,10_hard_pruned,1.0,"[[6 1 1]
 [3 1 2]
 [7 1 1]]",3,0.00480769230769
4524,10_hard_pruned,1.0,"[[4 3 1]
 [8 4 2]
 [2 3 1]]",3,0.00480769230769
4525,10_hard_pruned,1.0,"[[2 3 1]
 [4 4 2]
 [2 7 1]]",3,0.00480769230769
4526,10_hard_pruned,1.0,"[[7 3 1]
 [3 0 2]
 [8 3 1]]",3,0.00480769230769
4527,10_hard_pruned,1.0,"[[7 4 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4528,10_hard_pruned,1.0,"[[3 5 1]
 [4 4 2]
 [7 4 1]]",3,0.00480769230769
4529,10_hard_pruned,2.0,"[[6 3 1]
 [3 0 2]
 [4 3 1]]",3,0.00961538461538
4530,10_hard_pruned,3.0,"[[2 7 1]
 [2 3 2]
 [4 4 1]]",3,0.0144230769231
4531,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [9 1 1]]",3,0.00480769230769
4532,10_hard_pruned,2.0,"[[2 3 1]
 [4 3 2]
 [2 7 1]]",3,0.00961538461538
4533,10_hard_pruned,1.0,"[[3 0 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4534,10_hard_pruned,1.0,"[[8 3 1]
 [6 1 2]
 [7 3 1]]",3,0.00480769230769
4535,10_hard_pruned,1.0,"[[4 3 1]
 [4 0 2]
 [4 4 1]]",3,0.00480769230769
4536,10_hard_pruned,1.0,"[[6 3 1]
 [4 4 2]
 [7 4 1]]",3,0.00480769230769
4537,10_hard_pruned,1.0,"[[7 4 1]
 [3 0 2]
 [6 3 1]]",3,0.00480769230769
4538,10_hard_pruned,3.0,"[[4 3 1]
 [2 3 2]
 [4 4 1]]",3,0.0144230769231
4539,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [0 2 1]]",3,0.00480769230769
4540,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [8 4 1]]",3,0.00480769230769
4541,10_hard_pruned,1.0,"[[8 3 1]
 [8 4 2]
 [6 1 1]]",3,0.00480769230769
4542,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [4 6 1]]",3,0.00480769230769
4543,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [4 3 1]]",3,0.00480769230769
4544,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [7 1 1]]",3,0.00480769230769
4545,10_hard_pruned,1.0,"[[7 3 1]
 [8 4 2]
 [7 4 1]]",3,0.00480769230769
4546,10_hard_pruned,1.0,"[[0 2 1]
 [2 3 2]
 [3 5 1]]",3,0.00480769230769
4547,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [4 0 1]]",3,0.00480769230769
4548,10_hard_pruned,1.0,"[[4 0 1]
 [4 4 2]
 [4 3 1]]",3,0.00480769230769
4549,10_hard_pruned,1.0,"[[2 3 1]
 [4 4 2]
 [7 4 1]]",3,0.00480769230769
4550,10_hard_pruned,1.0,"[[3 5 1]
 [1 6 2]
 [5 7 1]]",3,0.00480769230769
4551,10_hard_pruned,1.0,"[[4 4 1]
 [8 4 2]
 [7 4 1]]",3,0.00480769230769
4552,10_hard_pruned,2.0,"[[8 4 1]
 [4 4 2]
 [7 4 1]]",3,0.00961538461538
4553,10_hard_pruned,2.0,"[[8 3 1]
 [1 0 2]
 [4 3 1]]",3,0.00961538461538
4554,10_hard_pruned,1.0,"[[4 6 1]
 [3 5 2]
 [3 6 1]]",3,0.00480769230769
4555,10_hard_pruned,1.0,"[[9 5 1]
 [9 6 2]
 [9 3 1]]",3,0.00480769230769
4556,10_hard_pruned,2.0,"[[2 7 1]
 [4 4 2]
 [2 3 1]]",3,0.00961538461538
4557,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [3 1 1]]",3,0.00480769230769
4558,10_hard_pruned,1.0,"[[5 3 1]
 [2 0 2]
 [2 3 1]]",3,0.00480769230769
4559,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [0 2 1]]",3,0.00480769230769
4560,10_hard_pruned,1.0,"[[2 3 1]
 [4 3 2]
 [6 5 1]]",3,0.00480769230769
4561,10_hard_pruned,1.0,"[[7 3 1]
 [4 0 2]
 [7 1 1]]",3,0.00480769230769
4562,10_hard_pruned,1.0,"[[7 1 1]
 [8 1 2]
 [2 3 1]]",3,0.00480769230769
4563,10_hard_pruned,1.0,"[[8 4 1]
 [1 0 2]
 [4 3 1]]",3,0.00480769230769
4564,10_hard_pruned,1.0,"[[9 5 1]
 [4 4 2]
 [7 4 1]]",3,0.00480769230769
4565,10_hard_pruned,1.0,"[[6 3 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4566,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [5 3 1]]",3,0.00480769230769
4567,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [3 5 1]]",3,0.00480769230769
4568,10_hard_pruned,1.0,"[[3 5 1]
 [2 3 2]
 [4 6 1]]",3,0.00480769230769
4569,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [3 0 1]]",3,0.00480769230769
4570,10_hard_pruned,2.0,"[[4 3 1]
 [4 4 2]
 [4 0 1]]",3,0.00961538461538
4571,10_hard_pruned,3.0,"[[6 1 1]
 [7 1 2]
 [4 3 1]]",3,0.0144230769231
4572,10_hard_pruned,45.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]]",3,0.216346153846
4573,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [3 5 1]]",3,0.00480769230769
4574,10_hard_pruned,1.0,"[[7 3 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4575,10_hard_pruned,4.0,"[[2 3 1]
 [2 7 2]
 [4 4 1]]",3,0.0192307692308
4576,10_hard_pruned,1.0,"[[4 3 1]
 [2 3 2]
 [8 3 1]]",3,0.00480769230769
4577,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [3 0 1]]",3,0.00480769230769
4578,10_hard_pruned,3.0,"[[2 3 1]
 [2 7 2]
 [5 3 1]]",3,0.0144230769231
4579,10_hard_pruned,1.0,"[[3 5 1]
 [4 6 2]
 [4 3 1]]",3,0.00480769230769
4580,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [4 0 1]]",3,0.00480769230769
4581,10_hard_pruned,2.0,"[[2 3 1]
 [2 7 2]
 [7 3 1]]",3,0.00961538461538
4582,10_hard_pruned,2.0,"[[2 7 1]
 [2 3 2]
 [4 3 1]]",3,0.00961538461538
4583,10_hard_pruned,1.0,"[[3 5 1]
 [4 6 2]
 [0 1 1]]",3,0.00480769230769
4584,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [7 3 1]]",3,0.00480769230769
4585,10_hard_pruned,2.0,"[[4 3 1]
 [5 3 2]
 [4 4 1]]",3,0.00961538461538
4586,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [5 3 1]]",3,0.00480769230769
4587,10_hard_pruned,2.0,"[[3 5 1]
 [4 6 2]
 [4 4 1]]",3,0.00961538461538
4588,10_hard_pruned,1.0,"[[4 3 1]
 [7 4 2]
 [4 4 1]]",3,0.00480769230769
4589,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [3 5 1]]",3,0.00480769230769
4590,10_hard_pruned,3.0,"[[6 3 1]
 [3 0 2]
 [7 4 1]]",3,0.0144230769231
4591,10_hard_pruned,2.0,"[[4 4 1]
 [8 4 2]
 [8 3 1]]",3,0.00961538461538
4592,10_hard_pruned,1.0,"[[4 3 1]
 [7 4 2]
 [2 3 1]]",3,0.00480769230769
4593,10_hard_pruned,1.0,"[[9 3 1]
 [9 5 2]
 [7 1 1]]",3,0.00480769230769
4594,10_hard_pruned,1.0,"[[4 6 1]
 [0 2 2]
 [3 5 1]]",3,0.00480769230769
4595,10_hard_pruned,1.0,"[[4 3 1]
 [4 0 2]
 [2 3 1]]",3,0.00480769230769
4596,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [7 3 1]]",3,0.00480769230769
4597,10_hard_pruned,3.0,"[[4 0 1]
 [4 4 2]
 [7 4 1]]",3,0.0144230769231
4598,10_hard_pruned,1.0,"[[7 3 1]
 [4 4 2]
 [8 4 1]]",3,0.00480769230769
4599,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [6 3 1]]",3,0.00480769230769
4600,10_hard_pruned,1.0,"[[3 5 1]
 [5 7 2]
 [4 6 1]]",3,0.00480769230769
4601,10_hard_pruned,1.0,"[[4 0 1]
 [2 3 2]
 [4 3 1]]",3,0.00480769230769
4602,10_hard_pruned,1.0,"[[4 4 1]
 [8 3 2]
 [8 4 1]]",3,0.00480769230769
4603,10_hard_pruned,1.0,"[[7 1 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4604,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [5 5 1]]",3,0.00480769230769
4605,10_hard_pruned,1.0,"[[4 4 1]
 [8 3 2]
 [4 3 1]]",3,0.00480769230769
4606,10_hard_pruned,6.0,"[[0 2 1]
 [3 5 2]
 [2 3 1]]",3,0.0288461538462
4607,10_hard_pruned,1.0,"[[7 3 1]
 [4 4 2]
 [7 4 1]]",3,0.00480769230769
4608,10_hard_pruned,1.0,"[[5 0 1]
 [8 4 2]
 [8 3 1]]",3,0.00480769230769
4609,10_hard_pruned,2.0,"[[6 1 1]
 [4 4 2]
 [7 4 1]]",3,0.00961538461538
4610,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [3 0 1]]",3,0.00480769230769
4611,10_hard_pruned,1.0,"[[6 1 1]
 [7 1 2]
 [4 4 1]]",3,0.00480769230769
4612,10_hard_pruned,1.0,"[[4 6 1]
 [3 5 2]
 [4 5 1]]",3,0.00480769230769
4613,10_hard_pruned,1.0,"[[3 5 1]
 [0 2 2]
 [4 6 1]]",3,0.00480769230769
4614,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [7 3 1]]",3,0.00480769230769
4615,10_hard_pruned,1.0,"[[7 1 1]
 [8 4 2]
 [7 4 1]]",3,0.00480769230769
4616,10_hard_pruned,3.0,"[[7 4 1]
 [6 3 2]
 [7 3 1]]",3,0.0144230769231
4617,10_hard_pruned,1.0,"[[8 3 1]
 [8 4 2]
 [0 2 1]]",3,0.00480769230769
4618,10_hard_pruned,2.0,"[[2 3 1]
 [2 7 2]
 [6 3 1]]",3,0.00961538461538
4619,10_hard_pruned,1.0,"[[4 3 1]
 [6 1 2]
 [7 3 1]]",3,0.00480769230769
4620,10_hard_pruned,2.0,"[[4 3 1]
 [4 4 2]
 [5 3 1]]",3,0.00961538461538
4621,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [5 3 1]]",3,0.00480769230769
4622,10_hard_pruned,4.0,"[[4 3 1]
 [4 4 2]
 [2 3 1]]",3,0.0192307692308
4623,10_hard_pruned,1.0,"[[6 3 1]
 [3 0 2]
 [4 3 1]
 [7 4 2]]",4,0.00584795321637
4624,10_hard_pruned,1.0,"[[4 6 1]
 [3 5 2]
 [4 5 1]
 [4 4 2]]",4,0.00584795321637
4625,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [3 5 1]
 [4 6 2]]",4,0.00584795321637
4626,10_hard_pruned,1.0,"[[6 1 1]
 [7 1 2]
 [4 3 1]
 [4 4 2]]",4,0.00584795321637
4627,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [4 3 1]
 [5 3 2]]",4,0.00584795321637
4628,10_hard_pruned,1.0,"[[5 3 1]
 [2 0 2]
 [2 3 1]
 [2 7 2]]",4,0.00584795321637
4629,10_hard_pruned,1.0,"[[3 5 1]
 [1 6 2]
 [5 7 1]
 [2 7 2]]",4,0.00584795321637
4630,10_hard_pruned,1.0,"[[3 0 1]
 [8 4 2]
 [8 3 1]
 [7 4 2]]",4,0.00584795321637
4631,10_hard_pruned,2.0,"[[2 3 1]
 [2 7 2]
 [3 0 1]
 [6 3 2]]",4,0.0116959064327
4632,10_hard_pruned,1.0,"[[9 5 1]
 [4 4 2]
 [7 4 1]
 [8 4 2]]",4,0.00584795321637
4633,10_hard_pruned,1.0,"[[2 3 1]
 [4 3 2]
 [6 5 1]
 [1 0 2]]",4,0.00584795321637
4634,10_hard_pruned,1.0,"[[8 3 1]
 [1 0 2]
 [4 3 1]
 [8 4 2]]",4,0.00584795321637
4635,10_hard_pruned,1.0,"[[3 0 1]
 [8 4 2]
 [8 3 1]
 [5 0 2]]",4,0.00584795321637
4636,10_hard_pruned,1.0,"[[4 6 1]
 [4 4 2]
 [3 5 1]
 [0 2 2]]",4,0.00584795321637
4637,10_hard_pruned,1.0,"[[7 3 1]
 [8 4 2]
 [8 3 1]
 [7 4 2]]",4,0.00584795321637
4638,10_hard_pruned,1.0,"[[4 4 1]
 [8 4 2]
 [8 3 1]
 [2 7 2]]",4,0.00584795321637
4639,10_hard_pruned,1.0,"[[4 3 1]
 [6 1 2]
 [7 3 1]
 [8 4 2]]",4,0.00584795321637
4640,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [6 3 1]
 [7 4 2]]",4,0.00584795321637
4641,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [3 1 1]
 [4 3 2]]",4,0.00584795321637
4642,10_hard_pruned,1.0,"[[6 1 1]
 [4 4 2]
 [7 4 1]
 [8 3 2]]",4,0.00584795321637
4643,10_hard_pruned,2.0,"[[0 2 1]
 [3 5 2]
 [2 3 1]
 [4 3 2]]",4,0.0116959064327
4644,10_hard_pruned,1.0,"[[4 6 1]
 [0 2 2]
 [3 5 1]
 [5 7 2]]",4,0.00584795321637
4645,10_hard_pruned,1.0,"[[8 3 1]
 [8 4 2]
 [0 2 1]
 [8 7 2]]",4,0.00584795321637
4646,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [4 0 1]
 [4 3 2]]",4,0.00584795321637
4647,10_hard_pruned,1.0,"[[4 3 1]
 [5 3 2]
 [4 4 1]
 [4 5 2]]",4,0.00584795321637
4648,10_hard_pruned,2.0,"[[8 4 1]
 [4 4 2]
 [7 4 1]
 [7 3 2]]",4,0.0116959064327
4649,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [2 7 1]
 [2 3 2]]",4,0.00584795321637
4650,10_hard_pruned,1.0,"[[3 5 1]
 [2 3 2]
 [4 6 1]
 [5 7 2]]",4,0.00584795321637
4651,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [3 0 1]
 [6 3 2]]",4,0.00584795321637
4652,10_hard_pruned,1.0,"[[7 4 1]
 [8 4 2]
 [8 3 1]
 [4 3 2]]",4,0.00584795321637
4653,10_hard_pruned,1.0,"[[7 4 1]
 [3 0 2]
 [6 3 1]
 [7 3 2]]",4,0.00584795321637
4654,10_hard_pruned,7.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]
 [4 4 2]]",4,0.0409356725146
4655,10_hard_pruned,1.0,"[[4 3 1]
 [8 4 2]
 [2 3 1]
 [5 3 2]]",4,0.00584795321637
4656,10_hard_pruned,1.0,"[[4 4 1]
 [8 4 2]
 [8 3 1]
 [1 0 2]]",4,0.00584795321637
4657,10_hard_pruned,1.0,"[[4 0 1]
 [4 4 2]
 [7 4 1]
 [4 3 2]]",4,0.00584795321637
4658,10_hard_pruned,1.0,"[[8 4 1]
 [1 0 2]
 [4 3 1]
 [4 4 2]]",4,0.00584795321637
4659,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [4 3 1]
 [4 4 2]]",4,0.00584795321637
4660,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [0 2 1]
 [3 5 2]]",4,0.00584795321637
4661,10_hard_pruned,1.0,"[[6 3 1]
 [8 4 2]
 [8 3 1]
 [4 4 2]]",4,0.00584795321637
4662,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [5 3 1]
 [7 3 2]]",4,0.00584795321637
4663,10_hard_pruned,1.0,"[[6 3 1]
 [3 0 2]
 [4 3 1]
 [4 4 2]]",4,0.00584795321637
4664,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]
 [6 1 2]]",4,0.00584795321637
4665,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [7 3 1]
 [4 3 2]]",4,0.00584795321637
4666,10_hard_pruned,1.0,"[[4 3 1]
 [7 4 2]
 [4 4 1]
 [4 5 2]]",4,0.00584795321637
4667,10_hard_pruned,2.0,"[[7 4 1]
 [6 3 2]
 [7 3 1]
 [7 1 2]]",4,0.0116959064327
4668,10_hard_pruned,1.0,"[[4 3 1]
 [2 3 2]
 [8 3 1]
 [5 0 2]]",4,0.00584795321637
4669,10_hard_pruned,1.0,"[[6 1 1]
 [7 1 2]
 [2 3 1]
 [2 7 2]]",4,0.00584795321637
4670,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [3 5 1]
 [7 4 2]]",4,0.00584795321637
4671,10_hard_pruned,1.0,"[[4 0 1]
 [4 3 2]
 [7 3 1]
 [8 4 2]]",4,0.00584795321637
4672,10_hard_pruned,1.0,"[[7 3 1]
 [4 4 2]
 [8 4 1]
 [7 4 2]]",4,0.00584795321637
4673,10_hard_pruned,2.0,"[[2 7 1]
 [2 3 2]
 [4 4 1]
 [4 3 2]]",4,0.0116959064327
4674,10_hard_pruned,1.0,"[[7 3 1]
 [4 0 2]
 [7 1 1]
 [7 4 2]]",4,0.00584795321637
4675,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [4 0 1]
 [4 3 2]]",4,0.00584795321637
4676,10_hard_pruned,1.0,"[[7 1 1]
 [8 4 2]
 [8 3 1]
 [8 7 2]]",4,0.00584795321637
4677,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [7 3 1]
 [8 4 2]]",4,0.00584795321637
4678,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]
 [4 0 2]]",4,0.00584795321637
4679,10_hard_pruned,1.0,"[[7 3 1]
 [4 4 2]
 [7 4 1]
 [7 1 2]]",4,0.00584795321637
4680,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [5 3 1]
 [3 5 2]]",4,0.00584795321637
4681,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [7 3 1]
 [7 4 2]]",4,0.00584795321637
4682,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [4 0 1]
 [7 3 2]]",4,0.00584795321637
4683,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [5 3 1]
 [6 3 2]]",4,0.00584795321637
4684,10_hard_pruned,1.0,"[[4 3 1]
 [5 3 2]
 [4 4 1]
 [4 0 2]]",4,0.00584795321637
4685,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [5 3 1]
 [4 3 2]]",4,0.00584795321637
4686,10_hard_pruned,1.0,"[[2 3 1]
 [4 4 2]
 [7 4 1]
 [4 3 2]]",4,0.00584795321637
4687,10_hard_pruned,1.0,"[[7 3 1]
 [8 4 2]
 [7 4 1]
 [7 1 2]]",4,0.00584795321637
4688,10_hard_pruned,1.0,"[[4 3 1]
 [4 0 2]
 [2 3 1]
 [5 3 2]]",4,0.00584795321637
4689,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [8 4 1]
 [2 3 2]]",4,0.00584795321637
4690,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [4 6 1]
 [3 5 2]]",4,0.00584795321637
4691,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [4 0 1]
 [6 3 2]]",4,0.00584795321637
4692,10_hard_pruned,1.0,"[[4 0 1]
 [4 4 2]
 [7 4 1]
 [7 3 2]]",4,0.00584795321637
4693,10_hard_pruned,5.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [8 4 2]]",4,0.0292397660819
4694,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [3 5 1]
 [4 6 2]]",4,0.00584795321637
4695,10_hard_pruned,1.0,"[[9 5 1]
 [9 6 2]
 [9 3 1]
 [9 2 2]]",4,0.00584795321637
4696,10_hard_pruned,1.0,"[[9 3 1]
 [9 5 2]
 [7 1 1]
 [6 1 2]]",4,0.00584795321637
4697,10_hard_pruned,1.0,"[[3 5 1]
 [4 6 2]
 [4 4 1]
 [1 7 2]]",4,0.00584795321637
4698,10_hard_pruned,1.0,"[[3 5 1]
 [4 4 2]
 [7 4 1]
 [4 3 2]]",4,0.00584795321637
4699,10_hard_pruned,1.0,"[[7 3 1]
 [8 4 2]
 [4 0 1]
 [4 3 2]]",4,0.00584795321637
4700,10_hard_pruned,4.0,"[[0 2 1]
 [3 5 2]
 [2 3 1]
 [2 7 2]]",4,0.0233918128655
4701,10_hard_pruned,1.0,"[[4 0 1]
 [4 4 2]
 [7 4 1]
 [6 3 2]]",4,0.00584795321637
4702,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [0 2 1]
 [3 5 2]]",4,0.00584795321637
4703,10_hard_pruned,1.0,"[[6 1 1]
 [3 1 2]
 [7 1 1]
 [8 1 2]]",4,0.00584795321637
4704,10_hard_pruned,1.0,"[[0 2 1]
 [2 3 2]
 [3 5 1]
 [4 6 2]]",4,0.00584795321637
4705,10_hard_pruned,1.0,"[[3 5 1]
 [4 6 2]
 [4 3 1]
 [4 0 2]]",4,0.00584795321637
4706,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [5 3 1]
 [2 9 2]]",4,0.00584795321637
4707,10_hard_pruned,1.0,"[[3 5 1]
 [0 2 2]
 [4 6 1]
 [5 7 2]]",4,0.00584795321637
4708,10_hard_pruned,3.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [2 3 2]]",4,0.0175438596491
4709,10_hard_pruned,4.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [6 3 2]]",4,0.0233918128655
4710,10_hard_pruned,1.0,"[[5 0 1]
 [8 4 2]
 [8 3 1]
 [6 1 2]]",4,0.00584795321637
4711,10_hard_pruned,1.0,"[[8 3 1]
 [6 1 2]
 [7 3 1]
 [4 0 2]]",4,0.00584795321637
4712,10_hard_pruned,1.0,"[[4 3 1]
 [2 3 2]
 [5 3 1]
 [6 3 2]]",4,0.00584795321637
4713,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [2 3 1]
 [2 7 2]]",4,0.00584795321637
4714,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [5 5 1]
 [1 0 2]]",4,0.00584795321637
4715,10_hard_pruned,1.0,"[[6 3 1]
 [4 4 2]
 [7 4 1]
 [3 0 2]]",4,0.00584795321637
4716,10_hard_pruned,1.0,"[[4 0 1]
 [2 3 2]
 [4 3 1]
 [4 4 2]]",4,0.00584795321637
4717,10_hard_pruned,1.0,"[[4 4 1]
 [8 4 2]
 [7 4 1]
 [8 3 2]]",4,0.00584795321637
4718,10_hard_pruned,1.0,"[[7 1 1]
 [8 1 2]
 [2 3 1]
 [2 7 2]]",4,0.00584795321637
4719,10_hard_pruned,2.0,"[[4 3 1]
 [2 3 2]
 [4 4 1]
 [4 0 2]]",4,0.0116959064327
4720,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [5 3 1]
 [3 5 2]]",4,0.00584795321637
4721,10_hard_pruned,1.0,"[[6 3 1]
 [7 4 2]
 [7 1 1]
 [7 3 2]]",4,0.00584795321637
4722,10_hard_pruned,1.0,"[[6 1 1]
 [4 4 2]
 [7 4 1]
 [2 3 2]]",4,0.00584795321637
4723,10_hard_pruned,1.0,"[[3 5 1]
 [4 6 2]
 [4 4 1]
 [5 3 2]]",4,0.00584795321637
4724,10_hard_pruned,35.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]
 [5 3 2]]",4,0.204678362573
4725,10_hard_pruned,1.0,"[[4 3 1]
 [4 0 2]
 [4 4 1]
 [4 5 2]]",4,0.00584795321637
4726,10_hard_pruned,1.0,"[[6 3 1]
 [3 0 2]
 [7 4 1]
 [7 3 2]]",4,0.00584795321637
4727,10_hard_pruned,1.0,"[[4 4 1]
 [8 3 2]
 [8 4 1]
 [7 3 2]]",4,0.00584795321637
4728,10_hard_pruned,1.0,"[[4 3 1]
 [7 4 2]
 [2 3 1]
 [8 4 2]]",4,0.00584795321637
4729,10_hard_pruned,1.0,"[[4 6 1]
 [3 5 2]
 [3 6 1]
 [1 6 2]]",4,0.00584795321637
4730,10_hard_pruned,2.0,"[[2 3 1]
 [2 7 2]
 [4 4 1]
 [4 3 2]]",4,0.0116959064327
4731,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [7 3 1]
 [8 4 2]]",4,0.00584795321637
4732,10_hard_pruned,1.0,"[[4 3 1]
 [2 3 2]
 [4 4 1]
 [4 5 2]]",4,0.00584795321637
4733,10_hard_pruned,1.0,"[[7 3 1]
 [3 0 2]
 [8 3 1]
 [8 4 2]]",4,0.00584795321637
4734,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [8 3 2]]",4,0.00584795321637
4735,10_hard_pruned,1.0,"[[4 3 1]
 [5 3 2]
 [4 4 1]
 [4 0 2]
 [4 5 1]]",5,0.00746268656716
4736,10_hard_pruned,1.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [8 4 2]
 [2 3 1]]",5,0.00746268656716
4737,10_hard_pruned,1.0,"[[6 1 1]
 [4 4 2]
 [7 4 1]
 [8 3 2]
 [8 4 1]]",5,0.00746268656716
4738,10_hard_pruned,1.0,"[[4 0 1]
 [4 4 2]
 [7 4 1]
 [4 3 2]
 [7 3 1]]",5,0.00746268656716
4739,10_hard_pruned,1.0,"[[4 0 1]
 [4 3 2]
 [7 3 1]
 [8 4 2]
 [6 1 1]]",5,0.00746268656716
4740,10_hard_pruned,3.0,"[[4 3 1]
 [4 4 2]
 [7 4 1]
 [8 4 2]
 [8 3 1]]",5,0.0223880597015
4741,10_hard_pruned,1.0,"[[7 3 1]
 [4 0 2]
 [7 1 1]
 [7 4 2]
 [7 0 1]]",5,0.00746268656716
4742,10_hard_pruned,1.0,"[[4 4 1]
 [7 4 2]
 [8 4 1]
 [2 3 2]
 [8 3 1]]",5,0.00746268656716
4743,10_hard_pruned,1.0,"[[4 4 1]
 [4 3 2]
 [4 6 1]
 [3 5 2]
 [3 6 1]]",5,0.00746268656716
4744,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [4 3 1]
 [4 4 2]
 [5 3 1]]",5,0.00746268656716
4745,10_hard_pruned,1.0,"[[2 7 1]
 [2 3 2]
 [4 0 1]
 [4 3 2]
 [7 3 1]]",5,0.00746268656716
4746,10_hard_pruned,1.0,"[[2 3 1]
 [2 7 2]
 [5 3 1]
 [2 9 2]
 [4 3 1]]",5,0.00746268656716
