userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
c6c100be,10_medium_full,10,medium,full,wrong,undo,1511916358546,391833,,,,,,,9988.576388888889,4_1,0.169,4.162,undo,,2,,1511916358377
c6c100be,10_medium_full,10,medium,full,wrong,undo,1511916358721,392008,,,,,,,9988.576388888889,5_2,0.175,4.337,undo,,1,,1511916358546
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916363464,396751,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,4.743,9.08,undo,68,1,True,1511916358721
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916364872,398159,2,0,0,0,-10000,81,,4_1,1.408,1.408,click,69,2,False,1511916363464
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916379911,413198,1,15.841017087308296,0,15.841017087308296,13.646545707040213,80,-2.9738600746018324,3_2,15.039,15.039,click,70,3,False,1511916364872
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916381737,415024,2,0,24,17.94328278254102,14.72111111111111,79,0,3_1,1.826,1.826,click,71,4,False,1511916379911
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916382633,415920,1,10000,0,10000,14.74173563310926,78,9984.158982912691,4_2,0.896,0.896,click,72,5,False,1511916381737
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916384692,417979,2,-10000,0,-10000,-10000,77,-10000,6_2,2.059,2.059,click,73,6,False,1511916382633
c6c100be,10_medium_full,10,medium,full,wrong,click,1511916385704,418991,1,10000,0,10000,15.91710317460317,76,0,1_2,1.012,1.012,click,74,7,False,1511916384692
c6c100be,10_medium_full,10,medium,full,wrong,reset,1511916493733,527020,,10000,,,,,0,,108.029,108.029,click,,7,,1511916385704
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919618121,35488,1,7.09654382857679,4,18.81487716191013,13.646545707040213,82,,5_3,35.356,0,,1,1,True,1511919582765
e0a10efa,10_medium_full,10,medium,full,wrong,reset,1511919626021,43388,,7.09654382857679,,,,,,,7.9,7.9,click,,1,,1511919618121
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919655071,72438,1,4.580884823357351,6,18.81487716191013,13.646545707040213,82,,3_5,29.05,36.95,reset,2,1,True,1511919626021
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919664226,81593,2,8.218543553516081,1,16.107777777777777,8.218543553516081,81,,3_6,9.155,9.155,click,3,2,False,1511919655071
e0a10efa,10_medium_full,10,medium,full,wrong,reset,1511919668757,86124,,4.580884823357351,,,,,,,4.531,4.531,click,,2,,1511919664226
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919671026,88393,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,2.269,6.8,reset,4,1,True,1511919668757
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919673446,90813,2,0,0,0,-10000,81,,4_1,2.42,2.42,click,5,2,False,1511919671026
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919679129,96496,1,7.403416924955387,4,15.841017087308296,13.646545707040213,80,-11.411460236954742,4_3,5.683,5.683,click,6,3,False,1511919673446
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919698256,115623,2,0.6805555555555556,16,15.730708616780039,10.482222222222214,79,0.6805555555555556,5_8,19.127,19.127,click,7,4,False,1511919679129
e0a10efa,10_medium_full,10,medium,full,wrong,click,1511919703081,120448,1,10000,0,10000,52.414618269398495,78,9992.596583075045,5_3,4.825,4.825,click,8,5,False,1511919698256
e0a10efa,10_medium_full,10,medium,full,wrong,reset,1511919733116,150483,,10000,,,,,9992.596583075045,,30.035,30.035,click,,5,,1511919703081
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191049728,67534,1,2.186224489795919,11,18.81487716191013,13.646545707040213,82,,6_4,67.492,0,,1,1,True,1511190982236
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191057033,74839,2,16.107777777777777,0,16.107777777777777,15.730708616780039,81,,4_3,7.305,7.305,click,2,2,False,1511191049728
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191061192,78998,1,-10000,1,19.14724677642259,-10000,80,-10002.186224489797,5_2,4.159,4.159,click,3,3,False,1511191057033
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191062561,80367,2,0,23,10000,15.730708616780039,79,-16.107777777777777,4_1,1.369,1.369,click,4,4,False,1511191061192
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191063634,81440,1,-10000,0,-10000,-10000,78,0,4_2,1.073,1.073,click,5,5,False,1511191062561
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191069172,86978,,-10000,,,,,0,,5.538,5.538,click,,5,,1511191063634
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191084625,102431,1,4.580884823357351,6,18.81487716191013,13.646545707040213,82,,3_5,15.453,20.991,reset,6,1,True,1511191069172
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191090297,108103,2,8.218543553516081,1,16.107777777777777,8.218543553516081,81,,3_6,5.672,5.672,click,7,2,False,1511191084625
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191092352,110158,1,16.776691220867043,1,18.81487716191013,16.776691220867043,80,12.195806397509692,3_2,2.055,2.055,click,8,3,False,1511191090297
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191095073,112879,2,0,0,0,-10000,79,-8.218543553516081,3_1,2.721,2.721,click,9,4,False,1511191092352
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191097344,115150,1,40.21448694467924,0,40.21448694467924,14.459904097733766,78,23.437795723812194,5_2,2.271,2.271,click,10,5,False,1511191095073
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191098489,116295,2,0,0,0,-10000,77,0,4_1,1.145,1.145,click,11,6,False,1511191097344
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191099924,117730,,40.21448694467924,,,,,23.437795723812194,,1.435,1.435,click,,6,,1511191098489
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191110348,128154,1,3.564962665539589,8,18.81487716191013,13.646545707040213,82,,4_3,10.424,11.859,reset,12,1,True,1511191099924
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191116548,134354,2,15.730708616780039,0,15.730708616780039,10.482222222222214,81,,3_5,6.2,6.2,click,13,2,False,1511191110348
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191118172,135978,1,22.932167411343237,3,10000,52.414618269398495,80,19.367204745803647,2_3,1.624,1.624,click,14,3,False,1511191116548
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191123373,141179,2,-10000,1,26.958433931758105,-10000,79,-10015.73070861678,4_2,5.201,5.201,click,15,4,False,1511191118172
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191124629,142435,1,10000,0,10000,10000,78,9977.067832588657,5_3,1.256,1.256,click,16,5,False,1511191123373
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191126672,144478,,10000,,,,,9977.067832588657,,2.043,2.043,click,,5,,1511191124629
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191143484,161290,1,12.886947731755424,2,18.81487716191013,13.646545707040213,82,,4_1,16.812,18.855,reset,17,1,True,1511191126672
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191145020,162826,2,0,0,0,-10000,81,,5_2,1.536,1.536,click,18,2,False,1511191143484
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191150456,168262,,12.886947731755424,,,,,,,5.436,5.436,click,,2,,1511191145020
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191160084,177890,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,9.628,15.064,reset,19,1,True,1511191150456
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191162200,180006,,18.81487716191013,,,,,,,2.116,2.116,click,,1,,1511191160084
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191166073,183879,1,1.4573015873015873,18,18.81487716191013,13.646545707040213,82,,3_6,3.873,5.989,reset,20,1,True,1511191162200
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191170961,188767,2,18.545913168028548,0,18.545913168028548,16.107777777777777,81,,3_5,4.888,4.888,click,21,2,False,1511191166073
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191172218,190024,1,0.5799829931972789,26,18.81487716191013,13.646545707040213,80,-0.8773185941043085,5_8,1.257,1.257,click,22,3,False,1511191170961
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191174346,192152,2,0,21,10000,10000,79,-18.545913168028548,6_9,2.128,2.128,click,23,4,False,1511191172218
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191175851,193657,1,18.81487716191013,0,18.81487716191013,14.544710884353744,78,18.23489416871285,5_2,1.505,1.505,click,24,5,False,1511191174346
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191176637,194443,,18.81487716191013,,,,,18.23489416871285,,0.786,0.786,click,,5,,1511191175851
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191192194,210000,1,12.886947731755424,2,18.81487716191013,13.646545707040213,82,,4_1,15.557,16.343,reset,25,1,True,1511191176637
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191193546,211352,2,0,0,0,-10000,81,,5_2,1.352,1.352,click,26,2,False,1511191192194
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191197018,214824,1,6.678493472339625,2,13.646545707040213,6.868827469843954,80,-6.208454259415799,3_2,3.472,3.472,click,27,3,False,1511191193546
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191197847,215653,,6.678493472339625,,,,,-6.208454259415799,,0.829,0.829,click,,3,,1511191197018
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191207578,225384,1,1.4573015873015873,18,18.81487716191013,13.646545707040213,82,,3_6,9.731,10.56,reset,28,1,True,1511191197847
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191209186,226992,2,18.545913168028548,0,18.545913168028548,16.107777777777777,81,,3_5,1.608,1.608,click,29,2,False,1511191207578
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191210370,228176,1,0.5799829931972789,26,18.81487716191013,13.646545707040213,80,-0.8773185941043085,5_8,1.184,1.184,click,30,3,False,1511191209186
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191211282,229088,2,0,21,10000,10000,79,-18.545913168028548,6_9,0.912,0.912,click,31,4,False,1511191210370
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191214037,231843,,0.5799829931972789,,,,,-0.8773185941043085,,2.755,2.755,click,,4,,1511191211282
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191220057,237863,1,0,40,18.81487716191013,13.646545707040213,82,,3_0,6.02,8.775,reset,32,1,True,1511191214037
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191224270,242076,2,16.107777777777777,0,16.107777777777777,15.730708616780039,81,,4_3,4.213,4.213,click,33,2,False,1511191220057
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191225110,242916,1,-10000,1,15.126660997732426,-10000,80,-10000,3_1,0.84,0.84,click,34,3,False,1511191224270
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191231222,249028,2,12.714043358960941,3,10000,16.151332669162333,79,-3.3937344188168357,3_2,6.112,6.112,click,35,4,False,1511191225110
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191232446,250252,1,-10000,1,14.378402299775926,-10000,78,0,4_1,1.224,1.224,click,36,5,False,1511191231222
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191234318,252124,2,10000,0,10000,10000,77,9987.285956641039,5_2,1.872,1.872,click,37,6,False,1511191232446
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191235182,252988,1,4.836944444444445,0,4.836944444444445,-10000,76,10004.836944444445,4_2,0.864,0.864,click,38,7,False,1511191234318
e3a4effd,10_medium_full,10,medium,full,wrong,reset,1511191236065,253871,,4.836944444444445,,,,,10004.836944444445,,0.883,0.883,click,,7,,1511191235182
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191242189,259995,1,4.580884823357351,6,18.81487716191013,13.646545707040213,82,,3_5,6.124,7.007,reset,39,1,True,1511191236065
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191245326,263132,2,0,30,16.107777777777777,8.218543553516081,81,,5_2,3.137,3.137,click,40,2,False,1511191242189
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191246558,264364,1,10000,0,10000,10000,80,9995.419115176643,3_6,1.232,1.232,click,41,3,False,1511191245326
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191248550,266356,2,-10000,0,-10000,-10000,79,-10000,3_7,1.992,1.992,click,42,4,False,1511191246558
e3a4effd,10_medium_full,10,medium,full,wrong,click,1511191249414,267220,1,10000,0,10000,15.639112325403532,78,0,3_2,0.864,0.864,click,43,5,False,1511191248550
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284598378,32706,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,32.473,0,,1,1,True,1512284565905
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284601024,35352,2,0,0,0,-10000,81,,4_1,2.646,2.646,click,2,2,False,1512284598378
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284604879,39207,1,12.57001841565028,2,15.841017087308296,13.646545707040213,80,-6.244858746259849,5_3,3.855,3.855,click,3,3,False,1512284601024
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284608033,42361,2,1.7489918689369242,11,19.663333333333334,12.25,79,1.7489918689369242,5_4,3.154,3.154,click,4,4,False,1512284604879
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284610244,44572,1,10000,0,10000,65.99616115874358,78,9987.42998158435,4_3,2.211,2.211,click,5,5,False,1512284608033
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284614015,48343,2,-10000,0,-10000,-10000,77,-10001.748991868937,7_3,3.771,3.771,click,6,6,False,1512284610244
e5b69f84,10_medium_full,10,medium,full,wrong,click,1512284615561,49889,1,10000,0,10000,17.727800453514728,76,0,2_3,1.546,1.546,click,7,7,False,1512284614015
e5b69f84,10_medium_full,10,medium,full,wrong,reset,1512284740373,174701,,10000,,,,,0,,124.812,124.812,click,,7,,1512284615561
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913339603,39189,1,3.564962665539589,8,18.81487716191013,13.646545707040213,82,,4_3,39.092,0,,1,1,True,1511913300511
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913345319,44905,2,4.768524634705953,5,15.730708616780039,10.482222222222214,81,,5_3,5.716,5.716,click,2,2,False,1511913339603
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913348374,47960,1,26.67605157052959,0,26.67605157052959,12.886947731755424,80,23.11108890499,5_2,3.055,3.055,click,3,3,False,1511913345319
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913353462,53048,2,0,0,0,-10000,79,-4.768524634705953,4_1,5.088,5.088,click,4,4,False,1511913348374
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913357818,57404,1,12.503594104308391,1,17.461984126984127,12.503594104308391,78,-14.1724574662212,6_1,4.356,4.356,click,5,5,False,1511913353462
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913361322,60908,2,0,0,0,-10000,77,0,7_0,3.504,3.504,click,6,6,False,1511913357818
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913367439,67025,1,4.8313057333387,5,17.461984126984127,5.990119517234902,76,-7.6722883709696905,6_2,6.117,6.117,click,7,7,False,1511913361322
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913375136,74722,2,0.8192866535174228,14,17.855175736961453,13.20278911564625,75,0.8192866535174228,6_4,7.697,7.697,click,8,8,False,1511913367439
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913380552,80138,1,16.754761904761907,2,55.03476190476191,29.780839002267573,74,11.923456171423206,7_2,5.416,5.416,click,9,9,False,1511913375136
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913384947,84533,2,5.63433576191818,5,17.855175736961453,13.20278911564625,73,4.815049108400757,4_2,4.395,4.395,click,10,10,False,1511913380552
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913387969,87555,1,10000,0,10000,25.495555555555555,72,9983.245238095238,7_3,3.022,3.022,click,11,11,False,1511913384947
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913392511,92097,2,-10000,0,-10000,-10000,71,-10005.634335761919,7_1,4.542,4.542,click,12,12,False,1511913387969
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913396874,96460,1,13.395833333333334,1,10000,13.395833333333334,70,-9986.604166666666,8_2,4.363,4.363,click,13,13,False,1511913392511
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913404148,103734,2,-10000,0,-10000,-10000,69,0,9_2,7.274,7.274,click,14,14,False,1511913396874
eaaff660,10_medium_full,10,medium,full,wrong,click,1511913405138,104724,1,10000,0,10000,13.211015208844879,68,9986.604166666666,7_6,0.99,0.99,click,15,15,False,1511913404148
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922153816,61052,1,7.1963435038709775,3,18.81487716191013,13.646545707040213,82,,3_2,60.928,0,,1,1,True,1511922092888
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922159597,66833,2,12.943333333333333,1,17.94328278254102,12.943333333333333,81,,4_3,5.781,5.781,click,2,2,False,1511922153816
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922162181,69417,1,21.939196889801284,0,21.939196889801284,-10000,80,14.742853385930307,4_2,2.584,2.584,click,3,3,False,1511922159597
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922169767,77003,2,7.939458130392195,2,17.94328278254102,10.482222222222214,79,-5.003875202941138,5_2,7.586,7.586,click,4,4,False,1511922162181
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922183831,91067,1,10000,0,10000,10000,78,9978.060803110198,3_5,14.064,14.064,click,5,5,False,1511922169767
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922190861,98097,2,-10000,0,-10000,-10000,77,-10007.939458130391,3_1,7.03,7.03,click,6,6,False,1511922183831
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922192254,99490,1,10000,0,10000,12.943333333333333,76,0,3_6,1.393,1.393,click,7,7,False,1511922190861
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922215309,122545,,10000,,,,,0,,23.055,23.055,click,,7,,1511922192254
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922221231,128467,1,4.580884823357351,6,18.81487716191013,13.646545707040213,82,,3_5,5.922,28.977,reset,8,1,True,1511922215309
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922225615,132851,2,8.218543553516081,1,16.107777777777777,8.218543553516081,81,,3_6,4.384,4.384,click,9,2,False,1511922221231
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922233343,140579,1,16.776691220867043,1,18.81487716191013,16.776691220867043,80,12.195806397509692,3_2,7.728,7.728,click,10,3,False,1511922225615
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922234797,142033,2,0,0,0,-10000,79,-8.218543553516081,3_1,1.454,1.454,click,11,4,False,1511922233343
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922238918,146154,1,40.21448694467924,0,40.21448694467924,14.459904097733766,78,23.437795723812194,5_2,4.121,4.121,click,12,5,False,1511922234797
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922241312,148548,2,0,0,0,-10000,77,0,4_1,2.394,2.394,click,13,6,False,1511922238918
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922248110,155346,,40.21448694467924,,,,,23.437795723812194,,6.798,6.798,click,,6,,1511922241312
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922253925,161161,1,13.646545707040213,1,18.81487716191013,13.646545707040213,82,,7_3,5.815,12.613,reset,14,1,True,1511922248110
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922259328,166564,2,7.4708446712018155,3,16.107777777777777,15.730708616780039,81,,6_6,5.403,5.403,click,15,2,False,1511922253925
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922264130,171366,1,10000,0,10000,10000,80,9986.35345429296,7_6,4.802,4.802,click,16,3,False,1511922259328
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922271444,178680,2,-10000,0,-10000,-10000,79,-10007.470844671201,7_7,7.314,7.314,click,17,4,False,1511922264130
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922278584,185820,,10000,,,,,9986.35345429296,,7.14,7.14,click,,4,,1511922271444
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922280678,187914,1,7.1963435038709775,3,18.81487716191013,13.646545707040213,82,,3_2,2.094,9.234,reset,18,1,True,1511922278584
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922284563,191799,2,0,23,17.94328278254102,12.943333333333333,81,,4_2,3.885,3.885,click,19,2,False,1511922280678
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922291144,198380,1,-10000,1,15.352829267801795,-10000,80,-10007.19634350387,5_2,6.581,6.581,click,20,3,False,1511922284563
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922294188,201424,2,2.198395691609978,8,10000,17.94328278254102,79,2.198395691609978,5_3,3.044,3.044,click,21,4,False,1511922291144
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922296773,204009,,-10000,,,,,-10007.19634350387,,2.585,2.585,click,,4,,1511922294188
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922301989,209225,1,3.564962665539589,8,18.81487716191013,13.646545707040213,82,,4_3,5.216,7.801,reset,22,1,True,1511922296773
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922307084,214320,2,4.768524634705953,5,15.730708616780039,10.482222222222214,81,,5_3,5.095,5.095,click,23,2,False,1511922301989
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922309931,217167,1,8.360191301372621,2,26.67605157052959,12.886947731755424,80,4.795228635833032,3_2,2.847,2.847,click,24,3,False,1511922307084
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922312963,220199,2,36.525300923130594,0,36.525300923130594,18.91891156462584,79,31.75677628842464,3_5,3.032,3.032,click,25,4,False,1511922309931
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922318105,225341,1,49.709911645131434,0,49.709911645131434,15.535076044224391,78,41.34972034375881,5_2,5.142,5.142,click,26,5,False,1511922312963
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922324106,231342,2,0,0,0,-10000,77,-36.525300923130594,4_1,6.001,6.001,click,27,6,False,1511922318105
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922333378,240614,,49.709911645131434,,,,,41.34972034375881,,9.272,9.272,click,,6,,1511922324106
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922351467,258703,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,18.089,27.361,reset,28,1,True,1511922333378
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922352768,260004,2,0,0,0,-10000,81,,4_1,1.301,1.301,click,29,2,False,1511922351467
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922363132,270368,1,1.4945238095238098,16,15.841017087308296,13.646545707040213,80,-17.32035335238632,8_3,10.364,10.364,click,30,3,False,1511922352768
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922367014,274250,2,0,25,19.663333333333334,15.730708616780039,79,0,7_3,3.882,3.882,click,31,4,False,1511922363132
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922368996,276232,,1.4945238095238098,,,,,-17.32035335238632,,1.982,1.982,click,,4,,1511922367014
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922372050,279286,1,18.81487716191013,0,18.81487716191013,13.646545707040213,82,,5_2,3.054,5.036,reset,32,1,True,1511922368996
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922373073,280309,2,0,0,0,-10000,81,,4_1,1.023,1.023,click,33,2,False,1511922372050
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922375360,282596,1,13.646545707040213,1,15.841017087308296,13.646545707040213,80,-5.168331454869916,7_3,2.287,2.287,click,34,3,False,1511922373073
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922390211,297447,2,7.450983073702853,5,19.663333333333334,15.730708616780039,79,7.450983073702853,7_6,14.851,14.851,click,35,4,False,1511922375360
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922413650,320886,,13.646545707040213,,,,,-5.168331454869916,,23.439,23.439,click,,4,,1511922390211
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922416916,324152,1,7.1963435038709775,3,18.81487716191013,13.646545707040213,82,,3_2,3.266,26.705,reset,36,1,True,1511922413650
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922423818,331054,2,17.94328278254102,0,17.94328278254102,12.943333333333333,81,,3_5,6.902,6.902,click,37,2,False,1511922416916
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922429999,337235,1,40.21448694467924,0,40.21448694467924,21.157462195923735,80,33.01814344080826,5_2,6.181,6.181,click,38,3,False,1511922423818
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922431666,338902,2,0,0,0,-10000,79,-17.94328278254102,4_1,1.667,1.667,click,39,4,False,1511922429999
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922439750,346986,1,10000,0,10000,14.74173563310926,78,9959.785513055322,4_2,8.084,8.084,click,40,5,False,1511922431666
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922443268,350504,2,-10000,0,-10000,-10000,77,-10000,1_2,3.518,3.518,click,41,6,False,1511922439750
f8e11654,10_medium_full,10,medium,full,wrong,click,1511922444745,351981,1,10000,0,10000,38.277388030162754,76,0,6_2,1.477,1.477,click,42,7,False,1511922443268
f8e11654,10_medium_full,10,medium,full,wrong,reset,1511922522784,430020,,10000,,,,,0,,78.039,78.039,click,,7,,1511922444745
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276500511,46887,1,15.535076044224391,2,40.21448694467924,21.157462195923735,80,,4_1,46.853,0,,1,1,True,1512276453658
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276512794,59170,2,0,0,0,-10000,79,,5_2,12.283,12.283,click,2,2,False,1512276500511
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276522626,69002,1,11.694444444444445,2,19.053429705215418,13.646545707040213,78,-3.8406315997799467,3_0,9.832,9.832,click,3,3,False,1512276512794
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1512276524617,70993,,11.694444444444445,,,,,-3.8406315997799467,,1.991,1.991,click,,3,,1512276522626
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276526307,72683,1,21.157462195923735,1,40.21448694467924,21.157462195923735,80,,3_0,1.69,3.681,reset,4,1,True,1512276524617
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276527152,73528,2,0,0,0,-10000,79,,3_1,0.845,0.845,click,5,2,False,1512276526307
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276529465,75841,1,16.547760770975053,1,57.75193451542357,16.547760770975053,78,-4.609701424948682,4_1,2.313,2.313,click,6,3,False,1512276527152
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276531283,77659,2,-10000,0,-10000,-10000,77,-10000,5_2,1.818,1.818,click,7,4,False,1512276529465
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,click,1512276534917,81293,1,0.5972633136094674,25,13.646545707040213,7.194178004535146,76,-15.950497457365586,1_2,3.634,3.634,click,8,5,False,1512276531283
19b680e2,10_medium_pruned,10,medium,pruned,validatedCorrect,reset,1512276540875,87251,,0.5972633136094674,,,,,-15.950497457365586,,5.958,5.958,click,,5,,1512276534917
