userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
2cb650ed,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,199376,1,100,,,,,-100.25,-0.25,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [4, 2, 1], [4, 4, 2], [4, 0, 1]]",0.775449493,7.49E-13,9,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [1, 1, 1, 1, 2, 0], [0, 2, 0, 0, 2, 0]]",,2.964,2.964,click,,9,,1.52209E+12
2cb650ed,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,216479,1,100,,,,,0,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.03583573,10,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.167,6.167,click,,5,,1.52209E+12
2cb650ed,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,252994,1,100,,,,,0,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.03583573,11,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.531,5.531,click,,5,,1.52209E+12
2cb650ed,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,279080,1,100,,,,,-100,0,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1]]",0.806795649,0.001791786,12,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.144,13.144,click,,7,,1.52209E+12
2cb650ed,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,357807,1,100,,,,,0,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.03583573,13,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,69.426,69.426,click,,5,,1.52209E+12
2ff50f64,6_hard_pruned,6,hard,pruned,wrong,reset,1.5112E+12,40569,1,100,,,,,0,100,"[[2, 3, 1], [3, 4, 2], [2, 2, 1]]",0.344520453,0.000107325,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 0, 2, 2, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.739,10.739,click,,3,,1.5112E+12
2ff50f64,6_hard_pruned,6,hard,pruned,wrong,reset,1.5112E+12,51067,2,-1.611111111,,,,,10.94986395,9.338752834,"[[0, 5, 1], [0, 2, 2]]",1,0.180112093,2,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.127,3.127,click,,2,,1.5112E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51119E+12,171255,2,-11.25,,,,,18.94222506,7.692225057,"[[2, 0, 1], [4, 2, 2]]",0.05171142,6.11E-05,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.706,5.706,click,,2,,1.51119E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51119E+12,202014,1,-100,,,,,89,-11,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [3, 2, 1]]",0.0001,6.74E-13,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,14.537,14.537,click,,5,,1.51119E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51119E+12,225543,1,27.72437642,,,,,72.27562358,100,"[[2, 2, 1], [2, 0, 2], [2, 3, 1]]",0.095400554,1.45E-05,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.411,5.411,click,,3,,1.51119E+12
30e4feac,6_hard_pruned,6,hard,pruned,wrong,reset,1.51119E+12,241414,1,0.583333333,,,,,-11.58333333,-11,"[[1, 0, 1], [2, 3, 2], [3, 2, 1], [4, 2, 2], [5, 2, 1]]",0.002503663,6.83E-15,4,"[[0, 2, 0, 1, 1, 0], [1, 2, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 1, 0, 2, 0]]",,1.081,1.081,click,,5,,1.51119E+12
33e649bd,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,81314,1,-100,,,,,100,0,"[[2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [2, 0, 1], [4, 2, 2], [5, 3, 1]]",0.0001,1.26E-13,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 1, 1, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 0, 1, 2, 0]]",,2.558,2.558,click,,7,,1.52209E+12
3ef64929,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,73442,1,100,,,,,0,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1]]",0.723243707,0.03583573,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 1, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,37.862,37.862,click,,5,,1.52209E+12
3fa64b7b,6_hard_pruned,6,hard,pruned,solvedCorrect,reset,1.52209E+12,55995,1,15.25,,,,,84.75,100,"[[0, 2, 1]]",0.234004438,0.054758077,1,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,29.447,29.447,click,,1,,1.52209E+12
43e64821,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,66584,2,0,,,,,27.55600907,27.55600907,"[[0, 2, 1], [0, 5, 2]]",1,0.234004438,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,9.627,9.627,click,,2,,1.52209E+12
43e64821,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,81503,1,-100,,,,,0,-100,"[[3, 2, 1], [2, 2, 2], [4, 4, 1]]",0.047619048,0.000112018,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 1, 0], [0, 2, 0, 0, 2, 0]]",,3.642,3.642,click,,3,,1.52209E+12
43e64821,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,104102,1,-100,,,,,100,0,"[[1, 0, 1], [3, 2, 2], [3, 4, 1], [2, 3, 2], [4, 3, 1], [4, 2, 2], [2, 2, 1]]",0.0001,1.36E-21,3,"[[0, 2, 0, 1, 1, 0], [1, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.214,2.214,click,,7,,1.52209E+12
43e64821,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,120310,1,100,,,,,-99.99998,2.00E-05,"[[0, 5, 1], [0, 2, 2], [1, 5, 1], [0, 0, 2], [2, 5, 1], [1, 0, 2], [3, 5, 1]]",0.668288758,1.59E-10,4,"[[2, 2, 2, 1, 1, 1], [2, 2, 1, 2, 0, 1], [0, 1, 0, 0, 0, 1], [2, 1, 0, 2, 0, 1], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.162,2.162,click,,7,,1.52209E+12
43e64821,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,143622,1,-100,,,,,0,-100,"[[0, 2, 1], [0, 5, 2], [2, 3, 1], [2, 2, 2], [3, 4, 1], [4, 5, 2], [4, 3, 1]]",0.058823529,7.57E-09,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [2, 1, 0, 2, 1, 0], [0, 1, 0, 1, 0, 2], [0, 2, 0, 0, 2, 0]]",,1.77,1.77,click,,7,,1.52209E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,136201,1,-100,,,,,100,0,"[[3, 2, 1], [2, 2, 2], [0, 0, 1]]",0.463411319,0.001090119,1,"[[1, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.998,5.166,undo,,3,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,264850,2,-1.25,,,,,101.25,100,"[[2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [0, 5, 1], [0, 2, 2]]",1,4.23E-05,2,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,17.245,17.245,click,,6,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,296445,1,-100,,,,,100.00001,1.00E-05,"[[0, 2, 1], [0, 5, 2], [3, 2, 1], [2, 2, 2], [0, 0, 1]]",0.052631579,0.000240294,3,"[[1, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.826,8.826,click,,5,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,358062,2,-11.5,,,,,22.08274376,10.58274376,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2]]",0.058319544,4.02E-06,4,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 2, 2, 0]]",,11.418,11.418,click,,4,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,409916,1,0.722222222,,,,,-100.7222222,-100,"[[1, 4, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [3, 2, 1]]",0.004182353,7.58E-11,5,"[[0, 2, 0, 1, 1, 0], [2, 2, 1, 2, 1, 0], [0, 1, 0, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.002,6.002,click,,5,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,473150,1,-100,,,,,100.00001,1.00E-05,"[[2, 3, 1], [2, 2, 2], [0, 0, 1]]",0.047619048,0.000129543,6,"[[1, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,13.172,13.172,click,,3,,1.5221E+12
4ca65156,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,552568,2,-1,,,,,12.28,11.28,"[[2, 0, 1], [2, 3, 2], [4, 3, 1], [5, 3, 2], [3, 2, 1], [1, 0, 2]]",0.003370571,7.83E-14,7,"[[0, 2, 0, 1, 1, 0], [2, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 2, 2, 0]]",,2.76,2.76,click,,6,,1.5221E+12
4cb651bd,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,44810,1,100,,,,,-100.25,-0.25,"[[2, 2, 1], [2, 3, 2], [3, 2, 1], [4, 3, 2], [4, 2, 1]]",0.42878444,7.03E-08,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.464,2.464,click,,5,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,62063,2,-8.157467404,,,,,108.1574674,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]",1,0.06850889,1,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,15.581,15.581,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,106996,1,100,,,,,-100.25,-0.25,"[[3, 2, 1], [4, 3, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",0.363512738,1.50E-09,2,"[[0, 2, 2, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,18.643,18.643,click,,5,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,130290,2,-0.611111111,,,,,100.6111111,100,"[[3, 2, 1], [2, 2, 2], [0, 2, 1], [4, 0, 2]]",0.00197132,9.14E-09,3,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [2, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.629,1.629,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,151109,2,0,,,,,100,100,"[[2, 2, 1], [3, 2, 2], [0, 2, 1], [0, 5, 2]]",1,0.000144511,4,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.073,4.073,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,169261,2,-8.157467404,,,,,108.1574674,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]",1,0.06850889,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,5.179,5.179,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,188225,2,-8.157467404,,,,,108.1574674,100,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2]]",1,0.06850889,6,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.95,3.95,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,225988,1,-100,,,,,0,-100,"[[3, 2, 1], [0, 2, 2], [4, 2, 1], [2, 2, 2], [5, 2, 1]]",0.052631579,2.44E-07,7,"[[0, 2, 2, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 1, 0, 2, 0]]",,3.351,3.351,click,,5,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,249885,1,2.233856293,,,,,-2.233856293,0,"[[0, 2, 1], [0, 5, 2], [1, 0, 1], [3, 2, 2], [2, 2, 1]]",0.141185937,4.09E-07,8,"[[0, 2, 1, 1, 1, 2], [1, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.959,1.959,click,,5,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,270174,2,-11.25,,,,,111.25,100,"[[3, 2, 1], [0, 2, 2], [2, 0, 1], [4, 3, 2]]",0.037026138,6.49E-09,9,"[[0, 2, 2, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.991,2.991,click,,4,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,300753,2,0,,,,,27.55600907,27.55600907,"[[0, 2, 1], [0, 5, 2]]",1,0.234004438,10,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,25.869,25.869,click,,2,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,342844,1,-100,,,,,100,0,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1], [2, 3, 2], [4, 2, 1], [5, 3, 2], [5, 2, 1]]",0.066666667,5.74E-07,11,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 1, 2, 2, 0]]",,5.054,5.054,click,,9,,1.52209E+12
4ee64c2a,6_hard_pruned,6,hard,pruned,validatedCorrect,reset,1.52209E+12,372313,2,-15.25,,,,,16.61111111,1.361111111,"[[0, 2, 1], [0, 5, 2], [2, 0, 1], [4, 0, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2]]",1,2.36E-09,12,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [1, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [2, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.065,4.065,click,,8,,1.52209E+12
53a654e5,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,224375,2,-100,,,,,101.4722222,1.472222222,"[[0, 2, 1], [0, 5, 2], [1, 4, 1], [2, 4, 2], [2, 2, 1], [2, 3, 2], [4, 3, 1], [3, 2, 2], [2, 0, 1], [4, 2, 2]]",0.376332524,1.51E-13,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 1, 0], [1, 1, 1, 2, 2, 0], [2, 1, 2, 2, 0, 0], [0, 1, 2, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,10.251,10.251,click,,10,,1.5221E+12
53d65632,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,206278,2,100,,,,,0,100,"[[0, 2, 1], [2, 2, 2]]",0.0001,4.82E-07,4,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.12,7.12,click,,2,,1.5221E+12
53d65632,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,425452,1,100,,,,,-100.25,-0.25,"[[2, 2, 1], [2, 3, 2], [0, 2, 1], [0, 5, 2], [3, 2, 1]]",0.697712052,8.89E-06,8,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,50.025,50.025,click,,5,,1.5221E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,109132,2,100,,,,,0,100,"[[0, 2, 1], [2, 0, 2]]",0.0001,2.34E-09,1,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [2, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,4.672,4.672,click,,2,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,130873,2,100,,,,,0,100,"[[0, 2, 1], [2, 2, 2]]",0.0001,2.34E-09,2,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.006,3.006,click,,2,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,140400,1,1.541112528,,,,,-16.79111253,-15.25,"[[1, 4, 1]]",0.023647959,0.000559226,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 1, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.804,6.804,click,,1,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,174557,2,-11.25,,,,,19.09437783,7.844377834,"[[2, 2, 1], [2, 3, 2]]",0.116920323,0.001144719,4,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.902,3.902,click,,2,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,184059,1,7.458754252,,,,,-22.70875425,-15.25,"[[2, 3, 1]]",0.114451409,0.013099125,5,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,8.32,8.32,click,,1,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,209947,2,-5.692743764,,,,,105.6927438,100,"[[3, 2, 1], [5, 0, 2], [2, 3, 1], [1, 4, 2]]",1,5.83E-05,6,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 2, 0], [0, 1, 0, 1, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 2, 0, 0, 2, 0]]",,1.166,1.166,click,,4,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,214713,1,5.457121599,,,,,-5.707121599,-0.25,"[[2, 2, 1]]",0.08373729,0.007011934,7,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.481,3.481,click,,1,,1.51191E+12
5adff9a5,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,227718,2,-100,,,,,0,-100,"[[2, 0, 1], [2, 2, 2]]",0.459656343,0.004827348,8,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 2, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.87,7.87,click,,2,,1.51191E+12
5fa651bb,6_hard_pruned,6,hard,pruned,solvedCorrect,reset,1.5221E+12,127559,1,,,,,,-111,100,"[[5, 2, 1], [4, 2, 2], [3, 2, 1], [2, 2, 2], [2, 3, 1]]",0.033041451,2.16E-08,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 1, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [0, 2, 1, 0, 2, 0]]",,0.425,3.049,undo,,5,,1.5221E+12
5fa651bb,6_hard_pruned,6,hard,pruned,solvedCorrect,reset,1.5221E+12,165102,1,-100,,,,,0,-100,"[[4, 0, 1], [2, 2, 2], [2, 0, 1], [4, 2, 2], [5, 3, 1]]",0.052631579,2.12E-08,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 2, 0, 0, 0], [2, 1, 0, 2, 0, 0], [1, 1, 2, 0, 0, 0], [0, 2, 0, 1, 2, 0]]",,1.208,1.208,click,,5,,1.5221E+12
61e65cc1,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,69451,1,-1.5,,,,,101.5,100,"[[3, 2, 1], [2, 2, 2], [4, 3, 1]]",0.005223767,0.000623869,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 2, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.234,4.782,undo,,3,,1.5221E+12
61e65cc1,6_hard_pruned,6,hard,pruned,wrong,reset,1.5221E+12,81021,2,-100,,,,,0,-100,"[[2, 0, 1], [2, 2, 2]]",0.459656343,0.004827348,4,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 2, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.592,2.592,click,,2,,1.5221E+12
