userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51192E+12,450337,,-10000,,,,,-10000.44274,-1,,12.379,12.379,click,,4,,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,465825,1,11,1,19.5,11,17,,0,1_4,15.488,27.867,reset,50,1,TRUE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,467034,2,1.722222222,0,1.722222222,-10000,16,,0,1_5,1.209,1.209,click,51,2,FALSE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51192E+12,472664,,11,,,,,,0,,5.63,5.63,click,,2,,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,473412,1,19.5,0,19.5,11,17,,0,1_5,0.748,6.378,reset,52,1,TRUE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,474154,2,1,0,1,-10000,16,,0,1_4,0.742,0.742,click,53,2,FALSE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,476226,1,10000,0,10000,11.25,15,9980.5,1,2_5,2.072,2.072,click,54,3,FALSE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,479657,2,-10000,0,-10000,-10000,14,-10001,-1,0_5,3.431,3.431,click,55,4,FALSE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51192E+12,480707,1,10000,0,10000,11.36111111,13,0,1,4_5,1.05,1.05,click,56,5,FALSE,1.51192E+12
19a105e3,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,reset,1.51192E+12,523907,,10000,,,,,0,1,,43.2,43.2,click,,5,,1.51192E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51231E+12,37252,1,11,1,19.5,11,17,,0,1_4,37.236,0,,1,1,TRUE,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51231E+12,62909,2,-10000,1,1.722222222,-10000,16,,0,3_1,25.657,25.657,click,2,2,FALSE,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51231E+12,66724,1,10000,0,10000,10.14,15,9989,1,1_5,3.815,3.815,click,3,3,FALSE,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,undo,1.51231E+12,69648,,10000,,,,,9989,1,1_5,2.924,2.924,click,,3,,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,undo,1.51231E+12,70888,,,,,,,9989,1,3_1,1.24,4.164,undo,,2,,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,undo,1.51231E+12,72598,,,,,,,9989,1,1_4,1.71,5.874,undo,,1,,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51231E+12,74333,1,11,1,19.5,11,17,,0,1_4,1.735,7.609,undo,4,1,TRUE,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,click,1.51231E+12,76934,2,-10000,1,1.722222222,-10000,16,,0,4_1,2.601,2.601,click,5,2,FALSE,1.51231E+12
1de715c7,6_easy_pruned,6,easy,pruned,6easy,validatedCorrect,undo,1.51231E+12,79087,,11,,,,,,0,4_1,2.153,2.153,click,,2,,1.51231E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,31778,1,19.5,0,19.5,11,17,,0,1_5,31.727,0,,1,1,TRUE,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,33109,2,1,0,1,-10000,16,,0,1_4,1.331,1.331,click,2,2,FALSE,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.5136E+12,35716,,19.5,,,,,,0,,2.607,2.607,click,,2,,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,37148,1,19.5,0,19.5,11,17,,0,1_5,1.432,4.039,reset,3,1,TRUE,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,38502,2,-10000,1,1,-10000,16,,0,3_1,1.354,1.354,click,4,2,FALSE,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,39733,1,10000,0,10000,10000,15,9980.5,1,1_4,1.231,1.231,click,5,3,FALSE,1.5136E+12
1fdbc072,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.5136E+12,71960,,10000,,,,,9980.5,1,,32.227,32.227,click,,3,,1.5136E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,30527,1,0.361111111,9,19.5,11,17,,0,3_1,30.516,0,,1,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,32925,2,11,1,10000,11,16,,0,4_1,2.398,2.398,click,2,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,34037,,0.361111111,,,,,,0,,1.112,1.112,click,,2,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,37618,1,11,1,19.5,11,17,,0,1_4,3.581,4.693,reset,3,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,40130,2,1.722222222,0,1.722222222,-10000,16,,0,1_5,2.512,2.512,click,4,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,42384,1,0.5,3,1.332743764,1.14,15,-10.5,-1,2_5,2.254,2.254,click,5,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,46103,,0.5,,,,,-10.5,-1,,3.719,3.719,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,46889,1,1.64,2,19.5,11,17,,0,2_5,0.786,4.505,reset,6,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,49898,2,11,3,10000,10000,16,,0,4_5,3.009,3.009,click,7,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,50791,1,-10000,1,5.25,-10000,15,-10001.64,-1,1_5,0.893,0.893,click,8,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,51725,2,1,4,10000,10000,14,-10,-1,1_4,0.934,0.934,click,9,4,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,53479,,-10000,,,,,-10001.64,-1,,1.754,1.754,click,,4,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,55249,1,0.75,5,19.5,11,17,,0,4_5,1.77,3.524,reset,10,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,57470,2,11,2,10000,11.25,16,,0,2_5,2.221,2.221,click,11,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,58459,1,-10000,1,1.333333333,-10000,15,-10000.75,-1,5_5,0.989,0.989,click,12,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,59924,,-10000,,,,,-10000.75,-1,,1.465,1.465,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,67940,1,11,1,19.5,11,17,,0,1_4,8.016,9.481,reset,13,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,69604,2,1.722222222,0,1.722222222,-10000,16,,0,1_5,1.664,1.664,click,14,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,70409,,11,,,,,,0,,0.805,0.805,click,,2,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,71135,1,1.64,2,19.5,11,17,,0,2_5,0.726,1.531,reset,15,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,72469,2,2.67,5,10000,10000,16,,0,1_5,1.334,1.334,click,16,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,73076,1,0,11,11,1.332743764,15,-1.64,-1,1_4,0.607,0.607,click,17,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,77000,,0,,,,,-1.64,-1,,3.924,3.924,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,79312,1,0.361111111,9,19.5,11,17,,0,3_1,2.312,6.236,reset,18,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,90801,2,11,1,10000,11,16,,0,2_5,11.489,11.489,click,19,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,99236,,0.361111111,,,,,,0,,8.435,8.435,click,,2,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,101329,1,11,1,19.5,11,17,,0,1_4,2.093,10.528,reset,20,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,102309,2,1.722222222,0,1.722222222,-10000,16,,0,1_5,0.98,0.98,click,21,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,103113,1,0.5,3,1.332743764,1.14,15,-10.5,-1,2_5,0.804,0.804,click,22,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,105270,2,11,3,10000,10000,14,9.277777778,1,4_5,2.157,2.157,click,23,4,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,105664,1,-10000,1,5.25,-10000,13,-10000.5,-1,5_5,0.394,0.394,click,24,5,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,106501,,-10000,,,,,-10000.5,-1,,0.837,0.837,click,,5,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,109823,1,11,1,19.5,11,17,,0,1_4,3.322,4.159,reset,25,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,121474,2,-10000,1,1.722222222,-10000,16,,0,4_5,11.651,11.651,click,26,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,123284,1,10000,0,10000,5.25,15,9989,1,1_5,1.81,1.81,click,27,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,128491,,10000,,,,,9989,1,,5.207,5.207,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,129327,1,11,1,19.5,11,17,,0,1_4,0.836,6.043,reset,28,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,130447,2,-10000,1,1.722222222,-10000,16,,0,4_5,1.12,1.12,click,29,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,134557,1,10000,0,10000,5.25,15,9989,1,1_5,4.11,4.11,click,30,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,139097,,10000,,,,,9989,1,,4.54,4.54,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,139941,1,11,1,19.5,11,17,,0,1_4,0.844,5.384,reset,31,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,140215,2,1.722222222,0,1.722222222,-10000,16,,0,1_5,0.274,0.274,click,32,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,141109,,11,,,,,,0,,0.894,0.894,click,,2,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,143554,1,11,1,19.5,11,17,,0,1_4,2.445,3.339,reset,33,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,145390,2,-10000,1,1.722222222,-10000,16,,0,2_5,1.836,1.836,click,34,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,146178,1,10000,0,10000,1.333333333,15,9989,1,1_5,0.788,0.788,click,35,3,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,147200,,10000,,,,,9989,1,,1.022,1.022,click,,3,,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,151402,1,0,15,19.5,11,17,,0,0_0,4.202,5.224,reset,36,1,TRUE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51352E+12,152719,2,0.25,8,10000,10000,16,,0,1_4,1.317,1.317,click,37,2,FALSE,1.51352E+12
2dca846d,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51352E+12,153646,,0,,,,,,0,,0.927,0.927,click,,2,,1.51352E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,38827,1,19.5,0,19.5,11,17,,0,1_5,38.811,0,,1,1,TRUE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,undo,1.5136E+12,57658,,19.5,,,,,,0,1_5,18.831,18.831,click,,1,,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,80756,1,19.5,0,19.5,11,17,,0,1_5,23.098,41.929,undo,2,1,TRUE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,85335,2,1,0,1,-10000,16,,0,1_4,4.579,4.579,click,3,2,FALSE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,103631,1,0.361111111,7,10000,11.25,15,-19.13888889,-1,3_1,18.296,18.296,click,4,3,FALSE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,undo,1.5136E+12,112045,,0.361111111,,,,,-19.13888889,-1,3_1,8.414,8.414,click,,3,,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,132235,1,10000,0,10000,11.25,15,,0,2_5,20.19,28.604,undo,5,3,FALSE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,136891,2,-10000,0,-10000,-10000,14,-10001,-1,0_5,4.656,4.656,click,6,4,FALSE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.5136E+12,137969,1,10000,0,10000,11.36111111,13,0,1,4_5,1.078,1.078,click,7,5,FALSE,1.5136E+12
2dfbc35a,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.5136E+12,175860,,10000,,,,,0,1,,37.891,37.891,click,,5,,1.5136E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,36834,1,19.5,0,19.5,11,17,,0,1_5,36.8,0,,1,1,TRUE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,40116,2,1,0,1,-10000,16,,0,1_4,3.282,3.282,click,2,2,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,41371,1,10000,0,10000,11.25,15,9980.5,1,2_5,1.255,1.255,click,3,3,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,46081,2,-10000,0,-10000,-10000,14,-10001,-1,4_5,4.71,4.71,click,4,4,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,46910,1,10000,0,10000,5.25,13,0,1,0_5,0.829,0.829,click,5,5,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51228E+12,52407,,10000,,,,,0,1,,5.497,5.497,click,,5,,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,60536,1,19.5,0,19.5,11,17,,0,1_5,8.129,13.626,reset,6,1,TRUE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,64553,2,-10000,1,1,-10000,16,,0,2_5,4.017,4.017,click,7,2,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,undo,1.51228E+12,66492,,19.5,,,,,,0,2_5,1.939,1.939,click,,2,,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,undo,1.51228E+12,67587,,19.5,,,,,,0,1_5,1.095,3.034,undo,,1,,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51228E+12,68634,,,,,,,,0,,1.047,4.081,undo,,0,,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,70257,1,1.64,2,19.5,11,17,,0,2_5,1.623,5.704,reset,8,1,TRUE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,78547,2,2.67,5,10000,10000,16,,0,1_5,8.29,8.29,click,9,2,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,79532,1,11,0,11,1.332743764,15,9.36,1,4_5,0.985,0.985,click,10,3,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,80242,2,0,0,0,-10000,14,-2.67,-1,5_5,0.71,0.71,click,11,4,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,81840,1,0.25,5,1.332743764,0.361111111,13,-10.75,-1,4_4,1.598,1.598,click,12,5,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,82943,2,0,8,11.25,11.25,12,0,1,1_4,1.103,1.103,click,13,6,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,83894,1,0.25,5,0.361111111,0.361111111,11,0,1,0_4,0.951,0.951,click,14,7,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,84781,2,0,6,11.25,11.25,10,0,1,0_5,0.887,0.887,click,15,8,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,86434,1,0.361111111,0,0.361111111,0.361111111,9,0.111111111,1,3_1,1.653,1.653,click,16,9,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,87569,2,0,3,0.25,0.25,8,0,1,4_1,1.135,1.135,click,17,10,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,88989,1,0.222222222,2,0.333333333,0.333333333,7,-0.138888889,-1,5_4,1.42,1.42,click,18,11,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,89639,2,0.111111111,0,0.111111111,0.111111111,6,0.111111111,1,5_3,0.65,0.65,click,19,12,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,90157,1,0.111111111,0,0.111111111,0.111111111,5,-0.111111111,-1,5_2,0.518,0.518,click,20,13,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,90749,2,0,0,0,0,4,-0.111111111,-1,5_1,0.592,0.592,click,21,14,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,91226,1,0,0,0,0,3,-0.111111111,-1,5_0,0.477,0.477,click,22,15,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,91599,2,0,0,0,0,2,0,1,1_0,0.373,0.373,click,23,16,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,91859,1,0,0,0,0,1,0,1,0_0,0.26,0.26,click,24,17,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,reset,1.51228E+12,93255,,0,,,,,0,1,,1.396,1.396,click,,17,,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,116934,1,1.64,2,19.5,11,17,,0,2_5,23.679,25.075,reset,25,1,TRUE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,122005,2,0,8,10000,10000,16,,0,0_5,5.071,5.071,click,26,2,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,124316,1,-10000,1,1,-10000,15,-10001.64,-1,4_5,2.311,2.311,click,27,3,FALSE,1.51228E+12
33b693e2,6_easy_pruned,6,easy,pruned,6easy,solvedCorrect,click,1.51228E+12,125063,2,5.25,4,10000,10000,14,5.25,1,1_5,0.747,0.747,click,28,4,FALSE,1.51228E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,90220,1,0.75,5,19.5,11,17,,0,4_5,90.204,0,,1,1,TRUE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,95963,2,10000,0,10000,11.25,16,,0,4_1,5.743,5.743,click,2,2,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,97142,1,-10000,0,-10000,-10000,15,-10000.75,-1,3_1,1.179,1.179,click,3,3,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,104571,2,10000,0,10000,11,14,0,1,4_4,7.429,7.429,click,4,4,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51361E+12,106502,,-10000,,,,,-10000.75,-1,,1.931,1.931,click,,4,,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,115456,1,1.332743764,3,19.5,11,17,,0,4_1,8.954,10.885,reset,5,1,TRUE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,120788,2,11,0,11,11,16,,0,0_4,5.332,5.332,click,6,2,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,124902,1,0,0,0,-10000,15,-1.332743764,-1,0_5,4.114,4.114,click,7,3,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,132579,2,11,0,11,11,14,0,1,4_4,7.677,7.677,click,8,4,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,133296,1,1.5,0,1.5,-10000,13,1.5,1,4_5,0.717,0.717,click,9,5,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51361E+12,146866,,1.5,,,,,1.5,1,,13.57,13.57,click,,5,,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,173605,1,19.5,0,19.5,11,17,,0,1_5,26.739,40.309,reset,10,1,TRUE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,176669,2,1,0,1,-10000,16,,0,1_4,3.064,3.064,click,11,2,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,182177,1,10000,0,10000,11.25,15,9980.5,1,2_5,5.508,5.508,click,12,3,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,186300,2,-10000,0,-10000,-10000,14,-10001,-1,0_5,4.123,4.123,click,13,4,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,187145,1,10000,0,10000,11.36111111,13,0,1,4_5,0.845,0.845,click,14,5,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51361E+12,188125,,10000,,,,,0,1,,0.98,0.98,click,,5,,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,191787,1,19.5,0,19.5,11,17,,0,1_5,3.662,4.642,reset,15,1,TRUE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,194409,2,1,0,1,-10000,16,,0,1_4,2.622,2.622,click,16,2,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,195984,1,10000,0,10000,11.25,15,9980.5,1,2_5,1.575,1.575,click,17,3,FALSE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51361E+12,197911,,10000,,,,,9980.5,1,,1.927,1.927,click,,3,,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,click,1.51361E+12,201241,1,19.5,0,19.5,11,17,,0,1_5,3.33,5.257,reset,18,1,TRUE,1.51361E+12
33ebe68d,6_easy_pruned,6,easy,pruned,6easy,wrong,reset,1.51361E+12,205221,,19.5,,,,,,0,,3.98,3.98,click,,1,,1.51361E+12
