userid,board_name,board_size,board_type,condition,blocking_score,win_score,heuristic,prob_move,log_move,rank_move,move_number,move_number_in_path,path_number
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.02598165987597122,-3.6503643792505267,10.0,17,3,4
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.18135408352326263,-1.7073038961465907,0.0,18,4,4
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.2356866565240887,-1.4452520827592996,0.0,18,4,4
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.15597627254265956,-1.8580513823863547,1.0,19,5,4
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15597627254265956,-1.8580513823863547,1.0,19,5,4
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.02105572406834304,-3.8605828285820576,12.0,20,0,4
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.01757146812078791,-4.041478821891018,12.0,20,0,4
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.10390497995746688,-2.2642784517323427,1.0,21,1,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.10390497995746688,-2.2642784517323427,1.0,21,1,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0947276303645257,-2.356749554033072,1.0,22,2,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.16642237425871928,-1.7932262989446384,0.0,22,2,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,23,3,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,23,3,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.010110263239993601,-4.594204208702814,15.0,24,4,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.010110263239993601,-4.594204208702814,15.0,24,4,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.04104495441475549,-3.1930873637987873,5.0,25,5,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.04104495441475549,-3.1930873637987873,5.0,25,5,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026962858103992512,-3.61329498579762,10.0,26,0,5
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.022501102316967992,-3.7941909791065807,10.0,26,0,5
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19979865944388547,-1.6104451222802554,0.0,27,1,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.19979865944388547,-1.6104451222802554,0.0,27,1,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.03523718750969006,-3.3456532906992824,4.0,28,2,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.02851583373462312,-3.557295776343307,5.0,28,2,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.15610892634673704,-1.857201269580374,1.0,29,3,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15610892634673704,-1.857201269580374,1.0,29,3,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.04547031582120659,-3.0906955654643338,4.0,30,4,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.11275190786569193,-2.182565379539035,2.0,30,4,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,31,5,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,31,5,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,32,0,6
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,32,0,6
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0001,-9.210340371976182,1.0,33,1,7
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.0001,-9.210340371976182,1.0,33,1,7
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.6655488103644537,-0.407143299938,0.0,34,2,7
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.6441143339301583,-0.4398790314770089,0.0,34,2,7
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,35,0,7
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,35,0,7
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,36,1,8
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,36,1,8
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.008904751650434061,-4.72117025140717,21.0,37,0,8
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.007431212493156919,-4.9020662447161305,21.0,37,0,8
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.03218392790426553,-3.4362880844482224,8.0,38,1,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.03218392790426553,-3.4362880844482224,8.0,38,1,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.10759318012144974,-2.2293980150340755,1.0,39,2,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.09090440557755193,-2.397946812773461,2.0,39,2,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.09819887235329407,-2.3207605468516603,2.0,40,3,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.09819887235329407,-2.3207605468516603,2.0,40,3,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.3805128000490537,-0.9662354621698546,0.0,41,4,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.3302474476441953,-1.1079130641661301,0.0,41,4,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.012987012987012988,-4.343805421853684,0.0,42,5,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.012987012987012988,-4.343805421853684,0.0,42,5,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.00850322512352211,-4.767309761153102,8.0,43,6,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.03854769382823469,-3.2558590036355475,4.0,43,6,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.013333333333333334,-4.31748811353631,0.0,44,7,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.013333333333333334,-4.31748811353631,0.0,44,7,9
4de4f27d,10_medium_full,10,medium,full,10,100,interaction_blind,0.7488354952256773,-0.28923595213016356,0.0,45,8,9
4de4f27d,10_medium_full,10,medium,full,10,100,blocking_blind,0.6732162604567149,-0.3956886629810822,0.0,45,8,9
4ffbe4e0,10_medium_full,10,medium,full,10,100,interaction_blind,0.02105572406834304,-3.8605828285820576,12.0,1,0,0
4ffbe4e0,10_medium_full,10,medium,full,10,100,blocking_blind,0.01757146812078791,-4.041478821891018,12.0,1,0,0
53d72c88,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,1,0,0
53d72c88,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,1,0,0
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026962858103992512,-3.61329498579762,10.0,1,0,0
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.022501102316967992,-3.7941909791065807,10.0,1,0,0
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19979865944388547,-1.6104451222802554,0.0,2,1,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.19979865944388547,-1.6104451222802554,0.0,2,1,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19653229013027035,-1.62692853481022,0.0,3,2,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.2544175523062858,-1.368778454981564,0.0,3,2,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,4,3,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,4,3,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0313648716452018,-3.4620667497357047,7.0,5,4,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.1252594091887656,-2.077368418575176,2.0,5,4,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,6,5,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,6,5,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.029643710108932547,-3.5185053140215126,7.0,7,0,1
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.02473833269614921,-3.699401307330473,8.0,7,0,1
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.13617614911894987,-1.9938060172023826,1.0,8,1,2
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.13617614911894987,-1.9938060172023826,1.0,8,1,2
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.06912922905310812,-2.671777641219246,3.0,9,2,2
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.12154440367078624,-2.10747562065562,1.0,9,2,2
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,10,3,2
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,10,3,2
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.07010902700674007,-2.6577037199548403,2.0,11,0,2
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.0585075359569592,-2.838599713263801,3.0,11,0,2
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.12312342653666387,-2.0945679589691952,0.0,12,1,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.12312342653666387,-2.0945679589691952,0.0,12,1,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.027764738304848973,-3.5839884696940887,8.0,13,2,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.021413551500834058,-3.8437313096685273,8.0,13,2,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.1846789843366659,-1.6891361809433434,0.0,14,3,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.1846789843366659,-1.6891361809433434,0.0,14,3,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.011191199436234867,-4.492627574177808,13.0,15,4,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.008330107908865063,-4.787878868641785,13.0,15,4,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.025044920981051755,-3.6870842272563222,10.0,16,5,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.025044920981051755,-3.6870842272563222,10.0,16,5,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.02105572406834304,-3.8605828285820576,12.0,17,0,3
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.01757146812078791,-4.041478821891018,12.0,17,0,3
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.01567339154824418,-4.155790810280386,18.0,18,1,4
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.01567339154824418,-4.155790810280386,18.0,18,1,4
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.03410048316349012,-3.37844372577574,7.0,19,2,4
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.029323188310306312,-3.5293766660507417,8.0,19,2,4
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.248029782090311,-1.3942064509534358,0.0,20,3,4
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.248029782090311,-1.3942064509534358,0.0,20,3,4
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.13529904762791617,-2.00026778279605,0.0,21,0,4
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.11291005212883098,-2.181163776105011,1.0,21,0,4
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026192302117942302,-3.6422897236786524,8.0,22,1,5
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.026192302117942302,-3.6422897236786524,8.0,22,1,5
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.13529904762791617,-2.00026778279605,0.0,23,0,5
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.11291005212883098,-2.181163776105011,1.0,23,0,5
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.147136827064516,-1.9163923287684574,0.0,24,1,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.147136827064516,-1.9163923287684574,0.0,24,1,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.034519030517451,-3.366244497823777,5.0,25,2,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.08175139606497801,-2.504072392103151,3.0,25,2,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,26,3,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,26,3,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.014400487660270418,-4.240493207677042,16.0,27,4,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.010589394168343128,-4.547902328904867,16.0,27,4,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.020140340709422902,-3.90503047478303,14.0,28,5,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.020140340709422902,-3.90503047478303,14.0,28,5,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026962858103992512,-3.61329498579762,10.0,29,0,6
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.022501102316967992,-3.7941909791065807,10.0,29,0,6
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19979865944388547,-1.6104451222802554,0.0,30,1,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.19979865944388547,-1.6104451222802554,0.0,30,1,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0117079461491023,-4.44748750965895,17.0,31,2,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.009474701852124599,-4.659129995302974,17.0,31,2,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026767644933219516,-3.620561399424437,9.0,32,3,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.026767644933219516,-3.620561399424437,9.0,32,3,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.002560910741873278,-5.967392325213483,55.0,33,4,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.0020812257400232865,-6.174798260748725,55.0,33,4,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0001,-9.210340371976182,53.0,34,5,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.0001,-9.210340371976182,53.0,34,5,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.02105572406834304,-3.8605828285820576,12.0,35,0,7
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.01757146812078791,-4.041478821891018,12.0,35,0,7
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.051691918774050896,-2.9624538196651047,3.0,36,1,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.051691918774050896,-2.9624538196651047,3.0,36,1,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.18424525130722105,-1.6914875213399598,0.0,37,2,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.18424525130722105,-1.6914875213399598,0.0,37,2,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.021861817105203643,-3.823013675022185,12.0,38,3,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.021861817105203643,-3.823013675022185,12.0,38,3,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.3066919893633697,-1.1819113270052186,0.0,39,4,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.27317923602380695,-1.2976271570149809,0.0,39,4,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.12774463652885298,-2.057722034898249,2.0,40,3,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.12774463652885298,-2.057722034898249,2.0,40,3,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.024864661214196743,-3.6943077119154255,8.0,41,4,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.0681469753018802,-2.686088504775682,3.0,41,4,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,42,5,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,42,5,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.03129244747169693,-3.4643785053862755,6.0,43,6,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.07867755635187046,-2.542397344003193,1.0,43,6,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,44,7,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,44,7,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.02105572406834304,-3.8605828285820576,12.0,45,0,8
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.01757146812078791,-4.041478821891018,12.0,45,0,8
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,46,0,9
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,46,0,9
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,47,1,10
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,47,1,10
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.12027888532763542,-2.1179421882173926,1.0,48,2,10
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.12027888532763542,-2.1179421882173926,1.0,48,2,10
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.14001713247362718,-1.9659904890483966,0.0,49,3,10
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.14001713247362718,-1.9659904890483966,0.0,49,3,10
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.00833409739623452,-4.78740005943695,16.0,50,4,10
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.006395669140782279,-5.05213421443187,16.0,50,4,10
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,51,0,10
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,51,0,10
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,52,1,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,52,1,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.054858011486867676,-2.9030070411790607,4.0,53,2,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.054858011486867676,-2.9030070411790607,4.0,53,2,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.012334230278784927,-4.395376932343493,21.0,54,3,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.012334230278784927,-4.395376932343493,21.0,54,3,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.010795490722452603,-4.5286267577389205,8.0,55,4,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.045984125720815,-3.079459035077104,4.0,55,4,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,56,5,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,56,5,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.43379163581076974,-0.835190961986014,0.0,57,6,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.3991610875837754,-0.9183902152884681,0.0,57,6,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026962858103992512,-3.61329498579762,10.0,58,0,11
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.022501102316967992,-3.7941909791065807,10.0,58,0,11
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19979865944388547,-1.6104451222802554,0.0,59,1,12
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.19979865944388547,-1.6104451222802554,0.0,59,1,12
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,60,0,12
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,60,0,12
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,61,1,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,61,1,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.054858011486867676,-2.9030070411790607,4.0,62,2,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.054858011486867676,-2.9030070411790607,4.0,62,2,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.23167374186528078,-1.4624251821261316,0.0,63,3,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.23167374186528078,-1.4624251821261316,0.0,63,3,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0313648716452018,-3.4620667497357047,7.0,64,4,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.1252594091887656,-2.077368418575176,2.0,64,4,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,65,5,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,65,5,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,66,0,13
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,66,0,13
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,67,1,14
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,67,1,14
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.054858011486867676,-2.9030070411790607,4.0,68,2,14
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.054858011486867676,-2.9030070411790607,4.0,68,2,14
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.026962858103992512,-3.61329498579762,10.0,69,0,14
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.022501102316967992,-3.7941909791065807,10.0,69,0,14
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19979865944388547,-1.6104451222802554,0.0,70,1,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.19979865944388547,-1.6104451222802554,0.0,70,1,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.19653229013027035,-1.62692853481022,0.0,71,2,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.2544175523062858,-1.368778454981564,0.0,71,2,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,72,3,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,72,3,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0313648716452018,-3.4620667497357047,7.0,73,4,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.1252594091887656,-2.077368418575176,2.0,73,4,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,74,5,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,74,5,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.00920922308703686,-4.6875497876436265,22.0,75,6,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.00920922308703686,-4.6875497876436265,22.0,75,6,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.08739533875948016,-2.4373133300142573,1.0,76,0,15
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.15567227097278238,-1.8600023086629225,0.0,76,0,15
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,77,1,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,77,1,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.07125830178237842,-2.64144395037696,3.0,78,2,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.07125830178237842,-2.64144395037696,3.0,78,2,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.03330562653581484,-3.4020289312292387,5.0,79,3,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.03330562653581484,-3.4020289312292387,5.0,79,3,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0277039319782393,-3.5861809271897047,6.0,80,4,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.025219370393511086,-3.6801429133283126,7.0,80,4,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.014189033718830025,-4.255285886053412,15.0,81,5,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.014189033718830025,-4.255285886053412,15.0,81,5,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.012194789694808132,-4.406746492661139,11.0,82,6,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.04492914226178991,-3.1026686466278126,4.0,82,6,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.13529904762791617,-2.00026778279605,0.0,83,0,16
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.11291005212883098,-2.181163776105011,1.0,83,0,16
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.147136827064516,-1.9163923287684574,0.0,84,1,17
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.147136827064516,-1.9163923287684574,0.0,84,1,17
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.0817182228468745,-2.5044782561258327,1.0,85,2,17
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,0.11208059684090828,-2.1885370518345493,1.0,85,2,17
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,1.0,0.0,0.0,86,3,17
54d4fd9d,10_medium_full,10,medium,full,10,100,blocking_blind,1.0,0.0,0.0,86,3,17
54d4fd9d,10_medium_full,10,medium,full,10,100,interaction_blind,0.2708320106919323,-1.3062565370572983,0.0,87,4,17
