userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
44a4fa14,6_hard_full,6,hard,full,interaction_blind,120,1250,-3.4555133714244115,-3.0351254934062193,-3.0256013219304396,-2.511331182419315,-3.078415947802243,-2.2696455648757548,-2.8222014029601956
47f614be,6_hard_full,6,hard,full,blocking,120,1250,-2.896910082673156,-2.4815337860214233,-2.354976108655122,-2.1638119840757875,-2.112111045361296,-2.3355166651134853,-2.1366843445686396
49e6113d,6_hard_full,6,hard,full,blocking,120,1250,-3.198815097534895,-2.0526709465253647,-1.8802197572771344,-1.5996478542893795,-0.9240608133927141,-1.8417035969322446,-1.1105603472568355
4af5df5d,6_hard_full,6,hard,full,interaction_blind,120,1250,-2.5867367595915907,-2.6983363862030942,-2.671125584831683,-3.1853602979915556,-3.739549798215451,-1.405602718871938,-1.8140488108534665
4ed4c1d3,6_hard_full,6,hard,full,blocking_blind,120,1250,-2.81994892053435,-1.9149345573568146,-1.7360403975226815,-1.6241148263557503,-1.4390758112981314,-1.595874440756453,-1.427510750178483
50c60ba6,6_hard_full,6,hard,full,blocking_blind,120,1250,-2.889582270960689,-1.532518027075026,-1.2996283147084189,-0.8641198455742779,-0.38547770396579156,-0.8277396351622938,-0.3755779078833032
53c4c041,6_hard_full,6,hard,full,interaction,120,1250,-2.94153534197325,-2.2742668879938615,-2.1730977314380873,-1.8951299977801361,-2.4929005216846414,-2.0574838216762164,-2.5071452111174244
54f4bf95,6_hard_full,6,hard,full,blocking,120,1250,-2.5499669055683962,-1.6741369343964556,-1.4954573554135833,-0.9874934086797541,-0.8918304801503933,-1.1048360659299148,-0.9980587977338415
55f5fe54,6_hard_full,6,hard,full,blocking,120,1250,-3.0953991882749743,-2.7498190780497973,-2.690268965217224,-3.5034130056501818,-2.5823565607721832,-3.033578573039878,-2.856052787439112
57a4bf4b,6_hard_full,6,hard,full,blocking,120,1250,-2.5241955919201304,-1.621022568967981,-1.4529330276842543,-1.1258948886991464,-0.9765630747860146,-1.1116471038981643,-0.9941921088824838
5ce612bc,6_hard_full,6,hard,full,blocking_blind,120,1250,-2.5453619069551823,-2.97357920722786,-2.8543899193420605,-2.846291240250582,-2.690343579115112,-2.666796781076332,-2.410272246876229
5dd4c056,6_hard_full,6,hard,full,blocking_blind,120,1250,-2.889582270960689,-1.532518027075026,-1.2996283147084189,-0.8641198455742779,-0.38547770396579156,-0.8277396351622938,-0.3755779078833032
5edbbf73,6_hard_full,6,hard,full,interaction,120,1250,-3.050059265713231,-2.678320656301559,-2.615536404278072,-2.1640368481960173,-2.678804195376451,-2.54144894699787,-3.0394157266480395
