position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition,time_rel_sec
2_2,solvedCorrect,61993,b0d518a1,click,logs/6_hard_full_dec19,2,3.433,1.5112E+12,1.5112E+12,14,FALSE,2,6,hard,full,61.993
0_3,solvedCorrect,63569,b0d518a1,click,logs/6_hard_full_dec19,1,1.576,1.5112E+12,1.5112E+12,15,FALSE,3,6,hard,full,63.569
0_5,solvedCorrect,64801,b0d518a1,click,logs/6_hard_full_dec19,2,1.232,1.5112E+12,1.5112E+12,16,FALSE,4,6,hard,full,64.801
1_4,solvedCorrect,68304,b0d518a1,reset,logs/6_hard_full_dec19,1,1.277,1.5112E+12,1.5112E+12,17,TRUE,1,6,hard,full,68.304
2_4,solvedCorrect,74464,b0d518a1,click,logs/6_hard_full_dec19,2,6.16,1.5112E+12,1.5112E+12,18,FALSE,2,6,hard,full,74.464
0_3,solvedCorrect,75872,b0d518a1,click,logs/6_hard_full_dec19,1,1.408,1.5112E+12,1.5112E+12,19,FALSE,3,6,hard,full,75.872
3_0,solvedCorrect,82280,b0d518a1,click,logs/6_hard_full_dec19,2,6.408,1.5112E+12,1.5112E+12,20,FALSE,4,6,hard,full,82.28
0_2,solvedCorrect,85936,b0d518a1,click,logs/6_hard_full_dec19,1,3.656,1.5112E+12,1.5112E+12,21,FALSE,5,6,hard,full,85.936
0_5,solvedCorrect,87673,b0d518a1,click,logs/6_hard_full_dec19,2,1.737,1.5112E+12,1.5112E+12,22,FALSE,6,6,hard,full,87.673
2_2,solvedCorrect,90009,b0d518a1,click,logs/6_hard_full_dec19,1,2.336,1.5112E+12,1.5112E+12,23,FALSE,7,6,hard,full,90.009
3_2,solvedCorrect,94153,b0d518a1,click,logs/6_hard_full_dec19,2,4.144,1.5112E+12,1.5112E+12,24,FALSE,8,6,hard,full,94.153
2_3,solvedCorrect,98345,b0d518a1,click,logs/6_hard_full_dec19,1,4.192,1.5112E+12,1.5112E+12,25,FALSE,9,6,hard,full,98.345
2_0,solvedCorrect,99746,b0d518a1,click,logs/6_hard_full_dec19,2,1.401,1.5112E+12,1.5112E+12,26,FALSE,10,6,hard,full,99.746
3_4,solvedCorrect,106666,b0d518a1,click,logs/6_hard_full_dec19,1,6.92,1.5112E+12,1.5112E+12,27,FALSE,11,6,hard,full,106.666
4_5,solvedCorrect,108706,b0d518a1,click,logs/6_hard_full_dec19,2,2.04,1.5112E+12,1.5112E+12,28,FALSE,12,6,hard,full,108.706
3_2,solvedCorrect,126687,b0d518a1,reset,logs/6_hard_full_dec19,1,6.573,1.5112E+12,1.5112E+12,29,TRUE,1,6,hard,full,126.687
3_0,solvedCorrect,133096,b0d518a1,click,logs/6_hard_full_dec19,2,6.409,1.5112E+12,1.5112E+12,30,FALSE,2,6,hard,full,133.096
2_2,solvedCorrect,134577,b0d518a1,click,logs/6_hard_full_dec19,1,1.481,1.5112E+12,1.5112E+12,31,FALSE,3,6,hard,full,134.577
3_2,solvedCorrect,168216,b0d518a1,reset,logs/6_hard_full_dec19,1,0.669,1.5112E+12,1.5112E+12,32,TRUE,1,6,hard,full,168.216
2_2,solvedCorrect,170153,b0d518a1,click,logs/6_hard_full_dec19,2,1.937,1.5112E+12,1.5112E+12,33,FALSE,2,6,hard,full,170.153
2_2,solvedCorrect,186729,b0d518a1,reset,logs/6_hard_full_dec19,1,4.014,1.5112E+12,1.5112E+12,34,TRUE,1,6,hard,full,186.729
3_0,solvedCorrect,205328,b0d518a1,reset,logs/6_hard_full_dec19,1,6.677,1.5112E+12,1.5112E+12,35,TRUE,1,6,hard,full,205.328
0_3,solvedCorrect,217841,b0d518a1,click,logs/6_hard_full_dec19,2,12.513,1.5112E+12,1.5112E+12,36,FALSE,2,6,hard,full,217.841
2_2,solvedCorrect,226785,b0d518a1,click,logs/6_hard_full_dec19,1,8.944,1.5112E+12,1.5112E+12,37,FALSE,3,6,hard,full,226.785
0_2,solvedCorrect,234673,b0d518a1,click,logs/6_hard_full_dec19,2,7.888,1.5112E+12,1.5112E+12,38,FALSE,4,6,hard,full,234.673
0_0,solvedCorrect,240114,b0d518a1,click,logs/6_hard_full_dec19,1,5.441,1.5112E+12,1.5112E+12,39,FALSE,5,6,hard,full,240.114
3_2,solvedCorrect,248968,b0d518a1,reset,logs/6_hard_full_dec19,1,3.709,1.5112E+12,1.5112E+12,40,TRUE,1,6,hard,full,248.968
2_2,solvedCorrect,253729,b0d518a1,click,logs/6_hard_full_dec19,2,4.761,1.5112E+12,1.5112E+12,41,FALSE,2,6,hard,full,253.729
3_2,solvedCorrect,282097,b0d518a1,reset,logs/6_hard_full_dec19,1,23.846,1.5112E+12,1.5112E+12,42,TRUE,1,6,hard,full,282.097
5_0,solvedCorrect,294841,b0d518a1,click,logs/6_hard_full_dec19,2,12.744,1.5112E+12,1.5112E+12,43,FALSE,2,6,hard,full,294.841
2_2,solvedCorrect,298249,b0d518a1,click,logs/6_hard_full_dec19,1,3.408,1.5112E+12,1.5112E+12,44,FALSE,3,6,hard,full,298.249
3_2,solvedCorrect,305768,b0d518a1,reset,logs/6_hard_full_dec19,1,0.973,1.5112E+12,1.5112E+12,45,TRUE,1,6,hard,full,305.768
2_2,solvedCorrect,306273,b0d518a1,click,logs/6_hard_full_dec19,2,0.505,1.5112E+12,1.5112E+12,46,FALSE,2,6,hard,full,306.273
0_3,solvedCorrect,320760,b0d518a1,reset,logs/6_hard_full_dec19,1,12.237,1.5112E+12,1.5112E+12,47,TRUE,1,6,hard,full,320.76
3_0,solvedCorrect,322873,b0d518a1,click,logs/6_hard_full_dec19,2,2.113,1.5112E+12,1.5112E+12,48,FALSE,2,6,hard,full,322.873
2_2,solvedCorrect,333793,b0d518a1,click,logs/6_hard_full_dec19,1,10.92,1.5112E+12,1.5112E+12,49,FALSE,3,6,hard,full,333.793
0_2,solvedCorrect,337113,b0d518a1,click,logs/6_hard_full_dec19,2,3.32,1.5112E+12,1.5112E+12,50,FALSE,4,6,hard,full,337.113
2_2,solvedCorrect,363481,b0d518a1,reset,logs/6_hard_full_dec19,1,16.782,1.5112E+12,1.5112E+12,51,TRUE,1,6,hard,full,363.481
2_3,solvedCorrect,377896,b0d518a1,click,logs/6_hard_full_dec19,2,14.415,1.5112E+12,1.5112E+12,52,FALSE,2,6,hard,full,377.896
2_3,solvedCorrect,384840,b0d518a1,reset,logs/6_hard_full_dec19,1,1.918,1.5112E+12,1.5112E+12,53,TRUE,1,6,hard,full,384.84
2_2,solvedCorrect,387784,b0d518a1,click,logs/6_hard_full_dec19,2,2.944,1.5112E+12,1.5112E+12,54,FALSE,2,6,hard,full,387.784
3_0,solvedCorrect,399391,b0d518a1,reset,logs/6_hard_full_dec19,1,8.933,1.5112E+12,1.5112E+12,55,TRUE,1,6,hard,full,399.391
0_3,solvedCorrect,400760,b0d518a1,click,logs/6_hard_full_dec19,2,1.369,1.5112E+12,1.5112E+12,56,FALSE,2,6,hard,full,400.76
2_3,solvedCorrect,403848,b0d518a1,click,logs/6_hard_full_dec19,1,3.088,1.5112E+12,1.5112E+12,57,FALSE,3,6,hard,full,403.848
1_0,solvedCorrect,430911,b0d518a1,reset,logs/6_hard_full_dec19,1,16.629,1.5112E+12,1.5112E+12,58,TRUE,1,6,hard,full,430.911
2_2,solvedCorrect,435103,b0d518a1,reset,logs/6_hard_full_dec19,1,1.26,1.5112E+12,1.5112E+12,59,TRUE,1,6,hard,full,435.103
2_3,solvedCorrect,437985,b0d518a1,click,logs/6_hard_full_dec19,2,2.882,1.5112E+12,1.5112E+12,60,FALSE,2,6,hard,full,437.985
3_2,solvedCorrect,442688,b0d518a1,reset,logs/6_hard_full_dec19,1,1.005,1.5112E+12,1.5112E+12,61,TRUE,1,6,hard,full,442.688
0_3,solvedCorrect,447272,b0d518a1,reset,logs/6_hard_full_dec19,1,2.669,1.5112E+12,1.5112E+12,62,TRUE,1,6,hard,full,447.272
3_0,solvedCorrect,448497,b0d518a1,click,logs/6_hard_full_dec19,2,1.225,1.5112E+12,1.5112E+12,63,FALSE,2,6,hard,full,448.497
0_2,solvedCorrect,469705,b0d518a1,click,logs/6_hard_full_dec19,1,21.208,1.5112E+12,1.5112E+12,64,FALSE,3,6,hard,full,469.705
0_5,solvedCorrect,471049,b0d518a1,click,logs/6_hard_full_dec19,2,1.344,1.5112E+12,1.5112E+12,65,FALSE,4,6,hard,full,471.049
0_5,solvedCorrect,483497,b0d518a1,undo,logs/6_hard_full_dec19,1,1.148,1.5112E+12,1.5112E+12,66,FALSE,3,6,hard,full,483.497
0_2,solvedCorrect,484938,b0d518a1,click,logs/6_hard_full_dec19,2,1.441,1.5112E+12,1.5112E+12,67,FALSE,4,6,hard,full,484.938
0_3,wrong,5,b7a4fe27,,logs/6_hard_full_dec19,1,0.005,1.51119E+12,1.51119E+12,1,TRUE,1,6,hard,full,0.005
3_0,wrong,4106,b7a4fe27,click,logs/6_hard_full_dec19,2,4.101,1.51119E+12,1.51119E+12,2,FALSE,2,6,hard,full,4.106
2_2,wrong,15700,b7a4fe27,click,logs/6_hard_full_dec19,1,11.594,1.51119E+12,1.51119E+12,3,FALSE,3,6,hard,full,15.7
4_3,wrong,23056,b7a4fe27,click,logs/6_hard_full_dec19,2,7.356,1.51119E+12,1.51119E+12,4,FALSE,4,6,hard,full,23.056
2_3,wrong,24303,b7a4fe27,click,logs/6_hard_full_dec19,1,1.247,1.51119E+12,1.51119E+12,5,FALSE,5,6,hard,full,24.303
2_4,wrong,28810,b7a4fe27,click,logs/6_hard_full_dec19,2,4.507,1.51119E+12,1.51119E+12,6,FALSE,6,6,hard,full,28.81
0_2,wrong,34956,b7a4fe27,click,logs/6_hard_full_dec19,1,6.146,1.51119E+12,1.51119E+12,7,FALSE,7,6,hard,full,34.956
2_0,wrong,44946,b7a4fe27,click,logs/6_hard_full_dec19,2,9.99,1.51119E+12,1.51119E+12,8,FALSE,8,6,hard,full,44.946
3_2,wrong,47880,b7a4fe27,click,logs/6_hard_full_dec19,1,2.934,1.51119E+12,1.51119E+12,9,FALSE,9,6,hard,full,47.88
2_2,wrong,84662,bae515f2,,logs/6_hard_full_dec19,1,84.662,1.5112E+12,1.5112E+12,1,TRUE,1,6,hard,full,84.662
2_3,wrong,94310,bae515f2,click,logs/6_hard_full_dec19,2,9.648,1.5112E+12,1.5112E+12,2,FALSE,2,6,hard,full,94.31
4_3,wrong,99846,bae515f2,click,logs/6_hard_full_dec19,1,5.536,1.5112E+12,1.5112E+12,3,FALSE,3,6,hard,full,99.846
0_3,wrong,122687,bae515f2,click,logs/6_hard_full_dec19,2,22.841,1.5112E+12,1.5112E+12,4,FALSE,4,6,hard,full,122.687
0_3,wrong,133366,bae515f2,reset,logs/6_hard_full_dec19,1,7.824,1.5112E+12,1.5112E+12,5,TRUE,1,6,hard,full,133.366
3_0,wrong,135727,bae515f2,click,logs/6_hard_full_dec19,2,2.361,1.5112E+12,1.5112E+12,6,FALSE,2,6,hard,full,135.727
0_2,wrong,142438,bae515f2,click,logs/6_hard_full_dec19,1,6.711,1.5112E+12,1.5112E+12,7,FALSE,3,6,hard,full,142.438
0_5,wrong,145335,bae515f2,click,logs/6_hard_full_dec19,2,2.897,1.5112E+12,1.5112E+12,8,FALSE,4,6,hard,full,145.335
2_2,wrong,162175,bae515f2,click,logs/6_hard_full_dec19,1,16.84,1.5112E+12,1.5112E+12,9,FALSE,5,6,hard,full,162.175
3_2,wrong,164152,bae515f2,click,logs/6_hard_full_dec19,2,1.977,1.5112E+12,1.5112E+12,10,FALSE,6,6,hard,full,164.152
2_3,wrong,172239,bae515f2,click,logs/6_hard_full_dec19,1,8.087,1.5112E+12,1.5112E+12,11,FALSE,7,6,hard,full,172.239
2_4,wrong,176951,bae515f2,click,logs/6_hard_full_dec19,2,4.712,1.5112E+12,1.5112E+12,12,FALSE,8,6,hard,full,176.951
2_0,wrong,181976,bae515f2,click,logs/6_hard_full_dec19,1,5.025,1.5112E+12,1.5112E+12,13,FALSE,9,6,hard,full,181.976
0_3,wrong,1,bcdfd2df,,logs/6_hard_full_dec19,1,0.001,1.5119E+12,1.5119E+12,1,TRUE,1,6,hard,full,0.001
3_0,wrong,2937,bcdfd2df,click,logs/6_hard_full_dec19,2,2.936,1.5119E+12,1.5119E+12,2,FALSE,2,6,hard,full,2.937
0_2,wrong,13555,bcdfd2df,click,logs/6_hard_full_dec19,1,10.618,1.5119E+12,1.5119E+12,3,FALSE,3,6,hard,full,13.555
0_5,wrong,15078,bcdfd2df,click,logs/6_hard_full_dec19,2,1.523,1.5119E+12,1.5119E+12,4,FALSE,4,6,hard,full,15.078
2_2,wrong,16085,bcdfd2df,click,logs/6_hard_full_dec19,1,1.007,1.5119E+12,1.5119E+12,5,FALSE,5,6,hard,full,16.085
3_2,wrong,17438,bcdfd2df,click,logs/6_hard_full_dec19,2,1.353,1.5119E+12,1.5119E+12,6,FALSE,6,6,hard,full,17.438
2_3,wrong,19849,bcdfd2df,click,logs/6_hard_full_dec19,1,2.411,1.5119E+12,1.5119E+12,7,FALSE,7,6,hard,full,19.849
2_3,wrong,75571,bcdfd2df,reset,logs/6_hard_full_dec19,1,54.504,1.5119E+12,1.5119E+12,8,TRUE,1,6,hard,full,75.571
2_2,wrong,80136,bcdfd2df,click,logs/6_hard_full_dec19,2,4.565,1.5119E+12,1.5119E+12,9,FALSE,2,6,hard,full,80.136
3_4,wrong,82162,bcdfd2df,click,logs/6_hard_full_dec19,1,2.026,1.5119E+12,1.5119E+12,10,FALSE,3,6,hard,full,82.162
4_5,wrong,84174,bcdfd2df,click,logs/6_hard_full_dec19,2,2.012,1.5119E+12,1.5119E+12,11,FALSE,4,6,hard,full,84.174
3_0,wrong,105570,bcdfd2df,reset,logs/6_hard_full_dec19,1,17.153,1.5119E+12,1.5119E+12,12,TRUE,1,6,hard,full,105.57
0_3,wrong,107205,bcdfd2df,click,logs/6_hard_full_dec19,2,1.635,1.5119E+12,1.5119E+12,13,FALSE,2,6,hard,full,107.205
2_2,wrong,111770,bcdfd2df,click,logs/6_hard_full_dec19,1,4.565,1.5119E+12,1.5119E+12,14,FALSE,3,6,hard,full,111.77
3_2,wrong,119213,bcdfd2df,click,logs/6_hard_full_dec19,2,7.443,1.5119E+12,1.5119E+12,15,FALSE,4,6,hard,full,119.213
4_0,wrong,125490,bcdfd2df,click,logs/6_hard_full_dec19,1,6.277,1.5119E+12,1.5119E+12,16,FALSE,5,6,hard,full,125.49
4_2,wrong,126340,bcdfd2df,click,logs/6_hard_full_dec19,2,0.85,1.5119E+12,1.5119E+12,17,FALSE,6,6,hard,full,126.34
5_0,wrong,129129,bcdfd2df,click,logs/6_hard_full_dec19,1,2.789,1.5119E+12,1.5119E+12,18,FALSE,7,6,hard,full,129.129
2_4,wrong,133111,bcdfd2df,click,logs/6_hard_full_dec19,2,3.982,1.5119E+12,1.5119E+12,19,FALSE,8,6,hard,full,133.111
4_2,wrong,167788,bcdfd2df,reset,logs/6_hard_full_dec19,1,33.75,1.5119E+12,1.5119E+12,20,TRUE,1,6,hard,full,167.788
4_3,wrong,170842,bcdfd2df,click,logs/6_hard_full_dec19,2,3.054,1.5119E+12,1.5119E+12,21,FALSE,2,6,hard,full,170.842
2_0,wrong,179075,bcdfd2df,click,logs/6_hard_full_dec19,1,8.233,1.5119E+12,1.5119E+12,22,FALSE,3,6,hard,full,179.075
5_3,wrong,183002,bcdfd2df,click,logs/6_hard_full_dec19,2,3.927,1.5119E+12,1.5119E+12,23,FALSE,4,6,hard,full,183.002
2_3,wrong,186592,bcdfd2df,click,logs/6_hard_full_dec19,1,3.59,1.5119E+12,1.5119E+12,24,FALSE,5,6,hard,full,186.592
2_2,wrong,193367,bcdfd2df,click,logs/6_hard_full_dec19,2,6.775,1.5119E+12,1.5119E+12,25,FALSE,6,6,hard,full,193.367
4_4,wrong,199359,bcdfd2df,click,logs/6_hard_full_dec19,1,5.992,1.5119E+12,1.5119E+12,26,FALSE,7,6,hard,full,199.359
3_4,wrong,201732,bcdfd2df,click,logs/6_hard_full_dec19,2,2.373,1.5119E+12,1.5119E+12,27,FALSE,8,6,hard,full,201.732
2_0,wrong,258379,bcdfd2df,reset,logs/6_hard_full_dec19,1,37.91,1.5119E+12,1.5119E+12,28,TRUE,1,6,hard,full,258.379
2_3,wrong,263408,bcdfd2df,click,logs/6_hard_full_dec19,2,5.029,1.5119E+12,1.5119E+12,29,FALSE,2,6,hard,full,263.408
4_3,wrong,265743,bcdfd2df,click,logs/6_hard_full_dec19,1,2.335,1.5119E+12,1.5119E+12,30,FALSE,3,6,hard,full,265.743
3_2,wrong,269219,bcdfd2df,click,logs/6_hard_full_dec19,2,3.476,1.5119E+12,1.5119E+12,31,FALSE,4,6,hard,full,269.219
4_2,wrong,270913,bcdfd2df,click,logs/6_hard_full_dec19,1,1.694,1.5119E+12,1.5119E+12,32,FALSE,5,6,hard,full,270.913
4_0,wrong,272549,bcdfd2df,click,logs/6_hard_full_dec19,2,1.636,1.5119E+12,1.5119E+12,33,FALSE,6,6,hard,full,272.549
5_3,wrong,277100,bcdfd2df,click,logs/6_hard_full_dec19,1,4.551,1.5119E+12,1.5119E+12,34,FALSE,7,6,hard,full,277.1
2_0,wrong,334188,bcdfd2df,reset,logs/6_hard_full_dec19,1,0.692,1.5119E+12,1.5119E+12,35,TRUE,1,6,hard,full,334.188
