,userid,win_score,Unnamed: 0,board_size,blocking_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
1810,7cf6845b,1500,20349,10,160,-3.962153696,-3.929595319,-3.785948882,-4.016187488,-4.28779636,-3.248608443,-3.475313792
1811,7cf6845b,1750,23064,10,160,-3.970648747,-3.937441556,-3.794272216,-4.051814455,-4.31248071,-3.265047036,-3.489789215
1812,7cf6845b,2000,25779,10,160,-3.97801546,-3.94431717,-3.80150968,-4.08299876,-4.335103351,-3.279364337,-3.502586504
1813,7cf6845b,2250,28494,10,160,-3.984518729,-3.950435767,-3.807912147,-4.11072522,-4.355945438,-3.292045729,-3.514055993
1814,7cf6845b,2500,31209,10,160,-3.99033989,-3.955947463,-3.813652491,-4.135683975,-4.375246667,-3.303426986,-3.524448284
1815,7db4f1d2,25,1726.5,6,50.33333333,-2.327199251,-1.484057179,-1.269518594,-1.238223555,-1.061034622,-0.922340189,-0.912509928
1816,7db4f1d2,250,4984.5,6,50.33333333,-2.312315574,-1.448458715,-1.249510577,-1.319225349,-0.962756391,-0.895090118,-0.773042931
1817,7db4f1d2,500,8242.5,6,50.33333333,-2.311434363,-1.446149461,-1.248299267,-1.358624426,-0.966282028,-0.893481866,-0.743756309
1818,7db4f1d2,750,11500.5,6,50.33333333,-2.31113924,-1.445370131,-1.247892875,-1.382646682,-0.976644742,-0.892943379,-0.732794521
1819,7db4f1d2,1000,14758.5,6,50.33333333,-2.310991417,-1.444978637,-1.247689182,-1.399964916,-0.986736783,-0.892673681,-0.727036634
1820,7db4f1d2,1250,17745,6,160,-2.310902639,-1.44474315,-1.247566807,-1.41351353,-0.899650406,-0.892511717,-0.728430449
1821,7db4f1d2,1500,20460,6,160,-2.310843419,-1.444585912,-1.247485157,-1.424643088,-0.90202636,-0.89240368,-0.721674137
1822,7db4f1d2,1750,23175,6,160,-2.310801101,-1.444473478,-1.247426803,-1.434087687,-0.905040201,-0.892326481,-0.716721414
1823,7db4f1d2,2000,25890,6,160,-2.310769354,-1.444389086,-1.247383019,-1.442290954,-0.908317783,-0.892268566,-0.712933994
1824,7db4f1d2,2250,28605,6,160,-2.310744656,-1.444323409,-1.247348955,-1.449541555,-0.911674042,-0.892223511,-0.709943365
1825,7db4f1d2,2500,31320,6,160,-2.310724894,-1.444270842,-1.247321697,-1.456037886,-0.915013795,-0.892187461,-0.707521745
1826,7dd704e0,25,1538.5,6,50.33333333,-2.484914921,-1.915577853,-1.817336458,-1.69979547,-1.814820135,-1.502546086,-1.694846453
1827,7dd704e0,250,4796.5,6,50.33333333,-2.479172539,-1.896434505,-1.806284271,-1.711323469,-1.832964949,-1.658913792,-1.883572183
1828,7dd704e0,500,8054.5,6,50.33333333,-2.478828234,-1.895039004,-1.805561633,-1.744390683,-1.826416083,-1.736605494,-1.931564154
1829,7dd704e0,750,11312.5,6,50.33333333,-2.478712807,-1.894562245,-1.805317517,-1.76648612,-1.831125991,-1.78482741,-1.967534446
1830,7dd704e0,1000,14570.5,6,50.33333333,-2.478654968,-1.894321602,-1.805194838,-1.782978107,-1.837722421,-1.819862644,-1.995820817
1831,7dd704e0,1250,17557,6,160,-2.478620225,-1.89417648,-1.805121031,-1.79612157,-2.043619298,-1.637638994,-2.003030561
1832,7dd704e0,1500,20272,6,160,-2.478597046,-1.894079422,-1.805071743,-1.807043893,-2.043089549,-1.659388748,-2.01689297
1833,7dd704e0,1750,22987,6,160,-2.478580482,-1.894009942,-1.805036495,-1.816386319,-2.043729083,-1.677998584,-2.029590905
1834,7dd704e0,2000,25702,6,160,-2.478568054,-1.893957749,-1.805010037,-1.82454777,-2.045042679,-1.694261157,-2.04125291
1835,7dd704e0,2250,28417,6,160,-2.478558385,-1.893917104,-1.804989445,-1.831793142,-2.046753898,-1.708702512,-2.052009934
1836,7dd704e0,2500,31132,6,160,-2.478550649,-1.893884557,-1.804972963,-1.838307242,-2.048699621,-1.721689623,-2.061978721
1837,7dea8d37,25,1647.5,10,50.33333333,-3.519046215,-3.001972719,-2.75471031,-2.444388113,-2.268828293,-2.295967995,-2.200571313
1838,7dea8d37,250,4905.5,10,50.33333333,-3.600770367,-3.031964731,-2.814355949,-2.512068439,-2.231773661,-2.366845558,-2.227258815
1839,7dea8d37,500,8163.5,10,50.33333333,-3.628959034,-3.052847556,-2.840380013,-2.581125993,-2.274060344,-2.407306748,-2.25934062
1840,7dea8d37,750,11421.5,10,50.33333333,-3.645694655,-3.066812627,-2.856352093,-2.628527563,-2.308479578,-2.433321596,-2.281505709
1841,7dea8d37,1000,14679.5,10,50.33333333,-3.657638438,-3.077295319,-2.867905632,-2.664451203,-2.336669524,-2.45251768,-2.298467996
1842,7dea8d37,1250,17666,10,160,-3.666932195,-3.085686067,-2.876962446,-2.693350102,-2.277179543,-2.402381584,-2.253959199
1843,7dea8d37,1500,20381,10,160,-3.674540937,-3.092681284,-2.884412042,-2.717516938,-2.291841567,-2.414743673,-2.263671884
1844,7dea8d37,1750,23096,10,160,-3.680982896,-3.098679188,-2.890739739,-2.738281627,-2.305308136,-2.425325072,-2.27223221
1845,7dea8d37,2000,25811,10,160,-3.686568792,-3.103928787,-2.896239615,-2.75648316,-2.317722738,-2.434575051,-2.279887451
1846,7dea8d37,2250,28526,10,160,-3.691499688,-3.108596155,-2.901103414,-2.772684476,-2.329219322,-2.442791679,-2.286812501
1847,7dea8d37,2500,31241,10,160,-3.695913197,-3.112797589,-2.905463123,-2.787281508,-2.339914159,-2.450182899,-2.293135717
1848,7ef11f8d,25,1648.5,10,50.33333333,-3.538592672,-3.53226416,-3.319698085,-3.199005328,-3.126695985,-3.142597187,-3.165264771
1849,7ef11f8d,250,4906.5,10,50.33333333,-3.713726617,-3.596609693,-3.446049945,-3.515566298,-3.444020293,-3.371729052,-3.4345212
1850,7ef11f8d,500,8164.5,10,50.33333333,-3.77444317,-3.641899339,-3.501857042,-3.706478999,-3.579839614,-3.502115379,-3.527661969
1851,7ef11f8d,750,11422.5,10,50.33333333,-3.810525628,-3.672118509,-3.536196821,-3.831326208,-3.678757563,-3.586513882,-3.594574825
1852,7ef11f8d,1000,14680.5,10,50.33333333,-3.836287153,-3.694783491,-3.561065298,-3.924148093,-3.756348063,-3.649002593,-3.646780203
1853,7ef11f8d,1250,17667,10,160,-3.856337323,-3.712918084,-3.580572439,-3.998047442,-3.932119619,-3.605655051,-3.766725016
1854,7ef11f8d,1500,20382,10,160,-3.872754615,-3.728033034,-3.596624649,-4.059443077,-3.974819713,-3.645798937,-3.794858792
1855,7ef11f8d,1750,23097,10,160,-3.886655728,-3.740991088,-3.61026347,-4.111958377,-4.01305542,-3.680221317,-3.820045384
1856,7ef11f8d,2000,25812,10,160,-3.89871042,-3.752331305,-3.622120603,-4.157839828,-4.047659836,-3.710353057,-3.842843305
1857,7ef11f8d,2250,28527,10,160,-3.909352175,-3.762413025,-3.632608201,-4.198576624,-4.079257906,-3.737147055,-3.863667254
1858,7ef11f8d,2500,31242,10,160,-3.918877736,-3.771487788,-3.642010119,-4.235206841,-4.108328101,-3.761270065,-3.882832854
1859,81a10227,25,1844.5,10,50.33333333,-4.508399516,-3.189372092,-2.965771478,-2.753704931,-2.631186446,-2.465309965,-2.372037172
1860,81a10227,250,5102.5,10,50.33333333,-4.495242293,-3.136091419,-2.933304325,-2.714583976,-2.594307822,-2.37050683,-2.301809774
1861,81a10227,500,8360.5,10,50.33333333,-4.494354094,-3.128804817,-2.930299339,-2.72361255,-2.59379984,-2.357320544,-2.281274004
1862,81a10227,750,11618.5,10,50.33333333,-4.49405323,-3.126018312,-2.92924094,-2.732351983,-2.598206484,-2.352341419,-2.272836761
1863,81a10227,1000,14876.5,10,50.33333333,-4.493901877,-3.124542283,-2.928700179,-2.739700177,-2.60306195,-2.349719205,-2.268197935
1864,81a10227,1250,17863,10,160,-4.493810767,-3.123627579,-2.928371891,-2.745921931,-2.66039206,-2.308764186,-2.293186835
1865,81a10227,1500,20578,10,160,-4.493749902,-3.123004981,-2.928151405,-2.751286868,-2.662530003,-2.307664274,-2.289486773
1866,81a10227,1750,23293,10,160,-4.493706366,-3.122553771,-2.927993107,-2.755991827,-2.664805748,-2.306868393,-2.286723593
1867,81a10227,2000,26008,10,160,-4.49367368,-3.122211719,-2.927873938,-2.760176845,-2.667094995,-2.306265757,-2.284579905
1868,81a10227,2250,28723,10,160,-4.493648238,-3.121943478,-2.927780985,-2.763943176,-2.669340154,-2.305793589,-2.282867628
1869,81a10227,2500,31438,10,160,-4.493627872,-3.121727477,-2.927706455,-2.767365779,-2.671514865,-2.305413651,-2.281468043
1870,81a6c621,25,1845.5,10,50.33333333,-4.12543631,-3.695167313,-3.606670757,-3.913734695,-3.965238007,-4.328951596,-4.363272729
1871,81a6c621,250,5103.5,10,50.33333333,-4.11638542,-3.667543347,-3.591544771,-4.180686538,-4.261620204,-4.281757178,-4.362845485
1872,81a6c621,500,8361.5,10,50.33333333,-4.115805582,-3.665106806,-3.590473477,-4.317983165,-4.361761748,-4.277728954,-4.35041512
1873,81a6c621,750,11619.5,10,50.33333333,-4.115610116,-3.664254804,-3.590108853,-4.405069978,-4.43282362,-4.276330845,-4.345608869
1874,81a6c621,1000,14877.5,10,50.33333333,-4.115511965,-3.663820776,-3.589925085,-4.468952656,-4.48772128,-4.275620742,-4.343045981
1875,81a6c621,1250,17864,10,160,-4.115452941,-3.663557713,-3.589814352,-4.519424172,-4.650688142,-4.238950201,-4.414293121
1876,81a6c621,1500,20579,10,160,-4.115413535,-3.663381216,-3.589740332,-4.561148257,-4.681287399,-4.238662207,-4.411730636
1877,81a6c621,1750,23294,10,160,-4.11538536,-3.663254591,-3.589687363,-4.596713166,-4.708518905,-4.238455738,-4.409839119
1878,81a6c621,2000,26009,10,160,-4.115364214,-3.663159317,-3.589647583,-4.627705294,-4.733031453,-4.23830047,-4.408384991
1879,81a6c621,2250,28724,10,160,-4.115347758,-3.663085032,-3.589616611,-4.655167555,-4.755309234,-4.238179457,-4.407232001
1880,81a6c621,2500,31439,10,160,-4.115334587,-3.663025488,-3.589591814,-4.679822359,-4.775720545,-4.238082489,-4.406295245
1881,81c11c9f,25,1541.5,6,50.33333333,-2.409136827,-1.301559823,-1.187893002,-1.018851646,-1.137532003,-0.991473699,-1.150050672
1882,81c11c9f,250,4799.5,6,50.33333333,-2.400811939,-1.263748476,-1.165968639,-1.029423404,-1.105490328,-1.107022864,-1.192451899
1883,81c11c9f,500,8057.5,6,50.33333333,-2.400317499,-1.260859863,-1.164510623,-1.062898715,-1.107841174,-1.18149195,-1.222805368
1884,81c11c9f,750,11315.5,6,50.33333333,-2.400151867,-1.259868492,-1.164017444,-1.085450017,-1.11717455,-1.229167367,-1.251302216
1885,81c11c9f,1000,14573.5,6,50.33333333,-2.400068897,-1.259367223,-1.16376948,-1.102340503,-1.126697231,-1.264246226,-1.2755431
1886,81c11c9f,1250,17560,6,160,-2.400019065,-1.259064643,-1.163620257,-1.115827598,-1.216771537,-1.167973106,-1.204716225
1887,81c11c9f,1500,20275,6,160,-2.399985823,-1.258862157,-1.16352059,-1.127049386,-1.219151942,-1.190112922,-1.214311684
1888,81c11c9f,1750,22990,6,160,-2.399962069,-1.258717146,-1.163449307,-1.136656258,-1.222123241,-1.209095726,-1.223786725
1889,81c11c9f,2000,25705,6,160,-2.399944247,-1.258608181,-1.163395796,-1.145054078,-1.225353508,-1.225710217,-1.232938224
1890,81c11c9f,2250,28420,6,160,-2.399930383,-1.258523307,-1.163354145,-1.152512938,-1.228672269,-1.240482194,-1.241692161
1891,81c11c9f,2500,31135,6,160,-2.399919289,-1.25845533,-1.163320807,-1.159221582,-1.231988514,-1.253779762,-1.250031707
1892,84dbf4f9,25,1616.5,10,50.33333333,-3.532275393,-3.063638909,-2.749352855,-2.339403515,-2.26787728,-1.920809664,-1.91892769
1893,84dbf4f9,250,4874.5,10,50.33333333,-3.511618477,-2.976134559,-2.69884752,-2.331584105,-2.09453733,-1.784629809,-1.742765603
1894,84dbf4f9,500,8132.5,10,50.33333333,-3.510243467,-2.964507858,-2.694373022,-2.386670021,-2.12278804,-1.769418734,-1.717566683
1895,84dbf4f9,750,11390.5,10,50.33333333,-3.509778325,-2.960096281,-2.692807389,-2.425861121,-2.150122971,-1.76390466,-1.707784538
1896,84dbf4f9,1000,14648.5,10,50.33333333,-3.509544449,-2.957767944,-2.692009615,-2.45586608,-2.173419658,-1.761053046,-1.702559993
1897,84dbf4f9,1250,17635,10,160,-3.509403702,-2.956328137,-2.691526017,-2.4801148,-2.071880375,-1.792109116,-1.773670349
1898,84dbf4f9,1500,20350,10,160,-3.509309695,-2.955349502,-2.691201526,-2.500444892,-2.083817131,-1.790933418,-1.769459255
1899,84dbf4f9,1750,23065,10,160,-3.50924246,-2.954640975,-2.690968712,-2.517941179,-2.095015293,-1.790086764,-1.766357393
1900,84dbf4f9,2000,25780,10,160,-3.509191986,-2.954104258,-2.69079353,-2.533294675,-2.105466116,-1.789447963,-1.763976609
1901,84dbf4f9,2250,28495,10,160,-3.509152701,-2.953683601,-2.690656937,-2.546971838,-2.11521741,-1.788948834,-1.762091224
1902,84dbf4f9,2500,31210,10,160,-3.509121254,-2.953345025,-2.690547447,-2.559302083,-2.124332507,-1.788548082,-1.760560967
1903,85e50169,25,1846.5,10,50.33333333,-4.451106312,-3.045688433,-2.816286684,-2.464429573,-2.376926243,-2.14702212,-1.975318769
1904,85e50169,250,5104.5,10,50.33333333,-4.434962106,-2.988163851,-2.782530391,-2.340360514,-2.266190184,-2.038289803,-1.830799633
1905,85e50169,500,8362.5,10,50.33333333,-4.433851996,-2.980630273,-2.779535855,-2.342372441,-2.250366236,-2.043633548,-1.817159605
1906,85e50169,750,11620.5,10,50.33333333,-4.433475288,-2.977782607,-2.778487862,-2.349252898,-2.248859359,-2.051880083,-1.816666643
1907,85e50169,1000,14878.5,10,50.33333333,-4.433285649,-2.976282301,-2.777953813,-2.355997567,-2.25070389,-2.059368488,-1.819100867
1908,85e50169,1250,17865,10,160,-4.43317145,-2.975355483,-2.777630066,-2.362068929,-2.372045691,-2.065907628,-1.821820382
1909,85e50169,1500,20580,10,160,-4.433095143,-2.974725949,-2.777412829,-2.367479565,-2.371283507,-2.071639639,-1.821258018
1910,85e50169,1750,23295,10,160,-4.433040552,-2.974270386,-2.777256964,-2.372323263,-2.371440021,-2.076717741,-1.821569075
1911,85e50169,2000,26010,10,160,-4.432999562,-2.973925416,-2.777139681,-2.376692735,-2.372126548,-2.081265741,-1.822378791
1912,85e50169,2250,28725,10,160,-4.432967653,-2.973655116,-2.777048232,-2.380665477,-2.373127706,-2.085378989,-1.823480497
1913,85e50169,2500,31440,10,160,-4.432942108,-2.973437607,-2.776974928,-2.384303796,-2.374317103,-2.089130767,-1.82475355
1914,86f6e2cb,25,1684.5,6,50.33333333,-2.705198222,-3.017355226,-2.928472228,-3.003851153,-3.138770647,-4.317983031,-4.254116096
1915,86f6e2cb,250,4942.5,6,50.33333333,-2.911151303,-3.180133263,-3.106359176,-3.231297877,-3.352735568,-4.433264903,-4.385505415
1916,86f6e2cb,500,8200.5,6,50.33333333,-2.977353286,-3.239244808,-3.16662754,-3.310987472,-3.405250415,-4.469183438,-4.41934211
1917,86f6e2cb,750,11458.5,6,50.33333333,-3.016339623,-3.2745509,-3.202329724,-3.358363669,-3.441679218,-4.490267247,-4.439625211
1918,86f6e2cb,1000,14716.5,6,50.33333333,-3.044073794,-3.299808073,-3.227786972,-3.392192544,-3.469543409,-4.505246751,-4.45417912
1919,86f6e2cb,1250,17703,6,160,-3.06561676,-3.319486771,-3.247586374,-3.418523026,-3.658423137,-4.53946843,-4.495841704
1920,86f6e2cb,1500,20418,6,160,-3.083234431,-3.335610757,-3.263791106,-3.440083417,-3.672987525,-4.548973204,-4.504835825
1921,86f6e2cb,1750,23133,6,160,-3.09813915,-3.34926985,-3.277508009,-3.458339772,-3.686024066,-4.557011929,-4.512498208
1922,86f6e2cb,2000,25848,6,160,-3.111056027,-3.36111868,-3.289400272,-3.474171458,-3.697808323,-4.563977005,-4.519174326
1923,86f6e2cb,2250,28563,6,160,-3.12245344,-3.371581405,-3.299896824,-3.488147659,-3.708552601,-4.570121726,-4.52509016
1924,86f6e2cb,2500,31278,6,160,-3.132651538,-3.380948623,-3.30929113,-3.50065803,-3.718421686,-4.575619133,-4.530401759
1925,87b50908,25,1412.5,6,50.33333333,-2.718904866,-2.169851142,-2.072038455,-1.778597092,-2.1304992,-1.767077417,-2.064210487
1926,87b50908,250,4670.5,6,50.33333333,-2.861356718,-2.252609156,-2.184270848,-1.738360631,-2.089706644,-2.050414597,-2.341840791
1927,87b50908,500,7928.5,6,50.33333333,-2.908186548,-2.294565998,-2.228920854,-1.785419949,-2.056815237,-2.176725115,-2.412001647
1928,87b50908,750,11186.5,6,50.33333333,-2.935823494,-2.320519549,-2.255815165,-1.818725734,-2.054255121,-2.254578145,-2.464831242
1929,87b50908,1000,14444.5,6,50.33333333,-2.955500236,-2.339342936,-2.275117493,-1.844080336,-2.05899117,-2.311009099,-2.506914168
1930,87b50908,1250,17431,6,160,-2.970791303,-2.354118181,-2.29018291,-1.864492256,-2.394035774,-2.245717714,-2.700940913
1931,87b50908,1500,20146,6,160,-2.983299731,-2.366281123,-2.302540484,-1.881559726,-2.387386112,-2.281532273,-2.72050259
1932,87b50908,1750,22861,6,160,-2.993884026,-2.376617848,-2.313016819,-1.896219353,-2.3839367,-2.312047131,-2.73859383
1933,87b50908,2000,25576,6,160,-3.003057986,-2.385605696,-2.322109696,-1.909064383,-2.382481753,-2.33863143,-2.755359275
1934,87b50908,2250,28291,6,160,-3.011153646,-2.393556342,-2.330142224,-1.920493531,-2.382322096,-2.362183687,-2.770948857
1935,87b50908,2500,31006,6,160,-3.018398038,-2.400684559,-2.337336068,-1.9307874,-2.383028271,-2.383325562,-2.785499401
1936,87cfed83,25,1617.5,10,50.33333333,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.871217557,-2.018607509,-1.726537128
1937,87cfed83,250,4875.5,10,50.33333333,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.374821701,-2.018607509,-1.280717309
1938,87cfed83,500,8133.5,10,50.33333333,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.374821701,-2.018607509,-1.280717309
1939,87cfed83,750,11391.5,10,50.33333333,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.374821701,-2.018607509,-1.280717309
1940,87cfed83,1000,14649.5,10,50.33333333,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.374821701,-2.018607509,-1.280717309
1941,87cfed83,1250,17636,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1942,87cfed83,1500,20351,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1943,87cfed83,1750,23066,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1944,87cfed83,2000,25781,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1945,87cfed83,2250,28496,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1946,87cfed83,2500,31211,10,160,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-0.938409464,-2.018607509,-0.891404783
1947,89cbc391,25,1768.5,10,50.33333333,-4.474116207,-3.55353755,-3.384492746,-3.384300637,-3.443923796,-4.080448213,-4.429130092
1948,89cbc391,250,5026.5,10,50.33333333,-4.500355527,-3.540460479,-3.394076527,-3.495840915,-3.686770759,-4.119063129,-4.728989591
1949,89cbc391,500,8284.5,10,50.33333333,-4.511561643,-3.545875121,-3.403573188,-3.569709128,-3.736138905,-4.1416593,-4.744860304
1950,89cbc391,750,11542.5,10,50.33333333,-4.518351815,-3.550457554,-3.409757371,-3.61734714,-3.773423223,-4.156151785,-4.75608695
1951,89cbc391,1000,14800.5,10,50.33333333,-4.523236258,-3.554175428,-3.414331499,-3.652498723,-3.802828444,-4.166835495,-4.764816246
1952,89cbc391,1250,17787,10,160,-4.527053171,-3.557270615,-3.417959806,-3.680355294,-4.178795717,-4.079851262,-5.185241541
1953,89cbc391,1500,20502,10,160,-4.530186405,-3.559913179,-3.420966276,-3.703426697,-4.19474355,-4.086729312,-5.18988803
1954,89cbc391,1750,23217,10,160,-4.53284403,-3.562215515,-3.423532847,-3.723117001,-4.209120426,-4.092614823,-5.19404101
1955,89cbc391,2000,25932,10,160,-4.53515157,-3.564253899,-3.425771818,-3.740291085,-4.222176709,-4.097758708,-5.197798626
1956,89cbc391,2250,28647,10,160,-4.537190605,-3.56608197,-3.427757354,-3.755519472,-4.234119,-4.102327262,-5.201231619
1957,89cbc391,2500,31362,10,160,-4.539017155,-3.567738714,-3.429540998,-3.769198336,-4.245113972,-4.106436414,-5.204392875
1958,89cbfdf9,25,1809.5,10,50.33333333,-3.809169238,-3.785323441,-3.58937247,-3.877096862,-3.826539664,-3.491641489,-3.40249949
1959,89cbfdf9,250,5067.5,10,50.33333333,-3.802554984,-3.760295853,-3.575064012,-4.251105604,-4.281649861,-3.454573842,-3.499469707
1960,89cbfdf9,500,8325.5,10,50.33333333,-3.802106297,-3.757028027,-3.573813146,-4.424541991,-4.419324937,-3.450802321,-3.492658278
1961,89cbfdf9,750,11583.5,10,50.33333333,-3.801954241,-3.755793765,-3.573376307,-4.532501741,-4.51234395,-3.449452573,-3.490031801
1962,89cbfdf9,1000,14841.5,10,50.33333333,-3.801877733,-3.755143722,-3.573153888,-4.611072019,-4.582683175,-3.448758359,-3.488633134
1963,89cbfdf9,1250,17828,10,160,-3.801831673,-3.75474224,-3.573019118,-4.672874348,-4.854229149,-3.448335353,-3.715381686
1964,89cbfdf9,1500,20543,10,160,-3.801800901,-3.754469573,-3.572928714,-4.723821206,-4.894933204,-3.448050579,-3.714202256
1965,89cbfdf9,1750,23258,10,160,-3.80177889,-3.754272278,-3.572863863,-4.767162018,-4.930661169,-3.447845789,-3.713334045
1966,89cbfdf9,2000,25973,10,160,-3.801762364,-3.754122888,-3.572815072,-4.804875474,-4.96249212,-3.447691433,-3.712667979
1967,89cbfdf9,2250,28688,10,160,-3.801749499,-3.754005841,-3.572777033,-4.838256303,-4.991190106,-3.447570921,-3.712140702
1968,89cbfdf9,2500,31403,10,160,-3.801739202,-3.753911659,-3.572746545,-4.868198166,-5.01731527,-3.447474223,-3.711712867
1969,89fbc220,25,1847.5,10,50.33333333,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.45550767,-2.479024792,-2.22104073
1970,89fbc220,250,5105.5,10,50.33333333,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.392318476,-2.468324748,-2.138179353
1971,89fbc220,500,8363.5,10,50.33333333,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.392318476,-2.468324748,-2.138179353
1972,89fbc220,750,11621.5,10,50.33333333,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.392318476,-2.468324748,-2.138179353
