,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
8685,e9b10766,10_medium_pruned,10,medium,pruned,interaction_blind,60,500,-4.607791591,-2.509409905,-2.264124922,-1.710306937,-1.755674186,-1.440762552,-1.501171972
8686,ecefd3a0,10_medium_pruned,10,medium,pruned,blocking_blind,60,500,-4.946496975,-2.880797304,-2.696756266,-2.729461224,-2.509648055,-2.180972346,-1.96444284
8687,eefbf52d,10_medium_pruned,10,medium,pruned,interaction_blind,60,500,-4.598811512,-2.560764291,-2.359449696,-1.979636207,-2.053358467,-1.932309361,-1.94591313
8692,17e120dd,6_hard_full,6,hard,full,interaction,80,500,-2.805443168,-2.405784286,-2.35397862,-2.194696673,-2.739878808,-2.595967923,-2.857658618
8693,18dac9ef,6_hard_full,6,hard,full,blocking_blind,80,500,-2.526502547,-3.150813606,-2.950951879,-2.977946495,-2.22572703,-2.924712575,-2.206725749
8694,20bfd7bd,6_hard_full,6,hard,full,interaction_blind,80,500,-1.971951011,-1.80580603,-1.760211744,-1.915408341,-2.043647812,-1.580037578,-2.051474688
8695,22dac859,6_hard_full,6,hard,full,blocking_blind,80,500,-3.890195224,-3.65169731,-3.726577128,-3.540765418,-3.75704564,-3.589040242,-3.438311924
8702,26dbf6e9,6_hard_full,6,hard,full,interaction,80,500,-2.5152781,-1.889926581,-1.730409123,-1.209502966,-1.293851317,-1.572988997,-1.367619597
8704,32ebf2e8,6_hard_full,6,hard,full,blocking_blind,80,500,-3.018813711,-2.159233665,-2.091664711,-2.424736301,-2.263971593,-2.094780722,-1.867454496
8707,38ebbf94,6_hard_full,6,hard,full,blocking_blind,80,500,-2.70674786,-2.012825208,-1.901055552,-2.505229571,-2.183367235,-2.095641112,-1.685149177
8711,3df11bae,6_hard_full,6,hard,full,blocking,80,500,-3.014689843,-2.225962096,-2.132833602,-1.878985857,-1.549177124,-1.884297135,-1.594863853
8714,44a4fa14,6_hard_full,6,hard,full,interaction_blind,80,500,-3.274037239,-2.864228032,-2.849159176,-2.354917199,-2.959555302,-2.10443472,-2.672803555
8726,5edbbf73,6_hard_full,6,hard,full,interaction,80,500,-2.980192479,-2.612957803,-2.547520011,-2.107032622,-2.576291289,-2.407671628,-2.827672302
8731,67eac875,6_hard_full,6,hard,full,blocking_blind,80,500,-3.800770322,-3.251211866,-3.359283421,-3.696452999,-3.534093231,-3.233699488,-3.156445137
8733,69bad0fe,6_hard_full,6,hard,full,interaction,80,500,-2.87327299,-2.116998922,-1.994765601,-1.825524165,-2.00106764,-2.166902209,-2.41530528
8734,6bf51f66,6_hard_full,6,hard,full,interaction_blind,80,500,-2.953484551,-2.735126909,-2.68558717,-2.408632246,-2.781353336,-2.174353984,-2.596701639
8736,70da8cfb,6_hard_full,6,hard,full,interaction_blind,80,500,-2.85175207,-2.2851585,-2.19836648,-2.023570146,-2.195691421,-1.573736053,-2.02886
8743,87b50908,6_hard_full,6,hard,full,interaction,80,500,-2.908186548,-2.294565998,-2.228920854,-1.785419949,-2.216289873,-2.112388803,-2.477338013
8749,8fc76287,6_hard_full,6,hard,full,blocking_blind,80,500,-3.193691253,-2.478343894,-2.431591863,-2.08787481,-1.924530352,-2.154750898,-1.854717589
8750,8fcbec83,6_hard_full,6,hard,full,density,80,500,-3.172321729,-3.762821769,-3.826971262,-4.299100613,-4.709575412,-3.845281278,-4.273380993
8753,91cfd7fb,6_hard_full,6,hard,full,interaction_blind,80,500,-2.705415465,-2.29587611,-2.146952675,-1.771380736,-1.847280246,-1.698963762,-1.7055762
8754,92b722f3,6_hard_full,6,hard,full,non-linear,80,500,-3.188669752,-2.769384471,-2.752221746,-2.79570412,-2.775411059,-2.85299505,-2.844633824
8755,94d6ef33,6_hard_full,6,hard,full,interaction_blind,80,500,-3.046537013,-2.607825323,-2.536946532,-2.281429025,-2.554355892,-2.098466367,-2.326859955
8758,9adbc2df,6_hard_full,6,hard,full,density,80,500,-2.485025069,-3.073114728,-3.006684915,-2.751094872,-3.352868154,-2.96962714,-3.203759067
8759,9dc50a3d,6_hard_full,6,hard,full,linear,80,500,-3.262156499,-3.157544365,-3.174362025,-3.58248619,-3.503660556,-3.788552885,-4.066967156
8761,a2f6ba1d,6_hard_full,6,hard,full,density,80,500,-1.830282628,-4.133502678,-3.969208713,-3.847468391,-3.486436903,-3.81313009,-3.46922112
8768,b0d518a1,6_hard_full,6,hard,full,blocking_blind,80,500,-3.347971057,-3.335677045,-3.295457745,-3.21582433,-3.426019174,-2.644819093,-2.621912252
8770,b7a4fe27,6_hard_full,6,hard,full,interaction,80,500,-3.530688579,-2.507385108,-2.489403358,-1.950050973,-1.967163599,-2.352376035,-2.47728726
8772,bae515f2,6_hard_full,6,hard,full,blocking,80,500,-2.38002011,-1.669046703,-1.51688928,-1.123591158,-1.096846895,-1.380853951,-1.327764673
8774,bcdfd2df,6_hard_full,6,hard,full,blocking,80,500,-3.765905263,-3.631398545,-3.675476462,-3.415172116,-3.24653259,-3.435315297,-3.260169203
8775,bed50a1d,6_hard_full,6,hard,full,blocking_blind,80,500,-2.971338332,-2.631554746,-2.46255726,-2.050840703,-1.691487902,-2.142369181,-1.686020827
8783,c7a67aab,6_hard_full,6,hard,full,interaction_blind,80,500,-3.102318239,-3.555644176,-3.588909378,-3.615891299,-3.801809985,-2.290792193,-2.461738312
8784,c8a4fa50,6_hard_full,6,hard,full,interaction_blind,80,500,-3.053954655,-3.145163111,-3.103217773,-3.117412409,-3.214727341,-2.677132965,-2.945028146
8787,cceac8ca,6_hard_full,6,hard,full,interaction_blind,80,500,-3.041820543,-2.814304978,-2.839608849,-2.843450283,-2.939740591,-2.330624294,-2.365223321
8792,dbe71b15,6_hard_full,6,hard,full,interaction_blind,80,500,-2.876652297,-2.963263583,-2.911020969,-3.010370211,-3.169740041,-1.828338624,-2.333439591
8793,dcc4f10e,6_hard_full,6,hard,full,interaction_blind,80,500,-2.576806101,-2.769474484,-2.76566764,-2.874002253,-3.156914975,-1.679507033,-2.081274111
8794,dfcbf407,6_hard_full,6,hard,full,blocking,80,500,-2.582347782,-2.168315262,-2.06630386,-2.372167936,-2.064198631,-2.246366662,-2.184513114
8795,dfe6bee3,6_hard_full,6,hard,full,non-linear,80,500,-2.718770456,-2.509920933,-2.481527248,-2.515379278,-2.589066224,-2.69540904,-2.642614683
8800,eec7360c,6_hard_full,6,hard,full,interaction_blind,80,500,-3.084889346,-2.814711213,-2.827457075,-2.677158205,-3.234599356,-2.113780062,-2.559185154
8801,efebc5bb,6_hard_full,6,hard,full,blocking,80,500,-3.888836919,-3.959622969,-3.958940152,-3.584300244,-3.544383762,-4.013402712,-3.659591505
8804,f1ebd0b7,6_hard_full,6,hard,full,interaction,80,500,-2.602689685,-2.456735773,-2.405141681,-1.87029787,-3.237469573,-1.882391974,-3.371146812
8806,f3dbeb7e,6_hard_full,6,hard,full,non-linear,80,500,-2.824117321,-2.573572999,-2.525931694,-3.021578669,-2.802345619,-3.022984161,-3.301875095
8808,f6fbf6b1,6_hard_full,6,hard,full,linear,80,500,-3.873763053,-3.537644849,-3.644196149,-3.823978351,-3.689434224,-3.984999335,-4.059144441
8811,fac10d6e,6_hard_full,6,hard,full,linear,80,500,-3.148384493,-3.022589588,-3.088693312,-4.180741377,-4.279062847,-3.21834785,-3.580800512
8820,16d516ad,6_hard_pruned,6,hard,pruned,blocking,80,500,-3.170364884,-2.059876573,-2.00571961,-1.564336366,-1.137906349,-2.243298629,-1.755156093
8821,1dac01e7,6_hard_pruned,6,hard,pruned,blocking,80,500,-3.009098882,-1.925765772,-1.767895404,-1.794705479,-1.287732973,-1.692153554,-1.313547834
8823,25cfdeaf,6_hard_pruned,6,hard,pruned,non-linear,80,500,-2.578024552,-1.976126669,-1.928896525,-2.369226532,-2.486475565,-2.008599386,-2.174689037
8826,2afbbf79,6_hard_pruned,6,hard,pruned,blocking,80,500,-3.014917977,-2.665557613,-2.634435997,-2.754175314,-2.495760028,-2.540357116,-2.631638463
8830,2ff50f64,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.640531992,-2.23801875,-2.137273196,-2.298905117,-2.542259574,-1.843349599,-2.045075018
8832,30e4feac,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-3.109990433,-3.618328341,-3.70638459,-4.624825014,-4.423064486,-3.058384134,-3.390976282
8841,49c72e9b,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-1.913019295,-2.075362698,-2.02836235,-1.637104638,-2.614101629,-1.37355815,-1.895628572
8842,4bca7fc9,6_hard_pruned,6,hard,pruned,blocking,80,500,-2.837375022,-2.986578151,-2.888950458,-2.973975931,-2.262676252,-3.351387772,-3.173669832
8852,5adff9a5,6_hard_pruned,6,hard,pruned,density,80,500,-2.523179272,-2.851861315,-2.731555344,-2.616518368,-2.79983256,-2.526714339,-2.71853142
8853,5dbfe29c,6_hard_pruned,6,hard,pruned,interaction,80,500,-2.446626121,-1.801860212,-1.704609088,-1.595229884,-1.83620529,-1.753103151,-1.840916389
8857,65afea1f,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-3.874254161,-3.820406785,-3.922572926,-4.512988119,-4.696565669,-3.263625076,-3.742967401
8863,6bb10472,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-2.33584634,-1.507110661,-1.335420349,-0.963393367,-0.76955957,-0.935860901,-0.759285428
8865,6dd103e2,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.770398515,-2.282262946,-2.258021778,-2.889854829,-2.799611215,-2.253647609,-2.43443389
8867,74e11ee8,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.900500739,-2.093421355,-0.865602412
8869,7dd704e0,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.478828234,-1.895039004,-1.805561633,-1.744390683,-1.912474018,-1.605198561,-1.895503138
8872,81c11c9f,6_hard_pruned,6,hard,pruned,interaction,80,500,-2.400317499,-1.260859863,-1.164510623,-1.062898715,-1.145127248,-1.102996046,-1.164179214
8877,92a74a76,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.537403463,-2.374186952,-2.306731207,-2.390466685,-2.519276355,-1.816811564,-1.84336178
8882,a0f4f1bf,6_hard_pruned,6,hard,pruned,density,80,500,-3.438887765,-3.509197829,-3.538841353,-3.868373613,-3.585912928,-3.518771256,-3.491657517
8884,a2ebe618,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.961871607,-2.753709764,-2.758471319,-2.03327264,-2.777196596,-1.735548341,-2.471500958
8887,aafbd6ab,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.820438749,-2.363639036,-2.309624376,-2.285694306,-2.357354486,-2.236775927,-2.568007564
8889,b0e1157c,6_hard_pruned,6,hard,pruned,interaction,80,500,-2.377742878,-1.874591319,-1.781176671,-1.602337227,-1.976699341,-2.111151627,-2.332271176
8893,b9e512db,6_hard_pruned,6,hard,pruned,blocking,80,500,-2.705694638,-1.497737903,-1.416486639,-1.776216743,-1.355733187,-1.921226805,-2.14673533
8900,c7fffe38,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.71761033,-2.666825602,-2.617924748,-2.766624392,-2.703987645,-2.108044501,-2.121237802
8907,d4fac87b,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-3.075536148,-3.907396037,-3.945590463,-3.89230798,-4.342827667,-2.473968237,-2.622968043
8910,daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,80,500,-2.223702784,-2.260706306,-2.246810927,-2.522562194,-3.047084128,-1.984134871,-2.408619786
8913,e0a737b6,6_hard_pruned,6,hard,pruned,density,80,500,-3.414200311,-4.466303962,-4.496169836,-4.332010845,-4.574771059,-3.551361337,-3.648508193
8915,e1e500d7,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-2.33584634,-1.507110661,-1.335420349,-0.963393367,-0.76955957,-0.935860901,-0.759285428
8920,e9dbbf8a,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-2.704118751,-3.01947031,-2.958790607,-3.099869723,-3.01114792,-2.046638915,-1.903060758
8922,eba732b3,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.900500739,-2.093421355,-0.865602412
8928,f8bbc519,6_hard_pruned,6,hard,pruned,density,80,500,-2.577688383,-3.17805383,-3.234749174,-3.515137787,-4.949314592,-3.62062117,-5.180162266
8929,fcaffad4,6_hard_pruned,6,hard,pruned,blocking_blind,80,500,-3.746676512,-3.609305529,-3.684413372,-3.795840928,-3.774549871,-3.589111122,-3.426840485
8930,fdaa7ebb,6_hard_pruned,6,hard,pruned,density,80,500,-2.787208691,-3.588598887,-3.574353865,-4.412415468,-4.249458292,-3.013657863,-3.118830507
8934,13f4ff5a,10_hard_full,10,hard,full,blocking_blind,80,500,-3.865876986,-3.57340582,-3.347869504,-2.938856652,-2.795611958,-2.488563766,-2.473568256
8935,1cdbeb89,10_hard_full,10,hard,full,interaction,80,500,-3.020424886,-3.589059119,-3.323601453,-2.565173188,-3.395896852,-2.703950654,-3.653249309
8936,1df6940e,10_hard_full,10,hard,full,blocking_blind,80,500,-3.321151648,-2.123788221,-1.845192757,-1.186976426,-0.910483356,-1.143928045,-0.885079797
8937,1ff4f828,10_hard_full,10,hard,full,interaction_blind,80,500,-3.502036142,-3.292532486,-3.032947404,-2.789898359,-3.052909332,-2.539512745,-2.805276651
8938,21abc061,10_hard_full,10,hard,full,blocking,80,500,-3.727600801,-3.517434298,-3.403050199,-3.149484641,-2.874342813,-3.101051083,-2.980929111
8939,23dbc11c,10_hard_full,10,hard,full,blocking_blind,80,500,-4.183505106,-4.729555095,-4.75411793,-5.018898639,-5.000033925,-3.9844181,-3.944582074
8940,26dbf473,10_hard_full,10,hard,full,interaction,80,500,-3.020424886,-3.589059119,-3.323601453,-2.565173188,-3.395896852,-2.703950654,-3.653249309
8941,28e67c08,10_hard_full,10,hard,full,blocking_blind,80,500,-3.258972116,-2.123374948,-1.844963933,-1.181536866,-0.891064435,-1.137475467,-0.864290569
8942,2fb4f99a,10_hard_full,10,hard,full,blocking_blind,80,500,-3.296654267,-2.13897391,-1.848858074,-1.356650569,-0.842181543,-1.302291813,-0.812746676
8943,34b12db9,10_hard_full,10,hard,full,blocking_blind,80,500,-4.066098851,-3.757702195,-3.629028428,-3.455202377,-3.327282293,-2.822457388,-2.81771634
8944,65f68460,10_hard_full,10,hard,full,blocking_blind,80,500,-3.325671259,-2.98801806,-2.689355778,-2.011399057,-1.619057009,-1.95706955,-1.586994395
8945,75ffd9e8,10_hard_full,10,hard,full,interaction_blind,80,500,-3.932678702,-4.095871345,-3.962334224,-4.136807559,-3.750886045,-2.970051318,-3.0022837
8946,7cf6845b,10_hard_full,10,hard,full,interaction_blind,80,500,-3.902077525,-3.877955298,-3.728205658,-3.780007872,-3.987024548,-3.122558453,-3.252386863
8947,84dbf4f9,10_hard_full,10,hard,full,blocking_blind,80,500,-3.510243467,-2.964507858,-2.694373022,-2.386670021,-2.044348057,-1.781069047,-1.72962373
8948,87cfed83,10_hard_full,10,hard,full,blocking_blind,80,500,-3.243568437,-3.767750908,-3.228626787,-2.146308259,-1.099381911,-2.018607509,-1.027488627
8949,8bc69c49,10_hard_full,10,hard,full,interaction_blind,80,500,-3.644695487,-3.449798039,-3.289724375,-3.240223873,-3.270359171,-2.689122262,-2.747204041
8950,92e6f512,10_hard_full,10,hard,full,blocking_blind,80,500,-3.321151648,-2.123788221,-1.845192757,-1.186976426,-0.910483356,-1.143928045,-0.885079797
8951,98d105c1,10_hard_full,10,hard,full,blocking_blind,80,500,-3.235493596,-2.7010747,-2.415299095,-1.540846289,-1.587391686,-1.545692964,-1.54061471
8952,9befd8ad,10_hard_full,10,hard,full,interaction,80,500,-3.368470048,-2.911673819,-2.589218165,-1.9230971,-1.94856736,-2.258209117,-2.303671995
8953,a3eacaa9,10_hard_full,10,hard,full,blocking_blind,80,500,-4.12463191,-3.400724064,-3.234248336,-2.830137061,-2.736985973,-2.609909223,-2.49439569
8954,a4f74985,10_hard_full,10,hard,full,interaction_blind,80,500,-3.699695199,-3.167487368,-2.97121007,-3.175758422,-3.104533048,-2.91820022,-3.09723216
8955,abc728e1,10_hard_full,10,hard,full,blocking_blind,80,500,-3.497480428,-2.189675485,-1.919105058,-1.318627898,-1.023093562,-1.263525428,-0.995127023
8956,aceaccbc,10_hard_full,10,hard,full,interaction_blind,80,500,-3.520567906,-3.403393539,-3.159417049,-2.266285733,-2.505909543,-2.216684661,-2.386104811
8957,add50f98,10_hard_full,10,hard,full,interaction_blind,80,500,-4.2593633,-4.156638059,-4.084454351,-3.268782549,-3.651263532,-2.993178483,-3.379343983
8958,b1ebd3b5,10_hard_full,10,hard,full,blocking,80,500,-3.221165398,-3.885724852,-3.378404612,-2.786778542,-1.709769431,-2.707274102,-1.71745622
8959,b5b6dcbc,10_hard_full,10,hard,full,non-linear,80,500,-4.002865917,-3.987835641,-3.847555518,-3.927374262,-4.006009336,-4.082025343,-4.468815685
8960,d2ac158a,10_hard_full,10,hard,full,interaction_blind,80,500,-3.261628895,-2.643446191,-2.410750673,-2.261574353,-2.175614138,-1.581376535,-1.686140741
8961,edf12206,10_hard_full,10,hard,full,interaction_blind,80,500,-4.069163522,-3.981171973,-3.861545283,-3.393714457,-3.542844855,-2.547498238,-2.74500429
8962,f0ebc21e,10_hard_full,10,hard,full,interaction_blind,80,500,-3.961904009,-3.940582089,-3.832177583,-3.66295519,-3.80426119,-2.421314361,-2.589263821
8963,f6fbf7bf,10_hard_full,10,hard,full,blocking_blind,80,500,-4.118171235,-4.277500687,-4.217896222,-4.384775423,-4.202802446,-3.101817948,-2.925030019
8964,f7ebbfe9,10_hard_full,10,hard,full,blocking_blind,80,500,-4.314276885,-4.496558503,-4.458429495,-4.397315272,-4.310869823,-4.030009762,-4.011118792
8965,13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.241954366,-3.547882552,-3.267936883,-2.632631367,-3.042629063,-1.531486081,-2.104536363
8966,13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-4.372799683,-3.885065274,-3.839579504,-2.957440697,-3.11095618,-2.597553768,-2.72845347
8967,16f6e58d,10_hard_pruned,10,hard,pruned,blocking,80,500,-3.661721349,-3.066436033,-2.852592059,-2.579754858,-2.128213581,-2.562162078,-2.189383929
8968,18a695e2,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.355588746,-4.189224824,-4.073535498,-4.115046025,-4.307841165,-3.003452954,-3.292040171
8969,1bd72c42,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.006509672,-3.428980244,-3.175209617,-2.787130053,-2.413692505,-2.723100572,-2.382985647
8970,28d4fefb,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.499634389,-3.458857041,-3.24742666,-2.903397076,-2.97698068,-2.35673096,-2.388753901
8971,31f6a576,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.63359409,-3.53206371,-3.38752675,-3.2890895,-3.264263271,-2.848816377,-2.76731269
8972,32fad07f,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-2.943961926,-2.655338687,-2.46090361,-1.91216155,-1.766032506,-1.881535931,-1.749302573
8973,41bad9a2,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.411666202,-3.421217365,-3.20038848,-2.98081808,-2.886613503,-2.82268943,-3.129465701
8974,4bfffc8c,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-4.375245217,-5.217554504,-5.413193852,-5.482941265,-5.473911501,-3.812671328,-4.00275229
8975,50f6b001,10_hard_pruned,10,hard,pruned,blocking,80,500,-4.146875314,-4.240718276,-4.119287548,-4.229401726,-3.704279216,-3.798965186,-3.785623464
8976,5bc4f225,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-2.984360707,-2.19206905,-1.911011188,-1.216000222,-1.001083307,-1.178244042,-0.977811145
8977,77ba7edc,10_hard_pruned,10,hard,pruned,density,80,500,-3.803442142,-4.0212681,-3.996703987,-4.227875552,-4.407715488,-4.201799038,-4.312480522
8978,7dea8d37,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.628959034,-3.052847556,-2.840380013,-2.581125993,-2.204221503,-2.361404426,-2.193792892
8979,7ef11f8d,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.77444317,-3.641899339,-3.501857042,-3.706478999,-3.606954937,-3.447521341,-3.536906334
8980,8aa6d830,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.398419587,-2.721842452,-2.458990279,-2.00737988,-1.836777828,-1.841742864,-1.684946962
8981,8ea50714,10_hard_pruned,10,hard,pruned,blocking,80,500,-3.606567087,-3.053454271,-2.833162695,-2.61786503,-2.221102769,-3.123835144,-2.931395149
8982,98c10b8a,10_hard_pruned,10,hard,pruned,blocking,80,500,-3.409677637,-2.546629732,-2.297045485,-2.138446269,-1.93414139,-2.24412239,-2.267591598
8983,acdac85f,10_hard_pruned,10,hard,pruned,blocking,80,500,-3.514894395,-3.384828519,-3.170395365,-3.472611823,-3.042482861,-3.313485484,-3.532605917
8984,b8bac8b7,10_hard_pruned,10,hard,pruned,interaction_blind,80,500,-3.498255659,-3.624187888,-3.439522807,-3.66015773,-3.979050171,-2.652108156,-2.839539236
8985,bacbc468,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.400148527,-2.173823982,-1.810499486,-0.822236738,-0.508771632,-0.775665636,-0.482156595
8986,bcf51783,10_hard_pruned,10,hard,pruned,blocking_blind,80,500,-3.738702351,-2.578840671,-2.36143999,-1.951034988,-1.974963742,-1.557807952,-1.542216215
8987,c2cbff2e,10_hard_pruned,10,hard,pruned,density,80,500,-2.147745085,-4.529537147,-4.260788984,-3.91319516,-3.50159836,-3.845825576,-3.462385192
