possible_moves,board_name,time_rel,move_ranking,solved,top_score,userid,prev_action,score_move,player,time_between,position,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition,second_score
67,logs/10_easy_full_dec19,504638,60,wrong,0,6ac7311a,click,-0.9914921037448511,2,1.331,4_4,1512321912020,1512321910689,68,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,505050,0,wrong,8.285849132552428,6ac7311a,click,8.285849132552428,1,0.412,5_4,1512321912432,1512321912020,69,False,3,"10,easy,full",3.71832482993197
65,logs/10_easy_full_dec19,508594,64,wrong,0,6ac7311a,click,-50010.14923043381,2,3.544,6_5,1512321915976,1512321912432,70,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,537630,12,wrong,3.71832482993197,6ac7311a,click,0.8620578231292518,1,29.036,4_8,1512321945012,1512321915976,71,False,5,"10,easy,full",2.379424603174604
68,logs/10_easy_full_dec19,55251,1,wrong,3.71832482993197,6cc4f8b6,,2.8742205047699514,1,55.135,6_5,1511193182680,1511193127545,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,74481,64,wrong,0,6cc4f8b6,click,-1.8689037656482714,2,19.23,9_4,1511193201910,1511193182680,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,78689,0,wrong,50008.43964190116,6cc4f8b6,click,50008.43964190116,1,4.208,5_4,1511193206118,1511193201910,3,False,3,"10,easy,full",3.71832482993197
65,logs/10_easy_full_dec19,83879,63,wrong,0,6cc4f8b6,click,-5004.529751363355,2,5.19,8_7,1511193211308,1511193206118,4,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,86545,0,wrong,5126.547509794012,6cc4f8b6,click,5126.547509794012,1,2.666,3_2,1511193213974,1511193211308,5,False,5,"10,easy,full",3.71832482993197
63,logs/10_easy_full_dec19,95850,0,wrong,0,6cc4f8b6,click,0,2,9.305,2_1,1511193223279,1511193213974,6,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,98517,10,wrong,3.71832482993197,6cc4f8b6,click,1.1713945578231295,1,2.667,7_5,1511193225946,1511193223279,7,False,7,"10,easy,full",2.5296385970561794
68,logs/10_easy_full_dec19,114590,16,wrong,3.71832482993197,6cc4f8b6,reset,0.6048081954675363,1,5.775,3_2,1511193242019,1511193236244,8,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,119591,56,wrong,0,6cc4f8b6,click,-0.9914921037448511,2,5.001,4_4,1511193247020,1511193242019,9,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,120758,0,wrong,14.59337747722363,6cc4f8b6,click,14.59337747722363,1,1.167,5_4,1511193248187,1511193247020,10,False,3,"10,easy,full",4.924107126085153
65,logs/10_easy_full_dec19,127808,63,wrong,0,6cc4f8b6,click,-5020.27763516426,2,7.05,6_5,1511193255237,1511193248187,11,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,129648,8,wrong,3.71832482993197,6cc4f8b6,click,1.2291666666666667,1,1.84,2_1,1511193257077,1511193255237,12,False,5,"10,easy,full",2.379424603174604
63,logs/10_easy_full_dec19,133214,0,wrong,0,6cc4f8b6,click,0,2,3.566,1_0,1511193260643,1511193257077,13,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,163326,0,wrong,3.71832482993197,6cc4f8b6,reset,3.71832482993197,1,24.278,4_9,1511193290755,1511193266477,14,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,168874,66,wrong,0,6cc4f8b6,click,-5001.475694444444,2,5.548,0_5,1511193296303,1511193290755,15,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,184132,10,wrong,3.71832482993197,6cc4f8b6,reset,0.9914921037448511,1,7.349,4_4,1511193311561,1511193304212,16,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,191330,35,wrong,0,6cc4f8b6,click,-0.3497704081632651,2,7.198,4_2,1511193318759,1511193311561,17,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,194246,2,wrong,3.71832482993197,6cc4f8b6,click,2.695804971890133,1,2.916,5_4,1511193321675,1511193318759,18,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,201111,64,wrong,0,6cc4f8b6,click,-50010.14923043381,2,6.865,6_5,1511193328540,1511193321675,19,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,202874,22,wrong,3.71832482993197,6cc4f8b6,click,0.34859410430839,1,1.763,3_2,1511193330303,1511193328540,20,False,5,"10,easy,full",1.8318910591850155
68,logs/10_easy_full_dec19,215901,1,wrong,3.71832482993197,6cc4f8b6,reset,2.8742205047699514,1,7.287,6_5,1511193343330,1511193336043,21,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,217507,66,wrong,0,6cc4f8b6,click,-50008.58005006444,2,1.606,5_4,1511193344936,1511193343330,22,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,220427,32,wrong,7.291353214855962,6cc4f8b6,click,0.18055555555555555,1,2.92,3_2,1511193347856,1511193344936,23,False,3,"10,easy,full",3.71832482993197
68,logs/10_easy_full_dec19,228084,35,wrong,3.71832482993197,6cc4f8b6,reset,0.03125,1,5.292,1_3,1511193355513,1511193350221,24,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,231407,58,wrong,0,6cc4f8b6,click,-0.9914921037448511,2,3.323,4_4,1511193358836,1511193355513,25,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,244422,23,wrong,3.71832482993197,6cc4f8b6,reset,0.38888888888888895,1,8.897,2_9,1511193371851,1511193362954,26,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,246849,58,wrong,0,6cc4f8b6,click,-0.9914921037448511,2,2.427,4_4,1511193374278,1511193371851,27,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,248242,18,wrong,17.26738969059024,6cc4f8b6,click,0.530745934468462,1,1.393,4_7,1511193375671,1511193374278,28,False,3,"10,easy,full",9.805555555555555
65,logs/10_easy_full_dec19,256108,63,wrong,0,6cc4f8b6,click,-7.868976975405545,2,7.866,5_4,1511193383537,1511193375671,29,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,261939,23,wrong,3.71832482993197,6cc4f8b6,reset,0.38888888888888895,1,2.721,2_9,1511193389368,1511193386647,30,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,263239,58,wrong,0,6cc4f8b6,click,-0.9914921037448511,2,1.3,4_4,1511193390668,1511193389368,31,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,267404,2,wrong,17.26738969059024,6cc4f8b6,click,7.868976975405545,1,4.165,5_4,1511193394833,1511193390668,32,False,3,"10,easy,full",9.805555555555555
65,logs/10_easy_full_dec19,272336,60,wrong,0,6cc4f8b6,click,-1.7546683673469385,2,4.932,5_5,1511193399765,1511193394833,33,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,273529,22,wrong,50019.10395359525,6cc4f8b6,click,0.530745934468462,1,1.193,4_7,1511193400958,1511193399765,34,False,5,"10,easy,full",17.26738969059024
68,logs/10_easy_full_dec19,284206,9,wrong,3.71832482993197,6cc4f8b6,reset,1.0868055555555556,1,5.212,0_5,1511193411635,1511193406423,35,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,289037,59,wrong,0,6cc4f8b6,click,-0.9914921037448511,2,4.831,4_4,1511193416466,1511193411635,36,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,290334,0,wrong,5007.710519503945,6cc4f8b6,click,5007.710519503945,1,1.297,4_9,1511193417763,1511193416466,37,False,3,"10,easy,full",7.868976975405545
68,logs/10_easy_full_dec19,304416,2,wrong,3.71832482993197,6cc4f8b6,reset,2.394297739805978,1,11.163,5_4,1511193431845,1511193420682,38,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,306366,47,wrong,0,6cc4f8b6,click,-0.3709467120181406,2,1.95,4_4,1511193433795,1511193431845,39,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,307410,0,wrong,50010.14923043381,6cc4f8b6,click,50010.14923043381,1,1.044,6_5,1511193434839,1511193433795,40,False,3,"10,easy,full",5.865795529257069
65,logs/10_easy_full_dec19,314047,39,wrong,0,6cc4f8b6,click,-0.6489009311811509,2,6.637,4_7,1511193441476,1511193434839,41,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,324202,2,wrong,5126.547509794012,6cc4f8b6,click,5.806502267573697,1,10.155,4_8,1511193451631,1511193441476,42,False,5,"10,easy,full",5004.395833333333
63,logs/10_easy_full_dec19,326574,61,wrong,0,6cc4f8b6,click,-5004.395833333333,2,2.372,8_7,1511193454003,1511193451631,43,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,328086,0,wrong,5126.547509794012,6cc4f8b6,click,5126.547509794012,1,1.512,3_2,1511193455515,1511193454003,44,False,7,"10,easy,full",9.75
68,logs/10_easy_full_dec19,86973,1,wrong,3.71832482993197,6cd50fc7,,2.8742205047699514,1,86.93,6_5,1511198956631,1511198869701,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,91181,66,wrong,0,6cd50fc7,click,-50008.58005006444,2,4.208,5_4,1511198960839,1511198956631,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,92803,0,wrong,7.291353214855962,6cd50fc7,click,7.291353214855962,1,1.622,4_4,1511198962461,1511198960839,3,False,3,"10,easy,full",3.71832482993197
68,logs/10_easy_full_dec19,98970,10,wrong,3.71832482993197,6cd50fc7,reset,0.9914921037448511,1,0.815,4_4,1511198968628,1511198967813,4,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,112733,64,wrong,0,6cd50fc7,click,-1.8689037656482714,2,13.763,9_4,1511198982391,1511198968628,5,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,114886,37,wrong,3.71832482993197,6cd50fc7,click,0,1,2.153,9_3,1511198984544,1511198982391,6,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,127117,51,wrong,0,6cd50fc7,click,-0.7899007936507938,2,12.231,8_5,1511198996775,1511198984544,7,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,128029,5,wrong,2.9303429705215405,6cd50fc7,click,1.5619586167800459,1,0.912,7_5,1511198997687,1511198996775,8,False,5,"10,easy,full",2.9228316158810626
63,logs/10_easy_full_dec19,131079,61,wrong,0,6cd50fc7,click,-3.08885415408767,2,3.05,7_4,1511199000737,1511198997687,9,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,134662,12,wrong,2.9303429705215405,6cd50fc7,click,0.721809094446457,1,3.583,7_3,1511199004320,1511199000737,10,False,7,"10,easy,full",2.3418497162178475
61,logs/10_easy_full_dec19,136356,42,wrong,0,6cd50fc7,click,-0.432698882314267,2,1.694,8_3,1511199006014,1511199004320,11,False,8,"10,easy,full",0
60,logs/10_easy_full_dec19,137662,12,wrong,2.9303429705215405,6cd50fc7,click,0.5976903789129064,1,1.306,6_3,1511199007320,1511199006014,12,False,9,"10,easy,full",2.642966026647344
59,logs/10_easy_full_dec19,139247,48,wrong,0,6cd50fc7,click,-0.7240313166686795,2,1.585,5_3,1511199008905,1511199007320,13,False,10,"10,easy,full",0
68,logs/10_easy_full_dec19,152564,9,wrong,3.71832482993197,6cd50fc7,reset,1.0868055555555556,1,9.577,0_5,1511199022222,1511199012645,14,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,154332,0,wrong,0,6cd50fc7,click,0,2,1.768,4_9,1511199023990,1511199022222,15,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,169460,10,wrong,3.71832482993197,6cd50fc7,reset,0.9914921037448511,1,3.617,4_4,1511199039118,1511199035501,16,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,175869,44,wrong,0,6cd50fc7,click,-0.5555196467147017,2,6.409,6_2,1511199045527,1511199039118,17,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,178484,14,wrong,3.71832482993197,6cd50fc7,click,0.6677267573696147,1,2.615,5_3,1511199048142,1511199045527,18,False,3,"10,easy,full",2.695804971890133
65,logs/10_easy_full_dec19,180914,44,wrong,0,6cd50fc7,click,-0.6427728132673187,2,2.43,5_2,1511199050572,1511199048142,19,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,182109,27,wrong,3.71832482993197,6cd50fc7,click,0.19791666666666666,1,1.195,5_1,1511199051767,1511199050572,20,False,5,"10,easy,full",2.2963052637228443
68,logs/10_easy_full_dec19,207948,3,wrong,3.71832482993197,6cd50fc7,reset,1.6666666666666667,1,13.199,1_9,1511199077606,1511199064407,21,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,213341,66,wrong,0,6cd50fc7,click,-5000.0,2,5.393,1_8,1511199082999,1511199077606,22,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,218444,7,wrong,12.24697018945645,6cd50fc7,click,1.0868055555555556,1,5.103,0_5,1511199088102,1511199082999,23,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,219460,0,wrong,0,6cd50fc7,click,0,2,1.016,4_9,1511199089118,1511199088102,24,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,226383,26,wrong,2.8742205047699514,6cd50fc7,click,0.18055555555555555,1,6.923,0_3,1511199096041,1511199089118,25,False,5,"10,easy,full",2.394297739805978
63,logs/10_easy_full_dec19,227484,0,wrong,0,6cd50fc7,click,0,2,1.101,0_2,1511199097142,1511199096041,26,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,228877,30,wrong,2.8742205047699514,6cd50fc7,click,0.03125,1,1.393,1_3,1511199098535,1511199097142,27,False,7,"10,easy,full",2.394297739805978
61,logs/10_easy_full_dec19,231301,32,wrong,0,6cd50fc7,click,-0.19416666666666665,2,2.424,2_2,1511199100959,1511199098535,28,False,8,"10,easy,full",0
68,logs/10_easy_full_dec19,237963,9,wrong,3.71832482993197,6cd50fc7,reset,1.0868055555555556,1,3.55,0_5,1511199107621,1511199104071,29,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,240203,0,wrong,0,6cd50fc7,click,0,2,2.24,4_9,1511199109861,1511199107621,30,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,252404,34,wrong,2.8742205047699514,6cd50fc7,click,0,1,12.201,0_9,1511199122062,1511199109861,31,False,3,"10,easy,full",2.394297739805978
68,logs/10_easy_full_dec19,262355,3,wrong,3.71832482993197,6cd50fc7,reset,1.6666666666666667,1,1.858,1_9,1511199132013,1511199130155,32,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,264540,66,wrong,0,6cd50fc7,click,-5000.0,2,2.185,1_8,1511199134198,1511199132013,33,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,267996,0,wrong,12.24697018945645,6cd50fc7,click,12.24697018945645,1,3.456,4_9,1511199137654,1511199134198,34,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,270233,63,wrong,0,6cd50fc7,click,-5001.475694444444,2,2.237,0_5,1511199139891,1511199137654,35,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,274315,0,wrong,50000.5,6cd50fc7,click,50000.5,1,4.082,2_9,1511199143973,1511199139891,36,False,5,"10,easy,full",6.044847408391365
68,logs/10_easy_full_dec19,282763,3,wrong,3.71832482993197,6cd50fc7,reset,1.6666666666666667,1,1.41,1_9,1511199152421,1511199151011,37,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,283733,66,wrong,0,6cd50fc7,click,-5000.0,2,0.97,1_8,1511199153391,1511199152421,38,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,292979,0,wrong,12.24697018945645,6cd50fc7,click,12.24697018945645,1,9.246,4_9,1511199162637,1511199153391,39,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,294732,63,wrong,0,6cd50fc7,click,-5001.475694444444,2,1.753,0_5,1511199164390,1511199162637,40,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,295779,0,wrong,50000.5,6cd50fc7,click,50000.5,1,1.047,2_9,1511199165437,1511199164390,41,False,5,"10,easy,full",6.044847408391365
68,logs/10_easy_full_dec19,62820,0,validatedCorrect,3.71832482993197,6dfbeafe,,3.71832482993197,1,62.8,4_9,1513614259326,1513614196526,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,64883,66,validatedCorrect,0,6dfbeafe,click,-5001.475694444444,2,2.063,0_5,1513614261389,1513614259326,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,71500,14,validatedCorrect,9.805555555555555,6dfbeafe,click,0.7370578231292518,1,6.617,4_8,1513614268006,1513614261389,3,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,78637,64,validatedCorrect,0,6dfbeafe,click,-9.75,2,7.137,1_8,1513614275143,1513614268006,4,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,84340,9,validatedCorrect,3.71832482993197,6dfbeafe,reset,1.0868055555555556,1,1.616,0_5,1513614280846,1513614279230,5,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,85747,0,validatedCorrect,0,6dfbeafe,click,0,2,1.407,4_9,1513614282253,1513614280846,6,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,88084,2,validatedCorrect,2.8742205047699514,6dfbeafe,click,1.6111111111111112,1,2.337,1_8,1513614284590,1513614282253,7,False,3,"10,easy,full",2.394297739805978
65,logs/10_easy_full_dec19,94788,0,validatedCorrect,0,6dfbeafe,click,0,2,6.704,1_9,1513614291294,1513614284590,8,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,99339,15,validatedCorrect,2.8742205047699514,6dfbeafe,click,0.48611111111111116,1,4.551,2_8,1513614295845,1513614291294,9,False,5,"10,easy,full",2.394297739805978
63,logs/10_easy_full_dec19,102076,43,validatedCorrect,0,6dfbeafe,click,-0.44487835272175935,2,2.737,4_7,1513614298582,1513614295845,10,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,104747,0,validatedCorrect,50005.625,6dfbeafe,click,50005.625,1,2.671,4_8,1513614301253,1513614298582,11,False,7,"10,easy,full",2.394297739805978
61,logs/10_easy_full_dec19,106611,59,validatedCorrect,0,6dfbeafe,click,-5000.0,2,1.864,0_8,1513614303117,1513614301253,12,False,8,"10,easy,full",0
68,logs/10_easy_full_dec19,121116,9,wrong,3.71832482993197,70bffd4d,,1.0868055555555556,1,121.075,0_5,1511915295162,1511915174087,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,122143,0,wrong,0,70bffd4d,click,0,2,1.027,4_9,1511915296189,1511915295162,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,163172,2,wrong,2.8742205047699514,70bffd4d,click,1.6111111111111112,1,41.029,1_8,1511915337218,1511915296189,3,False,3,"10,easy,full",2.394297739805978
65,logs/10_easy_full_dec19,164489,0,wrong,0,70bffd4d,click,0,2,1.317,1_9,1511915338535,1511915337218,4,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,196344,15,wrong,2.8742205047699514,70bffd4d,click,0.48611111111111116,1,31.855,2_8,1511915370390,1511915338535,5,False,5,"10,easy,full",2.394297739805978
63,logs/10_easy_full_dec19,200121,62,wrong,0,70bffd4d,click,-50000.680555555555,2,3.777,4_8,1511915374167,1511915370390,6,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,208371,24,wrong,3.71832482993197,70bffd4d,reset,0.37081632653061225,1,1.105,5_7,1511915382417,1511915381312,7,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,235405,7,wrong,3.71832482993197,70bffd4d,reset,1.1838324343544122,1,25.611,8_7,1511915409451,1511915383840,8,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,241105,0,wrong,0,70bffd4d,click,0,2,5.7,6_5,1511915415151,1511915409451,9,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,248774,4,wrong,3.71832482993197,70bffd4d,click,1.3029138321995468,1,7.669,7_5,1511915422820,1511915415151,10,False,3,"10,easy,full",3.124329170524225
65,logs/10_easy_full_dec19,253459,63,wrong,0,70bffd4d,click,-2.2372323692790723,2,4.685,6_4,1511915427505,1511915422820,11,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,266400,5,wrong,3.71832482993197,70bffd4d,click,1.8461210233600345,1,12.941,7_4,1511915440446,1511915427505,12,False,5,"10,easy,full",2.992809896147808
63,logs/10_easy_full_dec19,267061,56,wrong,0,70bffd4d,click,-1.7986002428584849,2,0.661,9_4,1511915441107,1511915440446,13,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,287717,15,wrong,3.71832482993197,70bffd4d,reset,0.6989767573696147,1,19.067,5_3,1511915461763,1511915442696,14,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,301380,64,wrong,0,70bffd4d,click,-1.8689037656482714,2,13.663,9_4,1511915475426,1511915461763,15,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,309086,38,wrong,5.732281494451826,70bffd4d,click,0,1,7.706,9_3,1511915483132,1511915475426,16,False,3,"10,easy,full",3.71832482993197
65,logs/10_easy_full_dec19,312948,63,wrong,0,70bffd4d,click,-5.222009637188209,2,3.862,9_8,1511915486994,1511915483132,17,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,316065,37,wrong,3.71832482993197,70bffd4d,reset,0,1,1.49,9_4,1511915490111,1511915488621,18,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,325296,41,wrong,0,70bffd4d,click,-0.2220096371882086,2,9.231,9_8,1511915499342,1511915490111,19,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,326347,41,wrong,3.71832482993197,70bffd4d,click,0,1,1.051,9_9,1511915500393,1511915499342,20,False,3,"10,easy,full",2.831624149659861
65,logs/10_easy_full_dec19,334265,0,wrong,0,70bffd4d,click,0,2,7.918,8_3,1511915508311,1511915500393,21,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,342983,37,wrong,3.71832482993197,70bffd4d,reset,0,1,0.861,9_9,1511915517029,1511915516168,22,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,348867,65,wrong,0,70bffd4d,click,-1.8689037656482714,2,5.884,9_4,1511915522913,1511915517029,23,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,350432,17,wrong,3.71832482993197,70bffd4d,click,0.5970096371882087,1,1.565,9_8,1511915524478,1511915522913,24,False,3,"10,easy,full",2.8742205047699514
