userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,score_move_non_zero,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,deltaScoreByScore,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
f6b64ced,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,119051,2,-5.5,-5.5,,,,,9994.5,1817.181818,"[[3, 2, 1], [4, 3, 2], [2, 2, 1], [0, 2, 2]]",0.00027405,3.37E-12,8,"[[0, 2, 2, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,0.839,0.839,click,,4,,1.52209E+12
f6b64ced,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,128432,2,10000,10000,,,,,0,0,"[[3, 2, 1], [1, 0, 2], [2, 2, 1], [0, 2, 2]]",0.05,1.36E-07,9,"[[0, 2, 2, 1, 1, 0], [2, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.504,2.504,click,,4,,1.52209E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,71803,1,10000,10000,,,,,0,0,"[[2, 0, 1], [3, 2, 2], [4, 2, 1], [4, 3, 2], [5, 3, 1]]",0.994669956,9.880662224,2,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 2, 0, 1, 2, 0]]",,8.167,8.167,click,,5,,1.51191E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,105520,2,-1,-1,,,,,-1,-1,"[[1, 4, 1], [0, 2, 2], [2, 4, 1], [3, 4, 2], [2, 3, 1], [2, 2, 2], [3, 2, 1], [4, 2, 2], [5, 2, 1], [5, 3, 2], [4, 3, 1], [4, 4, 2], [4, 5, 1], [5, 5, 2], [3, 5, 1], [2, 5, 2], [1, 5, 1], [0, 5, 2]]",9.99E-05,3.14E-58,4,"[[0, 2, 2, 1, 1, 2], [0, 2, 1, 2, 1, 1], [0, 1, 2, 1, 1, 2], [2, 1, 1, 2, 2, 1], [0, 1, 2, 1, 2, 1], [0, 2, 1, 2, 2, 2]]",,1.397,1.397,click,,18,,1.51191E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,161014,2,10000,10000,,,,,9989,0.9989,"[[0, 2, 1], [0, 5, 2], [2, 2, 1], [3, 2, 2], [2, 3, 1], [2, 4, 2], [3, 4, 1], [4, 5, 2], [4, 2, 1], [4, 3, 2], [5, 3, 1], [2, 0, 2]]",0.083333333,3.02E-21,5,"[[0, 2, 1, 1, 1, 2], [0, 2, 1, 2, 0, 0], [2, 1, 1, 1, 2, 0], [2, 1, 2, 2, 1, 0], [0, 1, 1, 2, 0, 2], [0, 2, 0, 1, 2, 0]]",,8.436,8.436,click,,12,,1.51191E+12
fcaffad4,6_hard_pruned,6,hard,pruned,wrong,reset,1.51191E+12,261524,2,-5.692743764,-5.692743764,,,,,9994.307256,1755.622187,"[[5, 0, 1], [4, 0, 2], [2, 0, 1], [4, 2, 2], [3, 2, 1], [2, 3, 2], [4, 3, 1], [1, 0, 2], [2, 4, 1], [2, 2, 2], [0, 2, 1], [0, 5, 2], [1, 4, 1], [3, 4, 2]]",0.000284009,7.00E-35,6,"[[0, 2, 1, 1, 1, 2], [2, 2, 1, 2, 1, 0], [1, 1, 2, 2, 1, 0], [2, 1, 1, 2, 2, 0], [2, 1, 2, 1, 0, 0], [1, 2, 0, 0, 2, 0]]",,8.288,8.288,click,,14,,1.51191E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,36228,2,-1.582743764,-1.582743764,,,,,-9.041498016,-5.71254692,"[[2, 3, 1], [3, 4, 2]]",0.000156704,1.79E-05,1,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [2, 1, 0, 2, 2, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.991,1.991,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,61688,1,10000,10000,,,,,0,0,"[[0, 5, 1], [2, 3, 2], [0, 2, 1]]",0.997470015,1.80E-05,2,"[[0, 2, 1, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,7.346,7.346,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,85285,2,-1.109481293,-1.109481293,,,,,9998.890519,9012.220924,"[[4, 0, 1], [4, 2, 2], [2, 2, 1], [3, 2, 2]]",0.000110119,8.87E-14,3,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 2, 2, 0, 0], [1, 1, 2, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.705,1.705,click,,4,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,93876,2,-1.611111111,-1.611111111,,,,,-13.34895833,-8.285560345,"[[0, 5, 1], [0, 2, 2]]",1,0.180112093,4,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.767,1.767,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,147207,1,-10000,-10000,,,,,-9983.86,-0.998386,"[[5, 0, 1], [5, 3, 2], [3, 2, 1]]",0.0001,1.19E-09,5,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [1, 2, 0, 2, 2, 0]]",,1.535,1.535,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,162394,2,-10000,-10000,,,,,0,0,"[[1, 4, 1], [2, 3, 2], [0, 2, 1], [4, 3, 2]]",0.332403885,8.73E-10,6,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 1, 0], [0, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.366,1.366,click,,4,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,170769,2,0,0.02,,,,,-7.458754252,-372.9377126,"[[2, 3, 1], [0, 5, 2]]",1.98E-09,2.27E-10,7,"[[0, 2, 0, 1, 1, 2], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.195,1.195,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,175714,2,-1.611111111,-1.611111111,,,,,-13.34895833,-8.285560345,"[[0, 5, 1], [0, 2, 2]]",1,0.180112093,8,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.35,1.35,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,188824,2,-11.25,-11.25,,,,,-11.25,-1,"[[4, 5, 1], [2, 3, 2]]",0.001110994,3.41E-10,9,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 1], [0, 2, 0, 0, 2, 0]]",,3.409,3.409,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,195769,2,-1.25,-1.25,,,,,-16.86111111,-13.48888889,"[[2, 3, 1], [4, 3, 2], [3, 4, 1], [4, 5, 2]]",1,3.21E-09,10,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 1, 0, 0], [2, 1, 0, 2, 1, 0], [0, 1, 0, 2, 0, 2], [0, 2, 0, 0, 2, 0]]",,1.077,1.077,click,,4,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,218512,2,-11.25,-11.25,,,,,-12.73895833,-1.132351852,"[[2, 0, 1], [2, 3, 2]]",0.001111931,2.54E-05,11,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [1, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.317,1.317,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,232828,1,-10000,-10000,,,,,-9983.86,-0.998386,"[[4, 2, 1], [4, 4, 2], [4, 3, 1]]",0.0001,1.28E-08,12,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 1, 1, 2, 0], [0, 2, 0, 0, 2, 0]]",,2.125,2.125,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,241526,2,-1.611111111,-1.611111111,,,,,-13.34895833,-8.285560345,"[[0, 5, 1], [0, 2, 2]]",1,0.180112093,13,"[[0, 2, 2, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.126,2.126,click,,2,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,248294,1,5.457121599,5.457121599,,,,,5.457121599,1,"[[2, 2, 1]]",0.08373729,0.08373729,14,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.946,2.946,click,,1,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,256835,1,-10000,-10000,,,,,-9988.75,-0.998875,"[[3, 2, 1], [4, 3, 2], [1, 0, 1]]",0.0001,1.23E-08,15,"[[0, 2, 0, 1, 1, 0], [1, 2, 1, 2, 0, 0], [0, 1, 0, 0, 0, 0], [2, 1, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.524,1.524,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,268894,1,1.541112528,1.541112528,,,,,1.541112528,1,"[[1, 4, 1]]",0.023647959,0.023647959,16,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 1, 0], [0, 1, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,3.114,3.114,click,,1,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,275623,1,10000,10000,,,,,0,0,"[[0, 5, 1], [2, 3, 2], [0, 2, 1]]",0.997470015,1.80E-05,17,"[[0, 2, 1, 1, 1, 1], [0, 2, 1, 2, 0, 0], [0, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.795,1.795,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,302815,1,-10000,-10000,,,,,-9988.75,-0.998875,"[[4, 2, 1], [4, 3, 2], [2, 2, 1]]",0.0001,8.90E-09,18,"[[0, 2, 0, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 0, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 1, 2, 0, 0], [0, 2, 0, 0, 2, 0]]",,6.199,6.199,click,,3,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,318844,1,-10000,-10000,,,,,-9983.86,-0.998386,"[[4, 2, 1], [3, 2, 2], [2, 2, 1], [2, 3, 2], [0, 2, 1]]",0.0001,3.69E-14,19,"[[0, 2, 1, 1, 1, 0], [0, 2, 1, 2, 0, 0], [0, 1, 1, 2, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,1.648,1.648,click,,5,,1.51352E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,wrong,reset,1.51352E+12,333021,2,-0.692743764,-0.692743764,,,,,-8.537121599,-12.32363543,"[[1, 4, 1], [2, 3, 2], [4, 3, 1], [0, 2, 2]]",6.86E-05,1.80E-09,20,"[[0, 2, 2, 1, 1, 0], [0, 2, 1, 2, 1, 0], [0, 1, 0, 2, 0, 0], [2, 1, 0, 2, 0, 0], [0, 1, 0, 1, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.796,2.796,click,,4,,1.51352E+12
fde6491d,6_hard_pruned,6,hard,pruned,wrong,reset,1.52209E+12,65119,1,-17.03,-17.03,,,,,9982.97,586.1990605,"[[2, 0, 1], [2, 2, 2], [1, 0, 1], [3, 2, 2], [4, 2, 1]]",0.000846777,4.99E-09,2,"[[0, 2, 0, 1, 1, 0], [1, 2, 1, 2, 0, 0], [1, 1, 2, 0, 0, 0], [2, 1, 2, 2, 0, 0], [0, 1, 1, 0, 0, 0], [0, 2, 0, 0, 2, 0]]",,2.006,6.511,undo,,5,,1.52209E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,141682,1,23.41908777,23.41908777,,,,,23.41908777,1,"[[2, 4, 1]]",0.213535001,0.213535001,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,106.209,106.209,click,,1,,1.51119E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,202541,1,10000,10000,,,,,10000.39583,1.000039583,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [6, 1, 1], [7, 0, 2], [7, 1, 1]]",0.497282728,2.42E-07,3,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,8.381,8.381,click,,9,,1.51119E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,235769,2,-14.61361819,-14.61361819,,,,,9985.386382,683.2932305,"[[2, 3, 1], [2, 4, 2], [4, 3, 1], [5, 3, 2]]",0.001442511,2.21E-12,4,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 2, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,12.411,12.411,click,,4,,1.51119E+12
13f4ff5a,10_hard_full,10,hard,full,wrong,reset,1.5112E+12,250203,1,-10000,-10000,,,,,-10009.50204,-1.000950204,"[[4, 3, 1]]",0.986777107,0.086639584,5,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 0, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,2.567,6.256,undo,,1,,1.5112E+12
1df6940e,10_hard_full,10,hard,full,wrong,reset,1.51228E+12,449254,1,10000,10000,,,,,0,0,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2], [4, 3, 1], [5, 3, 2], [4, 4, 1], [4, 0, 2], [4, 5, 1]]",0.992337994,0.000158053,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [2, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,308.531,308.531,click,,9,,1.51228E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,249139,2,-1.222222222,-1.222222222,,,,,-22.58333333,-18.47727273,"[[2, 4, 1], [6, 0, 2], [2, 3, 1], [2, 7, 2]]",1,0.003366952,5,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 1, 1, 1, 1, 2, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,5.126,5.126,click,,4,,1.51119E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,301715,2,0,0.02,,,,,-23.41908777,-1170.954389,"[[2, 4, 1], [6, 0, 2]]",1,0.213535001,7,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,20.268,20.268,click,,2,,1.51119E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,321269,1,14.31849535,14.31849535,,,,,14.31849535,1,"[[4, 4, 1]]",0.130555964,0.130555964,8,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 0, 1, 1, 0, 2, 0], [0, 0, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,8.911,8.911,click,,1,,1.51119E+12
1ff4f828,10_hard_full,10,hard,full,wrong,reset,1.51119E+12,338663,2,0,0.02,,,,,-0.25,-12.5,"[[3, 1, 1], [6, 1, 2]]",9.92E-10,2.26E-12,9,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 0, 1, 1, 0, 2, 0], [0, 1, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 2, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,2.139,2.139,click,,2,,1.51119E+12
21abc061,10_hard_full,10,hard,full,wrong,reset,1.5136E+12,178587,2,-2.357777778,-2.357777778,,,,,9997.642222,4240.28181,"[[6, 0, 1], [2, 4, 2], [4, 4, 1], [2, 3, 2], [2, 0, 1], [4, 3, 2], [3, 1, 1], [5, 3, 2]]",0.00011727,6.58E-34,3,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [1, 2, 2, 2, 2, 1, 1, 0, 2, 0], [0, 1, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 2, 1, 0, 0, 0, 0, 0], [0, 1, 1, 2, 2, 0, 0, 0, 0, 0], [1, 0, 1, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,3.609,3.609,click,,8,,1.5136E+12
23dbc11c,10_hard_full,10,hard,full,wrong,reset,1.5136E+12,83117,1,10000,10000,,,,,10000,1,"[[3, 0, 1], [2, 4, 2], [6, 3, 1], [7, 4, 2], [6, 1, 1], [3, 1, 2], [7, 1, 1], [6, 0, 2], [8, 1, 1]]",0.497705273,2.15E-31,1,"[[0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 2, 0, 2, 1, 1, 0, 2, 0], [1, 2, 2, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [2, 1, 1, 1, 2, 0, 0, 0, 0, 0], [0, 1, 1, 0, 2, 0, 0, 0, 0, 0], [0, 1, 2, 0, 0, 2, 2, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]",,4.297,4.297,click,,9,,1.5136E+12
