,board,correct,inverse_computation,k,move_limit,noise,shutter_size
365,10_hard_full,0.0,0.00295246530853,10,30,2.5,0.0
366,10_hard_full,0.09,0.00146077099493,10,30,2.5,0.5
367,10_hard_pruned,0.03,0.0029045281594,10,30,2.5,0.0
368,10_medium_full,0.01,0.00270635994587,10,30,2.5,0.0
369,10_medium_pruned,0.12,0.00272516691647,10,30,2.5,0.0
370,6_easy_full,0.4,0.0135317997294,10,30,2.5,0.0
371,6_easy_pruned,0.32,0.0139043381535,10,30,2.5,0.0
372,6_hard_full,0.03,0.00692808646252,10,30,2.5,0.0
373,6_hard_pruned,0.07,0.00696864111498,10,30,2.5,0.0
374,10_easy_full,0.09,0.00213051537167,3,50,0.0,0.0
375,10_easy_full,0.2,0.000805931656995,3,50,0.0,1.0
376,10_easy_pruned,0.09,0.00301014418591,3,50,0.0,0.0
377,10_hard_full,0.06,0.00197110362092,3,50,0.0,0.0
378,10_hard_pruned,0.01,0.00225047822662,3,50,0.0,0.0
379,10_hard_pruned,0.05,0.00103719376854,3,50,0.0,0.5
380,10_medium_full,0.05,0.00215712498382,3,50,0.0,0.0
381,10_medium_pruned,0.07,0.00304896640039,3,50,0.0,0.0
382,6_easy_full,0.45,0.0105163529288,3,50,0.0,0.0
383,6_easy_full,0.57,0.00650914534922,3,50,0.0,0.5
384,6_easy_pruned,0.45,0.0169808116828,3,50,0.0,0.0
385,6_hard_full,0.16,0.00493461633358,3,50,0.0,0.0
386,6_hard_pruned,0.14,0.00581125058113,3,50,0.0,0.0
387,10_easy_full,0.15,0.00193663335657,5,50,0.0,0.0
388,10_easy_pruned,0.1,0.0024697456162,5,50,0.0,0.0
389,10_hard_full,0.03,0.00188001729616,5,50,0.0,0.0
390,10_hard_pruned,0.03,0.00194076776773,5,50,0.0,0.0
391,10_medium_full,0.11,0.00189566272369,5,50,0.0,0.0
392,10_medium_pruned,0.09,0.00246864816826,5,50,0.0,0.0
393,6_easy_full,0.69,0.00995718410833,5,50,0.0,0.0
394,6_easy_pruned,0.57,0.012621481762,5,50,0.0,0.0
395,6_hard_full,0.1,0.00435179946908,5,50,0.0,0.0
396,6_hard_pruned,0.08,0.00477509311432,5,50,0.0,0.0
397,10_easy_full,0.19,0.00202494735137,10,50,0.0,0.0
398,10_easy_pruned,0.12,0.00193453532462,10,50,0.0,0.0
399,10_hard_full,0.07,0.00190952662835,10,50,0.0,0.0
400,10_hard_pruned,0.05,0.00188313277969,10,50,0.0,0.0
401,10_medium_full,0.05,0.00182902293595,10,50,0.0,0.0
402,10_medium_pruned,0.07,0.00179333596356,10,50,0.0,0.0
403,6_easy_full,0.8,0.0110766504209,10,50,0.0,0.0
404,6_easy_pruned,0.61,0.010225994478,10,50,0.0,0.0
405,6_hard_full,0.13,0.0044140366365,10,50,0.0,0.0
406,6_hard_pruned,0.12,0.00484144274994,10,50,0.0,0.0
