,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
5893,cec10cc8,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,100,-3.225213211,-2.559643644,-2.125785153,-1.383829727,-1.373858905,-1.311598977,-1.306482084
5894,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,0.05,100,-4.135227808,-4.009298883,-3.996296932,-4.545861767,-4.555441783,-4.338264539,-4.336659672
5895,e2bbe5e1,10_easy_pruned,10,easy,pruned,blocking,0.05,100,-3.2468541,-3.544561957,-3.278634694,-3.229125964,-3.157794611,-3.397957119,-3.341569808
5896,eec719ce,10_easy_pruned,10,easy,pruned,blocking,0.05,100,-3.76049952,-3.053164437,-2.884393507,-2.870719842,-2.85438802,-3.203949314,-3.204345796
5897,f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,0.05,100,-3.193603146,-3.356856425,-2.929813209,-2.285326289,-2.262596737,-2.206232969,-2.188591575
5898,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,0.05,100,-3.436270624,-3.084244293,-2.765305668,-2.488219067,-2.500848856,-2.037602919,-2.046024278
5899,18c75602,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.165191915,-2.810450667,-2.577106513,-1.908158717,-1.904527842,-1.759209569,-1.75493678
5900,1debf4d1,10_medium_full,10,medium,full,interaction_blind,0.05,100,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-2.22084293,-2.000267783,-2.094800634
5901,33bbca9a,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.504392759,-2.696646244,-2.458756355,-2.096180676,-1.938276236,-1.903711723,-1.740106478
5902,34d51755,10_medium_full,10,medium,full,interaction_blind,0.05,100,-3.310165965,-2.816790475,-2.580614417,-2.305072713,-2.31584445,-2.102283372,-2.116453245
5903,36ebe4da,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.779631881,-3.047657441,-2.744336065,-2.284751072,-2.222602833,-2.046999355,-2.023875899
5904,38cbc1f6,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.24994435,-3.146969211,-2.945705204,-2.665713336,-2.608703698,-2.527457814,-2.461152022
5905,39b67ab6,10_medium_full,10,medium,full,density,0.05,100,-3.157079433,-3.742308491,-3.560569859,-3.753113681,-3.713322377,-4.517628776,-4.540515091
5906,40f6b779,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-2.208583292,-2.43731333,-2.082540996
5907,48ec02bc,10_medium_full,10,medium,full,blocking,0.05,100,-4.188144561,-3.045140597,-2.854157029,-2.679943966,-2.553732564,-2.702817502,-2.614108172
5908,4cb73467,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.41493294,-2.972635615,-2.773829961,-2.495154239,-2.425656973,-2.238961074,-2.151199018
5909,4cffe209,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.116628598,-3.359370703,-3.175855027,-2.693052456,-2.61555907,-2.236774254,-2.170566264
5910,4de4f27d,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.368774884,-3.413638491,-3.250405597,-3.047356908,-2.958659418,-2.580631377,-2.494288127
5911,4ffbe4e0,10_medium_full,10,medium,full,density,0.05,100,-3.055048851,-4.192680463,-4.181648294,-3.969293062,-4.052153279,-3.860582829,-3.95511568
5912,53d72c88,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-2.208583292,-2.43731333,-2.082540996
5913,54d4fd9d,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.573604987,-3.167875223,-2.997033592,-2.810471266,-2.74025033,-2.510200754,-2.432033865
5914,54f6b927,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.001254166,-3.099993863,-2.931716735,-2.784409872,-2.72421214,-2.575363059,-2.50291758
5915,72e6961c,10_medium_full,10,medium,full,blocking,0.05,100,-3.657358512,-2.896472751,-2.639353602,-1.988125432,-1.861841222,-2.505833746,-2.552195729
5916,76abf978,10_medium_full,10,medium,full,non-linear,0.05,100,-3.822679804,-3.654730142,-3.57074519,-3.936380335,-3.934252608,-3.795870986,-3.781824418
5917,81a10227,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.497785822,-3.151981806,-2.941085504,-2.718167244,-2.630459391,-2.453748474,-2.385474381
5918,81a6c621,10_medium_full,10,medium,full,non-linear,0.05,100,-4.118068634,-3.673964038,-3.594572355,-4.034068843,-4.02846768,-4.342327966,-4.350344316
5919,85e50169,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.438125296,-3.004952761,-2.790405402,-2.363723939,-2.272784699,-2.055602497,-1.910122425
5920,89fbc220,10_medium_full,10,medium,full,blocking_blind,0.05,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891
5921,93c70cc1,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.729251924,-3.377609264,-3.146468574,-2.777914564,-2.697539413,-2.287043225,-2.235858477
5922,96abd246,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.117422439,-2.837687167,-2.57488053,-2.322834063,-2.28600781,-2.192304234,-2.158213993
5923,9ea4fe94,10_medium_full,10,medium,full,interaction_blind,0.05,100,-3.412420963,-2.674035418,-2.412280268,-1.829142245,-1.848484777,-1.683099822,-1.710942004
5924,a0a4f4ea,10_medium_full,10,medium,full,blocking,0.05,100,-3.556267794,-3.819543904,-3.634962054,-3.395734297,-3.291720813,-3.58871745,-3.556395249
5925,a5e116c5,10_medium_full,10,medium,full,density,0.05,100,-2.265395388,-3.40121787,-3.094682952,-2.808324304,-2.79401297,-2.906063412,-2.895935068
5926,a7b511d6,10_medium_full,10,medium,full,blocking,0.05,100,-3.8331048,-3.230294845,-3.009049188,-2.576884248,-2.492387505,-2.959157071,-2.960496762
5927,b0d5043d,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.997242773,-3.647409322,-3.490073698,-3.230629723,-3.169429631,-3.192424261,-3.12229232
5928,b3dbd892,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.435288549,-3.38465043,-3.144081749,-2.677876487,-2.641764722,-2.357731835,-2.316080062
5929,b9bbc96c,10_medium_full,10,medium,full,blocking,0.05,100,-3.653873256,-2.882819539,-2.665907218,-2.293240528,-2.247559732,-2.508112517,-2.542541546
5930,bca124ea,10_medium_full,10,medium,full,interaction_blind,0.05,100,-3.862575748,-2.726493229,-2.450908379,-1.745992583,-1.786654039,-1.716179399,-1.751231666
5931,bfabcc7d,10_medium_full,10,medium,full,interaction_blind,0.05,100,-3.164748511,-3.493037119,-3.274293852,-2.883530756,-2.940369412,-2.741204118,-2.794681492
5932,c6c100be,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.324063841,-3.078950726,-2.853232269,-2.456737732,-2.368987314,-2.120868301,-2.038550655
5933,e0a10efa,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.003907455,-3.183804542,-2.962940274,-2.467898224,-2.46573042,-2.454013971,-2.443356347
5934,e3a4effd,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.926525857,-3.788020283,-3.618311209,-3.373683535,-3.306364461,-3.074994557,-2.996793055
5935,e5b69f84,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.803296166,-2.779603755,-2.537207925,-2.15770128,-2.132474741,-2.027449702,-1.993408074
5936,eaaff660,10_medium_full,10,medium,full,blocking_blind,0.05,100,-3.945608898,-3.185248213,-2.953024926,-2.55870211,-2.449069057,-2.225515401,-2.117846684
5937,f8e11654,10_medium_full,10,medium,full,blocking_blind,0.05,100,-4.185058362,-3.092286112,-2.883519646,-2.332719468,-2.298056891,-2.211861455,-2.197443303
5938,19b680e2,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.527551193,-2.821215725,-2.52466661,-2.32233913,-2.137988171,-2.235397114,-2.054760315
5939,1feffe13,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-5.314382283,-2.255617629,-1.917497176,-0.803770003,-0.822528519,-0.723548811,-0.750930751
5940,29e72a67,10_medium_pruned,10,medium,pruned,blocking,0.05,100,-5.172576949,-3.854197956,-3.741516813,-3.376696338,-3.319523236,-4.220209719,-4.208589862
5941,2bd72f3e,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-5.056354098,-2.398747381,-2.097028649,-1.543729346,-1.566115191,-1.478833986,-1.507338182
5942,31cfd831,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-3.386808644,-3.723595891,-3.507309827,-2.429516059,-2.550925225,-2.290775302,-2.429056414
5943,33a74451,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.553267741,-3.000587858,-2.782341942,-2.570781854,-2.497110429,-2.369216943,-2.349427759
5944,3ed1161d,10_medium_pruned,10,medium,pruned,density,0.05,100,-2.607436543,-3.705996224,-3.486526386,-3.524541438,-3.582204966,-3.129227995,-3.182838897
5945,42f75809,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-5.056354098,-2.398747381,-2.097028649,-1.543729346,-1.566115191,-1.478833986,-1.507338182
5946,43c516b5,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.532208113,-2.417135029,-2.156184913,-1.880527875,-1.728312081,-1.626227795,-1.474145185
5947,43cad2c3,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-4.901202085,-3.554387897,-3.317488779,-3.045545152,-3.057437286,-2.989909669,-3.00945887
5948,4fba815c,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.137811289,-2.26932357,-1.989058246,-1.65903785,-1.563179997,-1.599183634,-1.505563952
5949,5efbf191,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-5.126932491,-3.290888905,-3.066899035,-2.755121273,-2.696682433,-2.250524032,-2.178332421
5950,6db76212,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.607056093,-2.197583122,-1.887945762,-1.654425841,-1.471346795,-1.576698994,-1.400041451
5951,71ebc315,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.597217471,-2.174448869,-1.900018152,-1.448421081,-1.372423491,-1.37876189,-1.308751651
5952,76f6a1e9,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.467377639,-3.428860459,-3.257159897,-3.208417829,-3.163056276,-2.345743123,-2.34064337
5953,93ebead7,10_medium_pruned,10,medium,pruned,blocking,0.05,100,-4.55090436,-3.070013345,-2.904249163,-2.979941483,-2.884989608,-2.95069736,-2.948937996
5954,94a4f5d4,10_medium_pruned,10,medium,pruned,blocking,0.05,100,-4.54360325,-2.621301922,-2.305651318,-1.441589864,-1.412501753,-1.805141944,-1.776064703
5955,95e69707,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.932091539,-2.118370553,-1.857334721,-1.421890725,-1.337603996,-1.35316125,-1.275170022
5956,9ba1165f,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.186528643,-2.260128831,-1.983505249,-1.689345877,-1.590808946,-1.639379154,-1.540030822
5957,9da51cdd,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-4.391390907,-2.804988135,-2.587150156,-2.146877156,-2.153959935,-1.785953121,-1.803360405
5958,9dd11e8e,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.326943404,-3.258396895,-3.070222166,-3.109431957,-2.997731157,-2.809135935,-2.72110363
5959,a9cbcabb,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.922484789,-2.465916795,-2.228030558,-1.746862427,-1.670703747,-1.701211709,-1.626842865
5960,abd12ee2,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.131851841,-3.644862437,-3.32016097,-2.932385952,-2.777970143,-2.565105978,-2.414653572
5961,b0c6f3a8,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.704869384,-3.146236312,-2.953915531,-2.871778827,-2.837534663,-2.367044305,-2.317386156
5962,bdd7483e,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-3.959159877,-2.774762498,-2.470580641,-1.973938865,-1.917091341,-1.889781897,-1.842443793
5963,cefc077d,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.844802323,-3.120841642,-2.890049475,-2.266360846,-2.229245947,-2.204985606,-2.174453855
5964,d0f687f1,10_medium_pruned,10,medium,pruned,blocking,0.05,100,-4.498019457,-3.346326453,-3.202884154,-3.174683206,-3.007174022,-3.430905511,-3.391775616
5965,d1bbc1e6,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.186528643,-2.260128831,-1.983505249,-1.689345877,-1.590808946,-1.639379154,-1.540030822
5966,d8aacc7a,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,100,-5.056354098,-2.398747381,-2.097028649,-1.543729346,-1.566115191,-1.478833986,-1.507338182
5967,d9fa7f02,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-3.540959324,-3.620411655,-3.137884655,-1.634680977,-1.602954094,-1.49594022,-1.481085283
5968,daa11f50,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.489559451,-2.952728645,-2.726478895,-2.645867075,-2.564176935,-2.505835382,-2.471249085
5969,e1b6994c,10_medium_pruned,10,medium,pruned,density,0.05,100,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.406647233,-5.353140296,-5.345712827
5970,e9b10766,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.621295093,-2.593497584,-2.303709837,-1.788323986,-1.784095128,-1.585719046,-1.584152991
5971,ecefd3a0,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,100,-4.929107458,-2.869013163,-2.68132923,-2.497261723,-2.397412518,-2.120624899,-2.015405016
5972,eefbf52d,10_medium_pruned,10,medium,pruned,blocking,0.05,100,-4.609472171,-2.627149301,-2.390700945,-1.97341728,-1.970597802,-2.046748699,-2.032829441
5977,17e120dd,6_hard_full,6,hard,full,interaction,0.1,100,-2.767077563,-2.375470403,-2.318993988,-2.126051828,-2.272023441,-2.500102281,-2.554374241
5978,18dac9ef,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.533229147,-3.198588102,-2.973628779,-3.017286076,-2.561985439,-2.947263468,-2.500341743
5979,20bfd7bd,6_hard_full,6,hard,full,interaction_blind,0.1,100,-1.979813442,-1.853028313,-1.787824583,-1.83418821,-1.855614697,-1.690269658,-1.864058347
5980,22dac859,6_hard_full,6,hard,full,blocking_blind,0.1,100,-3.535591949,-3.337666367,-3.391696684,-3.203103977,-3.262706511,-2.946078821,-2.842828311
5987,26dbf6e9,6_hard_full,6,hard,full,blocking,0.1,100,-2.517373954,-1.901203832,-1.736196943,-1.274359852,-1.267769959,-1.491381163,-1.337544633
5989,32ebf2e8,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.918521154,-2.073665337,-1.998301336,-2.09054211,-2.019371163,-1.868024282,-1.753752094
5992,38ebbf94,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.70674786,-2.012825208,-1.901055552,-2.141926887,-1.941240805,-1.884639597,-1.611894161
5996,3df11bae,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.886645099,-2.123572867,-2.016253277,-1.799181381,-1.617547032,-1.727873339,-1.557685464
5999,44a4fa14,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.963807206,-2.615451312,-2.569648188,-2.18446948,-2.428979204,-1.88753868,-2.114184233
6011,5edbbf73,6_hard_full,6,hard,full,interaction,0.1,100,-2.86043799,-2.519288408,-2.439191054,-2.062110483,-2.188949455,-2.202808886,-2.291244511
6016,67eac875,6_hard_full,6,hard,full,blocking_blind,0.1,100,-3.417031904,-2.933416916,-3.022423599,-3.146580438,-3.055080927,-2.797107577,-2.717277472
6018,69bad0fe,6_hard_full,6,hard,full,blocking,0.1,100,-2.873424456,-2.117609626,-1.995107048,-1.788032175,-1.752582113,-2.21099958,-2.233570532
6019,6bf51f66,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.812470899,-2.620873577,-2.557490577,-2.129255334,-2.300282985,-2.081234628,-2.235260396
6021,70da8cfb,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.754419483,-2.202099333,-2.107630083,-1.855877457,-1.884449972,-1.5976379,-1.745192045
6028,87b50908,6_hard_full,6,hard,full,interaction,0.1,100,-2.801039995,-2.205520832,-2.13009477,-1.708237591,-1.8323919,-1.968711885,-2.080287122
6034,8fc76287,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.979100314,-2.302010811,-2.233507942,-1.92419751,-1.826743563,-1.926959549,-1.77126286
6035,8fcbec83,6_hard_full,6,hard,full,density,0.1,100,-3.014426628,-3.637381511,-3.68508538,-3.954560576,-4.062207898,-3.575241136,-3.68929343
6038,91cfd7fb,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.705415465,-2.29587611,-2.146952675,-1.805754771,-1.748340781,-1.718829478,-1.644683649
6039,92b722f3,6_hard_full,6,hard,full,blocking,0.1,100,-3.046145594,-2.646800396,-2.620191912,-2.562986771,-2.52548809,-2.676010626,-2.628195062
6040,94d6ef33,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.952226883,-2.525878642,-2.448293131,-2.155997959,-2.195702439,-2.015474597,-2.034340167
6043,9adbc2df,6_hard_full,6,hard,full,density,0.1,100,-2.487362212,-3.090356642,-3.015300764,-2.750303735,-2.934995967,-2.890376381,-2.89145635
6044,9dc50a3d,6_hard_full,6,hard,full,linear,0.1,100,-3.084342309,-3.007693939,-3.010603577,-3.224150278,-3.132418664,-3.660698995,-3.710098973
6046,a2f6ba1d,6_hard_full,6,hard,full,density,0.1,100,-1.841968343,-4.219712244,-4.012287959,-3.926386183,-3.73803434,-3.867306087,-3.681025225
6053,b0d518a1,6_hard_full,6,hard,full,blocking_blind,0.1,100,-3.16007958,-3.168204776,-3.118423015,-2.959094945,-2.985448916,-2.325893352,-2.23457865
6055,b7a4fe27,6_hard_full,6,hard,full,blocking,0.1,100,-3.183438574,-2.207033335,-2.168586914,-1.824990338,-1.769186627,-2.257753039,-2.282308338
6057,bae515f2,6_hard_full,6,hard,full,blocking,0.1,100,-2.385518098,-1.699495946,-1.532881295,-1.1888537,-1.151370424,-1.298431966,-1.240524955
6059,bcdfd2df,6_hard_full,6,hard,full,blocking_blind,0.1,100,-3.4031948,-3.308557705,-3.332387002,-3.117143532,-3.028300318,-2.897982063,-2.779070934
6060,bed50a1d,6_hard_full,6,hard,full,blocking_blind,0.1,100,-2.90955574,-2.58491236,-2.407122239,-2.029026061,-1.846795727,-2.04884524,-1.823569955
6068,c7a67aab,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.857762547,-3.348187003,-3.363579485,-3.250801119,-3.320321436,-1.939070297,-1.993729692
6069,c8a4fa50,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.938074665,-3.046764174,-2.995839004,-2.873117441,-2.861927028,-2.51614571,-2.575439624
6072,cceac8ca,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.830731508,-2.623036072,-2.638759276,-2.521256247,-2.58091264,-2.084800247,-2.106941819
6077,dbe71b15,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.765703695,-2.869420294,-2.808544024,-2.672595931,-2.732543168,-1.803398104,-1.998978781
6078,dcc4f10e,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.475734535,-2.696267195,-2.677153417,-2.576768015,-2.7102501,-1.54569504,-1.714354966
6079,dfcbf407,6_hard_full,6,hard,full,blocking,0.1,100,-2.58445746,-2.177989831,-2.071437217,-2.165001442,-2.003202195,-2.177511792,-2.117527197
6080,dfe6bee3,6_hard_full,6,hard,full,non-linear,0.1,100,-2.632663364,-2.465756507,-2.418915751,-2.433557976,-2.420438878,-2.595836235,-2.49500252
6085,eec7360c,6_hard_full,6,hard,full,interaction_blind,0.1,100,-2.911468026,-2.669882196,-2.66983633,-2.42955759,-2.640703969,-2.150548283,-2.298089699
6086,efebc5bb,6_hard_full,6,hard,full,blocking,0.1,100,-3.537004819,-3.644121133,-3.622505113,-3.301841094,-3.236789307,-3.518709057,-3.32631238
6089,f1ebd0b7,6_hard_full,6,hard,full,interaction,0.1,100,-2.602689685,-2.456735773,-2.405141681,-1.87029787,-2.181840143,-1.882391974,-2.239329613
6091,f3dbeb7e,6_hard_full,6,hard,full,non-linear,0.1,100,-2.756738067,-2.51277029,-2.461166686,-2.613959194,-2.478336699,-2.957295213,-3.044697696
6093,f6fbf6b1,6_hard_full,6,hard,full,linear,0.1,100,-3.466892306,-3.182597691,-3.27192431,-3.336148953,-3.247299985,-3.502992761,-3.50502689
6096,fac10d6e,6_hard_full,6,hard,full,linear,0.1,100,-3.027537682,-2.916076175,-2.975404687,-3.616056316,-3.620957027,-3.105659577,-3.175649365
6105,16d516ad,6_hard_pruned,6,hard,pruned,blocking,0.1,100,-2.947382535,-1.875670322,-1.802372626,-1.396878166,-1.247970675,-1.83196949,-1.641915223
6106,1dac01e7,6_hard_pruned,6,hard,pruned,blocking_blind,0.1,100,-2.950174904,-1.87019683,-1.710646412,-1.633087243,-1.355346975,-1.531284848,-1.29661832
6108,25cfdeaf,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,100,-2.580266752,-1.990054273,-1.937802635,-2.021897704,-2.051180222,-1.864649506,-1.933653259
6111,2afbbf79,6_hard_pruned,6,hard,pruned,blocking,0.1,100,-2.849667477,-2.518840802,-2.477469317,-2.455412631,-2.322054314,-2.372534233,-2.329466502
6115,2ff50f64,6_hard_pruned,6,hard,pruned,blocking_blind,0.1,100,-2.640531992,-2.23801875,-2.137273196,-2.104072256,-2.047705542,-1.861628502,-1.774411976
6117,30e4feac,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,100,-2.935477652,-3.462306357,-3.540882289,-4.024251538,-3.892260365,-2.739623823,-2.875188061
6126,49c72e9b,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,100,-1.919745895,-2.111647433,-2.048550995,-1.707419242,-2.060996524,-1.430121183,-1.634816429
6127,4bca7fc9,6_hard_pruned,6,hard,pruned,blocking,0.1,100,-2.623424559,-2.857060614,-2.721100691,-2.815927167,-2.46088213,-3.382606984,-3.298737411
6137,5adff9a5,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,100,-2.524512998,-2.859037748,-2.735238502,-2.524855411,-2.526640552,-2.473250435,-2.475537699
6138,5dbfe29c,6_hard_pruned,6,hard,pruned,interaction,0.1,100,-2.449213274,-1.814165185,-1.711621426,-1.521845978,-1.588891689,-1.692592338,-1.718041384
