userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind,correctness,correct,user_count,num_participants
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,400,-2.07374434,-1.282994124,-1.129530856,-0.668236169,-0.727148508,-0.612909935,-0.715045477,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,400,-2.07374434,-1.282994124,-1.129530856,-0.668236169,-0.775129538,-0.612909935,-0.767350628,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,400,-2.07374434,-1.282994124,-1.129530856,-0.668236169,-0.855486972,-0.612909935,-0.850508433,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,5,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.670239455,-0.611295603,-0.636453612,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,10,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.674796286,-0.611295603,-0.649799067,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,20,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.682883761,-0.611295603,-0.666112164,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.697574938,-0.611295603,-0.687045698,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.724516779,-0.611295603,-0.718051597,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,800,-2.072859624,-1.280660662,-1.128312913,-0.664687362,-0.772658534,-0.611295603,-0.768645723,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,5,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.66661807,-0.610485885,-0.633795402,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,10,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.669367826,-0.610485885,-0.645320612,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,20,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.67392214,-0.610485885,-0.658075117,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.681852737,-0.610485885,-0.672200575,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.696368312,-0.610485885,-0.69069679,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,1600,-2.072415793,-1.279483642,-1.127701149,-0.66290098,-0.723229558,-0.610485885,-0.719878697,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,5,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.664794442,-0.610080385,-0.632459072,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,10,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.666623937,-0.610080385,-0.643060642,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,20,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.669358813,-0.610080385,-0.653989073,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.673732397,-0.610080385,-0.664544705,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.681442918,-0.610080385,-0.676211941,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,3200,-2.072193508,-1.278892523,-1.127394564,-0.662004764,-0.695800029,-0.610080385,-0.692847707,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,5,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.663879357,-0.609877474,-0.631789084,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,10,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.665244445,-0.609877474,-0.641925391,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,20,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.667055886,-0.609877474,-0.651928691,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.6696038,-0.609877474,-0.660655323,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.673745289,-0.609877474,-0.668747096,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,6400,-2.072082273,-1.278596308,-1.127241095,-0.661555895,-0.681274939,-0.609877474,-0.678543393,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,5,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.663420992,-0.609775978,-0.631453632,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,10,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.664552794,-0.609775978,-0.641356438,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,20,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.665899024,-0.609775978,-0.650894099,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,40,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.667521911,-0.609775978,-0.658694854,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,80,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.669834603,-0.609775978,-0.66495616,validatedCorrect,correct,1,130
12ebbfd2,6_easy_pruned,6,easy,pruned,interaction_blind,160,12800,-2.072026632,-1.278448035,-1.127164316,-0.66133127,-0.673789186,-0.609775978,-0.671174169,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.668592718,-1.697649497,-1.799093558,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.720261728,-1.701795017,-1.889816965,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.816217747,-1.709470601,-2.027656999,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.847982867,-1.722847209,-2.072472191,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.847982867,-1.744158684,-2.086016461,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,25,-3.241954366,-3.547882552,-3.267936883,-2.626054376,-2.847982867,-1.774521602,-2.107541019,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.62971631,-1.627872108,-1.712283566,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.672814033,-1.631137557,-1.788668629,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.759651638,-1.637279881,-1.915640386,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.916707558,-1.64826394,-2.118432693,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.968383924,-1.666415252,-2.185757119,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,50,-3.241954366,-3.547882552,-3.267936883,-2.59698466,-2.968383924,-1.693409798,-2.200713005,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-2.615384201,-1.578075219,-1.655100974,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-2.654230878,-1.580367481,-1.725224489,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-2.734857816,-1.584756728,-1.84349917,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-2.876445427,-1.592848539,-2.022706869,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-3.089075959,-1.606854005,-2.267303244,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,100,-3.241954366,-3.547882552,-3.267936883,-2.588099468,-3.162738795,-1.628959302,-2.358309976,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-2.618675434,-1.545436672,-1.615862246,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-2.652859856,-1.546872912,-1.679879882,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-2.726161321,-1.549667364,-1.788794346,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-2.857964133,-1.554969,-1.955908839,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-3.057555196,-1.564587862,-2.18456039,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,200,-3.241954366,-3.547882552,-3.267936883,-2.596991318,-3.319053282,-1.580829446,-2.4663565,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-2.63891265,-1.526084396,-1.591709766,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-2.66898495,-1.526906581,-1.65094622,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-2.735331978,-1.528525048,-1.7518246,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-2.856764429,-1.531663273,-1.907067576,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-3.043440034,-1.537579925,-2.121112549,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,400,-3.241954366,-3.547882552,-3.267936883,-2.621877522,-3.292001578,-1.548201344,-2.388468596,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-2.672431337,-1.515409239,-1.578042707,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-2.699523831,-1.515852448,-1.634139582,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-2.760508288,-1.516731276,-1.729354924,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-2.87309704,-1.518459372,-1.875224751,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-3.04706624,-1.521803286,-2.075736714,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,800,-3.241954366,-3.547882552,-3.267936883,-2.658607242,-3.280520769,-1.52808428,-2.326918487,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-2.714746635,-1.509779637,-1.570724466,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-2.739979811,-1.51001025,-1.624991617,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-2.797465935,-1.510469411,-1.716750681,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-2.903821404,-1.511379592,-1.856419274,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-3.067676152,-1.513168268,-2.046757426,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,1600,-3.241954366,-3.547882552,-3.267936883,-2.70286197,-3.286928609,-1.516625482,-2.283438429,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-2.76223476,-1.506885435,-1.566930313,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-2.786416373,-1.507003134,-1.62020462,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-2.841868122,-1.507237992,-1.710037038,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-2.944408614,-1.507705568,-1.846072117,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-3.101505619,-1.50863228,-2.02990981,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,3200,-3.241954366,-3.547882552,-3.267936883,-2.751425687,-3.309894696,-1.510452867,-2.255976602,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-2.812547768,-1.505417599,-1.564997503,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-2.836168069,-1.505477065,-1.617753911,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-2.89051656,-1.50559586,-1.706566503,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-2.990924767,-1.5058329,-1.840623458,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-3.144030509,-1.5063048,-2.020733691,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,6400,-3.241954366,-3.547882552,-3.267936883,-2.802306627,-3.345372172,-1.507240004,-2.240141975,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,5,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-2.864339968,-1.50467838,-1.564021901,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,10,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-2.887669978,-1.50470827,-1.616513715,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,20,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-2.941443041,-1.504768015,-1.704801276,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,40,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-3.040720551,-1.504887365,-1.837824485,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,80,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-3.19164211,-1.505125511,-2.015930051,validatedCorrect,correct,1,130
13b7468e,10_hard_pruned,10,hard,pruned,interaction_blind,160,12800,-3.241954366,-3.547882552,-3.267936883,-2.854390857,-3.3888993,-1.505599604,-2.231562483,validatedCorrect,correct,1,130
13dbbfb8,10_hard_pruned,10,hard,pruned,blocking_blind,5,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.850564975,-2.228708112,-2.214755757,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,10,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.881013731,-2.207247741,-2.211373293,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,20,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.921638372,-2.187206849,-2.22029077,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,40,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.930260001,-2.169495827,-2.211940449,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,80,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.930260001,-2.155105754,-2.195872372,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,160,25,-3.8251912,-3.53625461,-3.372530526,-2.84293923,-2.930260001,-2.144618216,-2.183518595,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,blocking_blind,5,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-2.794660113,-2.272678011,-2.249291815,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,blocking_blind,10,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-2.821644172,-2.250892194,-2.241820738,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,20,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-2.886251885,-2.230278492,-2.266314969,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,40,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-2.995677617,-2.21165863,-2.332006702,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,80,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-3.015517059,-2.196039381,-2.332078982,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,160,50,-3.938412917,-3.581093079,-3.452848309,-2.794505576,-3.015517059,-2.184204463,-2.31721634,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,blocking_blind,5,100,-4.062966694,-3.648300043,-3.554067529,-2.799084422,-2.789432029,-2.374208549,-2.345423979,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,blocking_blind,10,100,-4.062966694,-3.648300043,-3.554067529,-2.799084422,-2.806288277,-2.352048709,-2.329863094,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,20,100,-4.062966694,-3.648300043,-3.554067529,-2.799084422,-2.854108921,-2.330757161,-2.339780003,wrong,wrong,1,240
13dbbfb8,10_hard_pruned,10,hard,pruned,interaction_blind,40,100,-4.062966694,-3.648300043,-3.554067529,-2.799084422,-2.952824757,-2.311007421,-2.389102085,wrong,wrong,1,240
