userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,scoreByDeltaScore,deltaScoreByScore,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
7dd704e0,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,363309,,7.692225057,,,,,7.220002834,,0.938610452,1,,1.424,1.424,click,,4,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,374934,,10000,,,,,9978.237255,,0.997823726,1,,4.83,4.83,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,391198,,10000,,,,,9978.237255,,0.997823726,1,,9.076,9.076,click,,5,,1.51E+12
7dd704e0,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,402925,,10000,,,,,9978.237255,,0.997823726,1,,4.6,4.6,click,,5,,1.51E+12
81c11c9f,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,154060,,11.36111111,,,,,-5.221632653,,-0.459605808,-1,,7.291,7.291,click,,8,,1.51E+12
81c11c9f,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,271800,,10000,,,,,0,,0,1,,96.669,96.669,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,176293,,-10000,,,,,-10015.25,,1.001525,-1,,2.505,2.505,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,209957,,15.25,,,,,-6.512745181,,-0.427065258,-1,,1.065,1.065,click,,6,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,232477,,10000,,,,,0,,0,1,,4.009,4.009,click,,5,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,257637,,10000,,,,,20000,,2,1,,8.601,8.601,click,,7,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,276237,,10000,,,,,20000,,2,1,,10.713,10.713,click,,5,,1.51E+12
92a74a76,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,294236,,10000,,,,,0,,0,1,,1.232,1.232,click,,5,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,64926,,-10000,,,,,-10007.45875,,1.000745875,-1,,10.419,10.419,click,,3,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,80947,,-10000,,,,,-10000.47222,,1.000047222,-1,,5.963,5.963,click,,3,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,213985,,10.66437642,,,,,-10000,,-937.7013344,-1,,3.381,3.381,click,,7,,1.51E+12
a0f4f1bf,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,417116,,11,,,,,0.36,,0.032727273,1,,45.687,45.687,click,,9,,1.51E+12
a2ebe618,6_hard_pruned,6,hard,pruned,6hard,solvedCorrect,reset,1.51E+12,65885,,10000,,,,,20000,,2,1,,4.185,4.185,click,,5,,1.51E+12
aafbd6ab,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,70351,,21.76274518,,,,,6.512745181,,0.299261197,1,,9.05,9.05,click,,4,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,76616,,10.14,,,,,3.627776361,,0.357768872,1,,1.271,1.271,click,,7,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,98552,,7.844377834,,,,,4.680520125,,0.596671938,1,,2.156,2.156,click,,5,,1.51E+12
b9e512db,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,135631,,10000,,,,,9979.598887,,0.997959889,1,,8.956,8.956,click,,5,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,86669,,-10000,,,,,-10015.25,,1.001525,-1,,8.15,8.15,click,,6,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,184038,,-10000,,,,,-10015.25,,1.001525,-1,,3.433,3.433,click,,7,,1.51E+12
c7fffe38,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,252331,,10000,,,,,0,,0,1,,16.22,16.22,click,,5,,1.51E+12
d4fac87b,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,145537,,-10000,,,,,0,,0,1,,4.087,4.087,click,,6,,1.51E+12
e1e500d7,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,116045,,10000,,,,,0,,0,1,,80.832,80.832,click,,7,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,72279,,10000,,,,,20000,,2,1,,2.539,2.539,click,,7,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,102656,,16.58274376,,,,,14.27836735,,0.861037688,1,,6.219,6.219,click,,6,,1.51E+12
e9dbbf8a,6_hard_pruned,6,hard,pruned,6hard,validatedCorrect,reset,1.51E+12,170416,,10000,,,,,9984.75,,0.998475,1,,34.004,34.004,click,,3,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,71803,,10000,,,,,9980.138889,,0.998013889,1,,8.167,8.167,click,,5,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,161014,,11,,,,,3.277256236,,0.297932385,1,,8.436,8.436,click,,12,,1.51E+12
fcaffad4,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,261524,,-10000,,,,,0,,0,1,,8.288,8.288,click,,14,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,61688,,10000,,,,,9988.262153,,0.998826215,1,,7.346,7.346,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,85285,,-10000,,,,,-10000.47222,,1.000047222,-1,,1.705,1.705,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,147207,,-10000,,,,,-10000.48785,,1.000048785,-1,,1.535,1.535,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,162394,,-10000,,,,,-10001.54111,,1.000154111,-1,,1.366,1.366,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,195769,,15.61111111,,,,,8.152356859,,0.52221503,1,,1.077,1.077,click,,4,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,232828,,-10000,,,,,-10005.20712,,1.000520712,-1,,2.125,2.125,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,256835,,-10000,,,,,-10007.20875,,1.000720875,-1,,1.524,1.524,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,275623,,10000,,,,,9988.262153,,0.998826215,1,,1.795,1.795,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,302815,,-10000,,,,,-10005.20712,,1.000520712,-1,,6.199,6.199,click,,3,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,318844,,-10000,,,,,-10001.94385,,1.000194385,-1,,1.648,1.648,click,,5,,1.51E+12
fdaa7ebb,6_hard_pruned,6,hard,pruned,6hard,wrong,reset,1.51E+12,333021,,7.844377834,,,,,6.303265306,,0.803539228,1,,2.796,2.796,click,,4,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,202541,,10000,,,,,9995.472766,,0.999547277,1,,8.381,8.381,click,,9,,1.51E+12
13f4ff5a,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,235769,,-10000,,,,,-10002.98401,,1.000298401,-1,,12.411,12.411,click,,4,,1.51E+12
1df6940e,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,449254,,10000,,,,,0,,0,1,,308.531,308.531,click,,9,,1.51E+12
1ff4f828,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,249139,,21.36111111,,,,,-2.05797666,,-0.09634221,-1,,5.126,5.126,click,,4,,1.51E+12
21abc061,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,178587,,-10000,,,,,-10000,,1,-1,,3.609,3.609,click,,8,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,83117,,10000,,,,,20000,,2,1,,4.297,4.297,click,,9,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,129070,,-10000,,,,,-10002.98401,,1.000298401,-1,,4.78,4.78,click,,4,,1.51E+12
23dbc11c,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,169067,,10000,,,,,9976.580912,,0.997658091,1,,2.932,2.932,click,,5,,1.51E+12
28e67c08,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,173150,,10000,,,,,0,,0,1,,75.959,75.959,click,,9,,1.51E+12
2fb4f99a,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,112708,,10000,,,,,0,,0,1,,30.743,30.743,click,,9,,1.51E+12
34b12db9,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,187892,,10000,,,,,20000,,2,1,,53.311,53.311,click,,15,,1.51E+12
65f68460,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,76560,,10000,,,,,0,,0,1,,1.692,1.692,click,,9,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,168376,,35.91059098,,,,,14.54947987,,0.405158464,1,,3.499,3.499,click,,6,,1.51E+12
75ffd9e8,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,239205,,-10000,,,,,-10005.10127,,1.000510127,-1,,2.782,2.782,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,110369,,1.338261516,,,,,0.625243764,,0.467205966,1,,12.725,12.725,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,203220,,-10000,,,,,0,,0,1,,6.085,6.085,click,,5,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,262329,,9.502037026,,,,,9.252037026,,0.973689852,1,,11.862,11.862,click,,4,,1.51E+12
7cf6845b,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,392393,,-10000,,,,,-10023.19222,,1.002319222,-1,,4.063,4.063,click,,11,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,92911,,-10000,,,,,-10005.10127,,1.000510127,-1,,3.553,3.553,click,,3,,1.51E+12
84dbf4f9,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,295970,,10000,,,,,0,,0,1,,111.84,111.84,click,,9,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,40395,,35.91059098,,,,,14.54947987,,0.405158464,1,,7.597,7.597,click,,6,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,139521,,-10000,,,,,-10011.69444,,1.001169444,-1,,5.257,5.257,click,,4,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,158037,,-10000,,,,,-10002.98401,,1.000298401,-1,,0.818,0.818,click,,4,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,207475,,-10000,,,,,-10005.38748,,1.000538748,-1,,13.425,13.425,click,,8,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,232574,,14.50694444,,,,,14.31944444,,0.987075156,1,,1.24,1.24,click,,6,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,240935,,-10000,,,,,-10002.25212,,1.000225212,-1,,0.81,0.81,click,,3,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,267361,,-10000,,,,,0,,0,1,,1.62,1.62,click,,8,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,298988,,-10000,,,,,-10035.18233,,1.003518233,-1,,1.958,1.958,click,,5,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,316943,,3.607399368,,,,,2.774182734,,0.769025675,1,,2.569,2.569,click,,3,,1.51E+12
8bc69c49,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,346255,,-10000,,,,,-10027.09775,,1.002709775,-1,,1.681,1.681,click,,8,,1.51E+12
92e6f512,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,122746,,10000,,,,,0,,0,1,,47.321,47.321,click,,9,,1.51E+12
98d105c1,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,225336,,10000,,,,,0,,0,1,,43.75,43.75,click,,9,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,198442,,35.91059098,,,,,14.54947987,,0.405158464,1,,14.324,14.324,click,,6,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,221192,,-10000,,,,,-10003.00255,,1.000300255,-1,,5.833,5.833,click,,4,,1.51E+12
a3eacaa9,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,241775,,11.69444444,,,,,11.44444444,,0.978622328,1,,5.782,5.782,click,,4,,1.51E+12
a4f74985,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,52376,,24.41745086,,,,,-9.409525218,,-0.38536067,-1,,7.277,7.277,click,,6,,1.51E+12
a4f74985,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,86517,,30.61111111,,,,,7.256143246,,0.237042792,1,,5.152,5.152,click,,5,,1.51E+12
a4f74985,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,167065,,0.531371882,,,,,-35.3792191,,-66.58090181,-1,,48.644,48.644,click,,7,,1.51E+12
a4f74985,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,211654,,10000,,,,,9988.652778,,0.998865278,1,,5.227,5.227,click,,10,,1.51E+12
a4f74985,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,229216,,-10000,,,,,-10001.55318,,1.000155318,-1,,7.036,7.036,click,,4,,1.51E+12
abc728e1,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,96610,,5.101272659,,,,,-16.25983845,,-3.187408229,-1,,5.263,5.263,click,,5,,1.51E+12
abc728e1,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,240737,,10000,,,,,0,,0,1,,91.552,91.552,click,,9,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,232147,,-10000,,,,,0,,0,1,,7.003,7.003,click,,6,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,246272,,-10000,,,,,-10011.69444,,1.001169444,-1,,6.937,6.937,click,,3,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,268590,,-10000,,,,,-10011.33705,,1.001133705,-1,,1.717,1.717,click,,5,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,292118,,-10000,,,,,-10009.50204,,1.000950204,-1,,4.256,4.256,click,,4,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,395135,,-10000,,,,,-10035.18233,,1.003518233,-1,,6.69,6.69,click,,5,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,443134,,-10000,,,,,-10014.3185,,1.00143185,-1,,2.802,2.802,click,,4,,1.51E+12
aceaccbc,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,450257,,-10000,,,,,-10009.50204,,1.000950204,-1,,1.845,1.845,click,,3,,1.51E+12
add50f98,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,112467,,10000,,,,,9990.497963,,0.999049796,1,,9.104,9.104,click,,3,,1.51E+12
add50f98,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,201052,,-10000,,,,,-10014.3185,,1.00143185,-1,,20.246,20.246,click,,4,,1.51E+12
add50f98,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,253499,,-10000,,,,,0,,0,1,,13.892,13.892,click,,5,,1.51E+12
d2ac158a,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,136726,,10000,,,,,0,,0,1,,3.771,3.771,click,,5,,1.51E+12
d2ac158a,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,179812,,-10000,,,,,-10006.55974,,1.000655974,-1,,2.132,2.132,click,,7,,1.51E+12
d2ac158a,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,344162,,10000,,,,,0,,0,1,,117.335,117.335,click,,9,,1.51E+12
edf12206,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,54917,,33.82697608,,,,,32.27380053,,0.954084706,1,,5.217,5.217,click,,3,,1.51E+12
edf12206,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,149434,,-10000,,,,,0,,0,1,,1.713,1.713,click,,7,,1.51E+12
edf12206,10_hard_full,10,hard,full,10hard,validatedCorrect,reset,1.51E+12,171660,,34.49555556,,,,,-7.218914852,,-0.209270868,-1,,2.185,2.185,click,,6,,1.51E+12
f0ebc21e,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,57443,,10.27080593,,,,,-1.441416294,,-0.140341109,-1,,4.327,8.699,undo,,5,,1.51E+12
f0ebc21e,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,95281,,-10000,,,,,-10002.98401,,1.000298401,-1,,3.177,3.177,click,,3,,1.51E+12
f6fbf7bf,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,80890,,-10000,,,,,0,,0,1,,2.993,2.993,click,,14,,1.51E+12
f6fbf7bf,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,120883,,-10000,,,,,-10011.34722,,1.001134722,-1,,4.186,4.186,click,,11,,1.51E+12
f6fbf7bf,10_hard_full,10,hard,full,10hard,wrong,reset,1.51E+12,203124,,10000,,,,,9941.26068,,0.994126068,1,,35.543,35.543,click,,7,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,90482,,11.20321663,,,,,9.973381033,,0.890224778,1,,16.893,16.893,click,,10,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,106867,,0.25,,,,,-6.177825008,,-24.71130003,-1,,1.299,1.299,click,,7,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,155227,,-10000,,,,,0,,0,1,,2.463,2.463,click,,7,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,248423,,-10000,,,,,-10000.53137,,1.000053137,-1,,4.228,4.228,click,,10,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,361371,,-10000,,,,,-10009.89088,,1.000989088,-1,,22.57,22.57,click,,8,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,410090,,-10000,,,,,0,,0,1,,3.164,3.164,click,,6,,1.51E+12
f7ebbfe9,10_hard_full,10,hard,full,10hard,solvedCorrect,reset,1.51E+12,491719,,10000,,,,,9964.089409,,0.996408941,1,,24.845,24.845,click,,8,,1.51E+12
13b7468e,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,295533,,10000,,,,,9964.089409,,0.996408941,1,,183.942,183.942,click,,7,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,68158,,10000,,,,,9999.111111,,0.999911111,1,,4.771,4.771,click,,7,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,140096,,10000,,,,,9999.75,,0.999975,1,,2.739,2.739,click,,7,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,265777,,1.015119987,,,,,-10.88404668,,-10.72193122,-1,,8.705,8.705,click,,4,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,296416,,1.265517751,,,,,-10.63364892,,-8.40260748,-1,,5.599,5.599,click,,3,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,357479,,-10000,,,,,-10002.67858,,1.000267858,-1,,5.734,5.734,click,,6,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,472548,,-10000,,,,,-10027.83591,,1.002783591,-1,,8.788,8.788,click,,5,,1.51E+12
16f6e58d,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,512119,,35.91059098,,,,,14.54947987,,0.405158464,1,,23.245,23.245,click,,4,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,148362,,-10000,,,,,-10019.83244,,1.001983244,-1,,3.135,3.135,click,,7,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,206798,,-10000,,,,,-10005.10127,,1.000510127,-1,,15.93,15.93,click,,4,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,304997,,10000,,,,,0,,0,1,,26.626,26.626,click,,7,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,326486,,-10000,,,,,-10009.50204,,1.000950204,-1,,4.997,4.997,click,,4,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,361526,,10000,,,,,0,,0,1,,11.348,11.348,click,,5,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,380898,,-10000,,,,,-10009.50204,,1.000950204,-1,,3.506,3.506,click,,3,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,404223,,10000,,,,,0,,0,1,,13.715,13.715,click,,5,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,410409,,-10000,,,,,-10009.50204,,1.000950204,-1,,1.72,1.72,click,,3,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,462732,,10000,,,,,0,,0,1,,13.154,13.154,click,,7,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,496733,,-10000,,,,,0,,0,1,,1.929,1.929,click,,6,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,513393,,16.28429893,,,,,14.73112339,,0.904621283,1,,2.891,2.891,click,,4,,1.51E+12
18a695e2,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,521893,,1.237692744,,,,,-0.315482799,,-0.254895894,-1,,2.319,2.319,click,,3,,1.51E+12
1bd72c42,10_hard_pruned,10,hard,pruned,10hard,wrong,reset,1.51E+12,192139,,10000,,,,,9972.164092,,0.997216409,1,,144.075,144.075,click,,5,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,55097,,32.0552395,,,,,22.55320248,,0.703573046,1,,2.331,2.331,click,,4,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,71224,,15.01210931,,,,,-9984.987891,,-665.1289093,-1,,4.458,4.458,click,,6,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,79993,,10000,,,,,0,,0,1,,1.962,1.962,click,,5,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,96705,,0.669008876,,,,,-12.05384495,,-18.01746641,-1,,1.411,1.411,click,,5,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,114249,,-10000,,,,,0,,0,1,,2.194,2.194,click,,5,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,121441,,17.57888889,,,,,13.05165533,,0.742461905,1,,2.978,2.978,click,,4,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,158154,,10000,,,,,0,,0,1,,5.915,5.915,click,,7,,1.51E+12
28d4fefb,10_hard_pruned,10,hard,pruned,10hard,solvedCorrect,reset,1.51E+12,301479,,10000,,,,,9964.089409,,0.996408941,1,,135.704,135.704,click,,5,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,120294,,11.3370493,,,,,-10.02406181,,-0.884186136,-1,,5.876,5.876,click,,4,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,205905,,-10000,,,,,-10011.33705,,1.001133705,-1,,7.301,7.301,click,,6,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,258387,,10000,,,,,0,,0,1,,4.332,4.332,click,,9,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,397257,,10000,,,,,-9983.51678,,-0.998351678,-1,,70.918,70.918,click,,9,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,451170,,0.620198882,,,,,-35.2903921,,-56.90173447,-1,,3.458,3.458,click,,7,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,468191,,10000,,,,,9978.638889,,0.997863889,1,,3.627,3.627,click,,5,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,477267,,0.4375,,,,,-11.46166667,,-26.19809525,-1,,3.586,3.586,click,,4,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,511722,,0.395833333,,,,,-35.51475764,,-89.72149306,-1,,3.629,3.629,click,,7,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,546787,,10000,,,,,9978.638889,,0.997863889,1,,11.521,11.521,click,,5,,1.51E+12
31f6a576,10_hard_pruned,10,hard,pruned,10hard,validatedCorrect,reset,1.51E+12,580157,,12.72285382,,,,,-23.18773716,,-1.822526415,-1,,15.836,15.836,click,,7,,1.51E+12
